Date,Portfolio_Value,Portfolio_Returns,AAPL_Price,AAPL_Returns,MSFT_Price,MSFT_Returns,GOOGL_Price,GOOGL_Returns,TSLA_Price,TSLA_Returns,JNJ_Price,JNJ_Returns
2020-10-05,102.15935421891784,0.0217878787808125,113.32162475585938,0.0307912022281251,201.7176971435547,0.0203211041640087,73.63363647460938,0.0187070485818352,141.89332580566406,0.0255125317897579,128.52610778808594,0.0136075071403356
2020-10-06,99.86803409000278,-0.0224288822735212,110.07274627685548,-0.0286695366926066,197.4317321777344,-0.0212473423329344,72.05403900146484,-0.0214521181999371,137.9933319091797,-0.0274853935119243,126.8179931640625,-0.0132900206302036
2020-10-07,101.46634410288272,0.0160042202436818,111.94036865234376,0.0169671643404882,201.1903533935547,0.0190375740229877,72.45726013183594,0.0055960933760133,141.76666259765625,0.0273442972661894,128.22262573242188,0.0110759722127302
2020-10-08,102.02547695581536,0.0055105252670355,111.8333511352539,-0.0009560225535991,201.90945434570312,0.0035742317661811,73.66343688964844,0.0166467343040277,141.97332763671875,0.0014577830589765,129.09837341308594,0.0068298997595914
2020-10-09,103.93105481282916,0.0186774707050775,113.7787857055664,0.0173958354154981,206.9240875244141,0.0248360493814472,75.00518035888672,0.0182145108332141,144.6666717529297,0.0189707754339791,130.9019012451172,0.0139701824612488
2020-10-12,107.0521825722472,0.0300307522620541,121.00608825683594,0.0635206511165635,212.28390502929688,0.0259023372726021,77.69364166259766,0.035843674941479,147.43333435058594,0.0191243951639483,131.65625,0.0057627028156777
2020-10-13,106.37921859910185,-0.0062863171677157,117.796142578125,-0.0265271419393197,213.6838226318359,0.0065945536584408,77.81678009033203,0.0015849228469573,148.88333129882812,0.0098349328842701,128.6388397216797,-0.0229188532889271
2020-10-14,106.81537671852392,0.0041000312388624,117.88367462158205,0.0007430807286323,211.7661895751953,-0.0089741611368708,77.63653564453125,-0.0023162670775063,153.76666259765625,0.0327997181163728,128.41343688964844,-0.0017522144363159
2020-10-15,105.79934276996843,-0.0095120569694092,117.4167709350586,-0.003960715408832,210.61561584472656,-0.0054332267713594,77.24076080322266,-0.0050977911111425,149.6266632080078,-0.0269239074303192,127.62438201904295,-0.0061446441253927
2020-10-16,105.3661410795538,-0.0040945593712855,115.77288055419922,-0.0140004734227326,210.61561584472656,0.0,77.84808349609375,0.0078627228234882,146.55667114257812,-0.0205176804695688,128.41343688964844,0.0061826342123854
2020-10-19,102.83699202944992,-0.0240034324517426,112.81581115722656,-0.0255419868868884,205.39955139160156,-0.0247658011121572,75.9735107421875,-0.0240798831483155,143.61000061035156,-0.0201060143441705,125.13587951660156,-0.0255234767671815
2020-10-20,103.04202793241606,0.0019937952182361,114.3040542602539,0.0131917954386131,205.81187438964844,0.0020074191752286,77.02276611328125,0.0138108053826069,140.64666748046875,-0.0206345875446588,125.33528900146484,0.001593543639391
2020-10-21,103.3538204498932,0.0030258771467661,113.68153381347656,-0.00544617993479,205.95571899414065,0.0006989130482328,78.75630950927734,0.0225068961227188,140.8800048828125,0.0016590325709362,124.79769134521484,-0.0042892760732671
2020-10-22,103.7530112780493,0.0038623712836008,112.59207916259766,-0.009583391552989,206.04200744628903,0.0004189660407094,79.78273010253906,0.0130328680921851,141.92999267578125,0.007453064711647,125.79486846923828,0.0079903491264516
2020-10-23,103.86646797209512,0.0010935267579055,111.9014663696289,-0.0061337600131836,207.32679748535156,0.0062355732939429,81.0897216796875,0.0163818858475843,140.2100067138672,-0.0121185517556048,125.93355560302734,0.0011024864167887
2020-10-26,102.45912132059158,-0.0135495764800785,111.9111785888672,8.679260025235003e-05,201.4300537109375,-0.0284417829529763,78.6718978881836,-0.0298166492796035,140.0933380126953,-0.0008320996760948,124.8323745727539,-0.00874414309197
2020-10-27,103.3309362184764,0.0085089046894803,113.41889190673828,0.0134724103247096,204.4694976806641,0.0150893271075045,79.39639282226562,0.0092090689754524,141.55999755859375,0.0104691598237565,124.12139892578124,-0.0056954427840214
2020-10-28,98.6114618169909,-0.0456733924437395,108.16622924804688,-0.0463120611600627,194.33477783203125,-0.0495659253022716,75.02257537841797,-0.0550883647023958,135.33999633789062,-0.0439389751905624,119.96809387207033,-0.0334616358634051
2020-10-29,100.209091997571,0.0162012625220491,112.17381286621094,0.0370502295034604,196.2907562255859,0.0100649941064345,77.31078338623047,0.0305002593722043,136.94332885742188,0.0118467013663008,118.9536590576172,-0.0084558717381546
2020-10-30,98.50511448848944,-0.0170042206262365,105.89004516601562,-0.0560181341761996,194.1333770751953,-0.0109907322783517,80.25199127197266,0.0380439539856742,129.34666442871094,-0.0554730521894949,118.88429260253906,-0.0005831384728108
2020-11-02,99.43541962421293,0.0094442318102393,105.80249786376952,-0.0008267755680795,193.99913024902344,-0.0006915185229579,80.6596908569336,0.0050802426020712,133.50332641601562,0.0321358266613487,120.25424194335938,0.011523383878814
2020-11-03,101.5391874783041,0.0211571275310325,107.42694091796876,0.0153535416176169,197.93031311035156,0.0202639200303729,81.71936798095703,0.0131376293755327,141.3000030517578,0.0584006170111943,120.08948516845705,-0.0013700703795542
2020-11-04,104.57677840929932,0.029915454382026,111.8139190673828,0.0408368525802476,207.4802398681641,0.0482489347272854,86.69457244873047,0.0608815827960491,140.32666015625,-0.0068884846035798,120.869873046875,0.006498386410128
2020-11-05,107.0896088668262,0.0240285701639421,115.78260803222656,0.0354936934323184,214.0960998535156,0.0318866991360495,87.52134704589844,0.0095366361908861,146.02999877929688,0.0406433005438622,121.18202209472656,0.0025825215165942
2020-11-06,107.05648521421986,-0.0003093078119981,115.65104675292967,-0.0011362784232693,214.50840759277344,0.0019258068668224,87.38379669189453,-0.0015716206233865,143.31666564941406,-0.0185806557047475,123.34102630615234,0.0178162088245903
2020-11-09,106.28312386725608,-0.007223862668537,113.34173583984376,-0.0199679205499921,209.3978576660156,-0.0238244737542397,87.46773529052734,0.0009605739486093,140.4199981689453,-0.0202116583395449,126.66188049316406,0.0269241653524823
2020-11-10,104.98496108095874,-0.0122141948699087,113.0007095336914,-0.0030088325683861,202.32171630859375,-0.0337928068428863,86.29084777832031,-0.0134551044256256,136.7866668701172,-0.0258747425310226,128.56947326660156,0.0150605120183768
2020-11-11,106.56689218872512,0.0150681687308194,116.4305648803711,0.0303525115977885,207.6336669921875,0.0262549704525618,86.76309967041016,0.0054727923557207,139.0433349609375,0.0164977197153513,128.1532745361328,-0.0032371504673253
2020-11-12,106.15162579903328,-0.0038967673839678,116.1577377319336,-0.0023432605408881,206.56936645507812,-0.0051258572491011,86.54409790039062,-0.0025241349243106,137.25332641601562,-0.01287374576728,128.5868377685547,0.003383161561741
2020-11-13,106.68556302343764,0.0050299486266487,116.20645141601562,0.0004193752825527,207.5952911376953,0.0049664899506784,88.00601959228516,0.0168922171166097,136.1666717529297,-0.0079171462831602,129.97413635253906,0.0107888070665629
2020-11-16,107.07770876893176,0.0036757151987656,117.21984100341795,0.0087205966196699,208.28564453125,0.0033254771327968,88.09391021728516,0.0009986887875077,136.02999877929688,-0.0010037182511209,130.7978515625,0.0063375317049747
2020-11-17,108.03940945390244,0.0089813341733523,116.3331527709961,-0.0075643186753343,205.6297149658203,-0.0127513807848202,87.47964477539062,-0.0069728479571338,147.20333862304688,0.0821387925017795,129.49725341796875,-0.0099435742177291
2020-11-18,109.1674156469828,0.0104406919547413,115.00794982910156,-0.011391446980752,202.9187774658203,-0.0131835882788176,86.43584442138672,-0.0119319226396487,162.2133331298828,0.1019677586611877,127.78046417236328,-0.0132573409882625
2020-11-19,110.17632409596284,0.0092418460490313,115.60233306884766,0.0051681926391118,204.20692443847656,0.006348091530727,87.3261947631836,0.010300707394681,166.42333984375,0.0259535183245156,127.58096313476562,-0.0015612796438785
2020-11-20,108.90309901578031,-0.0115562494086618,114.33561706542967,-0.0109575297469435,202.25540161132812,-0.0095565947752001,86.22430419921875,-0.0126180989215551,163.20333862304688,-0.0193482550207578,126.9046859741211,-0.0053007685788527
2020-11-23,109.32811221084349,0.0039026731002537,110.93498992919922,-0.0297425003993674,201.9862365722656,-0.0013308175550226,85.78633117675781,-0.0050794613714598,173.9499969482422,0.0658482750160953,125.6125259399414,-0.0101821301889765
2020-11-24,111.836739416987,0.022945856792126,112.2211685180664,0.0115939848165853,205.59124755859375,0.0178478051153665,87.59087371826172,0.0210353154954925,185.1266632080078,0.0642521785331859,125.6125259399414,0.0
2020-11-25,112.72808988637172,0.0079701042254218,113.05916595458984,0.0074673740042952,205.60086059570312,4.6758007568481474e-05,87.60230255126953,0.0001304797237731,191.3333282470703,0.0335265862383566,125.4466323852539,-0.001320676846884
2020-11-27,113.78491809027014,0.0093750209460984,113.60482025146484,0.0048262720874321,206.9082489013672,0.0063588659204834,88.73896026611328,0.0129752036389514,195.2533264160156,0.0204877958527087,125.72599792480467,0.0022269672309165
2020-11-30,113.12898539179994,-0.0057646717111473,116.00184631347656,0.0210996862343155,205.79315185546875,-0.0053893310287015,87.11913299560547,-0.0182538454997694,189.1999969482422,-0.0310024396453862,126.31974792480467,0.0047225713838048
2020-12-01,115.69811789830813,0.0227097635288646,119.577880859375,0.0308273933522986,207.85037231445312,0.0099965447850722,89.15310668945312,0.0233470378309463,194.9199981689453,0.0302325650790993,128.73817443847656,0.0191452765969064
2020-12-02,115.5352437184726,-0.0014077513341975,119.92865753173828,0.0029334578422224,207.04283142089844,-0.0038852030167786,90.62345123291016,0.016492353413759,189.6066741943359,-0.0272589986893191,129.3406219482422,0.0046796337791283
2020-12-03,116.47993615772825,0.0081766602886786,119.79224395751952,-0.0011374560261599,205.95657348632812,-0.0052465372846551,90.4680404663086,-0.001714906732057,197.7933349609375,0.043177070645787,130.09146118164062,0.0058051308404787
2020-12-04,116.80756595209304,0.0028127573311951,119.11991119384766,-0.0056124899364127,206.07191467285156,0.0005600267307375,90.5633773803711,0.0010538187140021,199.67999267578125,0.0095385302806909,131.20034790039062,0.0085239008669577
2020-12-07,118.46427293668307,0.0141832163960127,120.58148193359376,0.0122697433627836,206.00460815429688,-0.0003266166506072,90.22917938232422,-0.0036902112941661,213.9199981689453,0.0713141326897253,130.06533813476562,-0.0086509661276715
2020-12-08,119.41086432878664,0.0079905221096447,121.19538116455078,0.005091156793836,207.65817260742188,0.0080268323506942,89.94612884521484,-0.003137017747995,216.6266632080078,0.012652697560912,132.31793212890625,0.0173189415907766
2020-12-09,116.58073439124676,-0.0237007742423451,118.66192626953124,-0.020903889823819,203.61090087890625,-0.0194900671507256,88.28408813476562,-0.0184781794590556,201.4933319091797,-0.0698590426253157,133.6711883544922,0.0102273078471901
2020-12-10,117.32735933841548,0.0064043596145399,120.0845718383789,0.0119890651835217,202.38037109375,-0.0060435358806653,87.777099609375,-0.005742694251049,209.02333068847656,0.0373709576785941,132.92904663085938,-0.0055519946577019
2020-12-11,117.03839176547348,-0.0024629172136099,119.27580261230467,-0.0067349969583331,205.01443481445312,0.0130154110621871,88.13214874267578,0.0040448947946654,203.3300018310547,-0.0272377673758681,133.5402374267578,0.0045978724092989
2020-12-14,117.27509345969906,0.0020224277748099,118.66192626953124,-0.0051466963904555,205.91810607910156,0.0044078421378781,87.01286315917969,-0.0127000827673466,213.27667236328125,0.0489188533057269,130.15261840820312,-0.0253677774117533
2020-12-15,118.55516917365485,0.010915154072298,124.6057586669922,0.050090476232115,205.8508148193359,-0.0003267865125943,87.45085144042969,0.0050336038299159,211.0833282470703,-0.0102840319661164,131.4622802734375,0.01006250877817
2020-12-16,118.52594431830455,-0.0002465084867574,124.53754425048828,-0.0005474419259081,210.80169677734375,0.0240508251684741,87.25765991210938,-0.0022091440522098,207.58999633789065,-0.0165495396447927,130.67649841308594,-0.0059772419793507
2020-12-17,120.36780380170622,0.0155397157474257,125.4047622680664,0.0069635066501219,210.9362640380859,0.0006383594762253,86.42938995361328,-0.0094922320783111,218.63333129882812,0.0531978185642552,134.1251983642578,0.0263911261248375
2020-12-18,121.27206841447158,0.0075125123513512,123.41698455810548,-0.0158508949262377,210.13836669921875,-0.003782646585241,85.71977996826172,-0.0082102857110574,231.6666717529297,0.059612778969587,134.9022674560547,0.0057936100097053
2020-12-21,120.3245134713627,-0.0078134640193519,124.94678497314452,0.0123953799431781,213.9836883544922,0.0182989984916814,86.13392639160156,0.0048313985814381,216.6199951171875,-0.0649496818937741,133.60134887695312,-0.0096434152192834
2020-12-22,120.55680353944892,0.0019305298761213,128.5033416748047,0.0284645715567999,215.2815093994141,0.006065046615945,85.42184448242188,-0.008267147905719,213.44667053222656,-0.0146492690263622,133.33941650390625,-0.0019605518600572
2020-12-23,120.27569696735534,-0.0023317354462006,127.6068878173828,-0.0069761131947095,212.47439575195312,-0.0130392696302257,85.81959533691406,0.004656313111736,215.32666015625,0.0088077720741002,132.6584014892578,-0.0051073795919039
2020-12-24,121.40394007087887,0.0093804744596887,128.59103393554688,0.0077123275631678,214.1374664306641,0.0078271580574462,86.11405944824219,0.0034311990189666,220.58999633789065,0.0244434951892225,133.1211395263672,0.0034881924696406
2020-12-28,123.25562765429233,0.0152522857358038,133.19017028808594,0.0357656067595215,216.26205444335935,0.0099216080591073,88.09042358398438,0.0229505396494524,221.22999572753903,0.0029013074041133,133.74978637695312,0.0047223668068243
2020-12-29,122.851833841456,-0.0032760679615285,131.41676330566406,-0.0133148488254505,215.4833984375,-0.0036005207102262,87.28598022460938,-0.0091320182903655,221.9966735839844,0.0034655239852263,134.57923889160156,0.0062015240331729
2020-12-30,123.4375122737584,0.0047673560417359,130.29623413085938,-0.0085265315216935,213.10887145996097,-0.0110195355872289,86.21784973144531,-0.0122371369424446,231.5933380126953,0.0432288658824449,136.246826171875,0.0123911183776022
2020-12-31,124.16017266966904,0.0058544633847442,129.29258728027344,-0.0077028078154427,213.8202667236328,0.0033381776122141,87.03173828125,0.0094399077724602,235.22332763671875,0.0156739811912225,137.40806579589844,0.0085230581632671
2021-01-04,123.35187108020398,-0.0065101519439374,126.09659576416016,-0.0247190622706403,209.27316284179688,-0.0212660097731202,85.71531677246094,-0.0151257637131748,243.2566680908203,0.0341519718082907,136.6396942138672,-0.0055918957710427
2021-01-05,124.35021535468438,0.0080934668095247,127.6556167602539,0.0123637040845225,209.47503662109375,0.000964642463255,86.40654754638672,0.0080642620240289,245.0366668701172,0.0073173689061312,138.2462158203125,0.011757356569686
2021-01-06,123.56288387509326,-0.0063315650668188,123.35852813720705,-0.0336615711247324,204.04348754882812,-0.0259293382155622,85.5539321899414,-0.0098674855165066,251.9933319091797,0.0283903022674965,139.54714965820312,0.0094102672552103
2021-01-07,127.89434834477574,0.0350547375865801,127.5679168701172,0.0341232081516749,209.8499298095703,0.0284568859829583,88.10929870605469,0.0298684870549259,272.0133361816406,0.079446563608581,140.01861572265625,0.0033785431347606
2021-01-08,130.56243468280434,0.0208616437908267,128.6689453125,0.0086309196653562,211.12855529785156,0.006093047014319,89.27576446533203,0.0132388496606792,293.3399963378906,0.0784029947046744,139.7305145263672,-0.0020575920908953
2021-01-11,126.94706797671702,-0.0276907114582438,125.67758178710938,-0.0232485275924618,209.0808563232422,-0.0096988253044244,87.21298217773438,-0.0231057364778846,270.39666748046875,-0.0782141172150082,139.1455535888672,-0.0041863507014398
2021-01-12,127.33977977975768,0.0030935082574156,125.50221252441406,-0.0013953901738209,206.6198883056641,-0.011770412943849,86.27644348144531,-0.0107385239319125,283.14666748046875,0.0471529479960064,138.06285095214844,-0.0077810796593458
2021-01-13,128.1744242919778,0.0065544680041358,127.5387191772461,0.016226858569811,207.975341796875,0.0065601307905351,86.76408386230469,0.0056520686433283,284.8033447265625,0.0058509508899942,137.8533172607422,-0.0015176688729894
2021-01-14,127.31943509364191,-0.0066705132717291,125.60936737060548,-0.0151275770925637,204.78375244140625,-0.0153459988472378,85.95317077636719,-0.0093461839258791,281.6666564941406,-0.0110135231572978,140.26309204101562,0.0174807166643329
2021-01-15,126.25380857301352,-0.0083697082055434,123.88471221923828,-0.0137303068033027,204.4280242919922,-0.0017370916646126,85.78929138183594,-0.0019066125548483,275.38665771484375,-0.0222958544595338,139.95750427246094,-0.0021786755454195
2021-01-19,128.6245387648671,0.0187774944664944,124.55703735351562,0.0054270226102437,208.07150268554688,0.0178227931624019,88.61234283447266,0.0329068046508476,281.51666259765625,0.0222596291834877,142.12281799316406,0.0154712227254911
2021-01-20,131.9033683228264,0.0254914776717153,128.6494903564453,0.0328560560678281,215.66603088378903,0.0364996075878762,93.3595962524414,0.0535732750779041,283.48333740234375,0.0069859978679069,141.77354431152344,-0.0024575482429388
2021-01-21,132.7268041769735,0.0062427204446501,133.36557006835938,0.0366583629585113,216.2716827392578,0.0028082858157438,93.56218719482422,0.0021700066250822,281.663330078125,-0.0064201562634901,141.20603942871094,-0.0040028969125968
2021-01-22,133.73815822184335,0.0076198176482974,135.50924682617188,0.0160736894590838,217.2137908935547,0.0043561327232686,93.97980499267578,0.0044635318003196,282.21331787109375,0.001952642514083,142.7950439453125,0.0112530917447322
2021-01-25,136.4033615754199,0.0199285184498768,139.2606658935547,0.027683860365596,220.65538024902344,0.015844248844933,94.06521606445312,0.0009088236752992,293.6000061035156,0.0403478061146036,144.9166717529297,0.0148578532489525
2021-01-26,137.78939202266713,0.0101612631187308,139.4945068359375,0.0016791600189642,223.3471221923828,0.0121988502628922,94.74403381347656,0.0072164587232577,294.36334228515625,0.0025999188207492,148.84564208984375,0.0271119277677907
2021-01-27,135.34860797177106,-0.0177138748859168,138.42266845703125,-0.0076837318057754,223.8951110839844,0.0024535301203905,90.3240203857422,-0.0466521558121125,288.0533447265625,-0.0214360847706407,146.5756072998047,-0.0152509321614459
2021-01-28,134.9187215721253,-0.0031761420090514,133.5799560546875,-0.0349849663810447,229.69190979003903,0.0258906890730645,92.02529907226562,0.018835285223774,278.4766540527344,-0.0332462401466606,147.69317626953125,0.0076245221856097
2021-01-29,130.43032379108791,-0.0332674200343497,128.58123779296875,-0.0374211701317844,222.99142456054688,-0.0291716205225386,90.74212646484376,-0.0139436939663105,264.510009765625,-0.0501537349140389,142.42837524414062,-0.0356468806370761
2021-02-01,134.11834872455734,0.0282758244116342,130.7054901123047,0.0165207020541848,230.38409423828125,0.0331522599683069,94.00514221191406,0.035959216233868,279.9366760253906,0.0583216728676345,142.06166076660156,-0.0025747290658232
2021-02-02,135.45445339828404,0.0099621318517029,131.53372192382812,0.0063366260346968,230.24949645996097,-0.0005842320788912,95.29871368408205,0.0137606458724555,290.92999267578125,0.0392707265317158,140.78692626953125,-0.0089731071014622
2021-02-03,136.92355666745345,0.0108457362036646,130.51058959960938,-0.0077784792314419,233.6045379638672,0.0145713304718981,102.23885345458984,0.0728251148647669,284.89666748046875,-0.0207380653325632,140.13209533691406,-0.0046512197543366
2021-02-04,137.55117021495747,0.0045836783879952,133.87225341796875,0.0257577858522635,232.65286254882812,-0.0040738738353887,101.97814178466795,-0.0025500253681705,283.3299865722656,-0.0054991198109066,141.4330291748047,0.0092836251021783
2021-02-05,138.44934761536558,0.0065297692415447,133.45750427246094,-0.0030980963935289,232.8354949951172,0.0007849997815982,103.72608947753906,0.0171404152133107,284.07666015625,0.0026353496607176,143.5808563232422,0.0151861779456259
2021-02-08,138.8961680784166,0.0032273208270535,133.6038818359375,0.0010968102863495,233.09506225585935,0.0011148096674333,103.51206970214844,-0.0020633167264728,287.8066711425781,0.0131302972383458,143.9912109375,0.0028580036696117
2021-02-09,138.51907395527115,-0.0027149353964361,132.7256317138672,-0.0065735374601524,234.3447723388672,0.0053613751870731,103.05870056152344,-0.0043798674099508,283.1533203125,-0.0161683216431521,145.1698760986328,0.0081856743440016
2021-02-10,137.06697927640417,-0.0104829944166092,132.12059020996094,-0.0045585882402172,233.43157958984375,-0.0038967916369943,103.60939025878906,0.0053434566345698,268.2733459472656,-0.0525509443039983,145.64137268066406,0.0032478954635939
2021-02-11,137.3424185696934,0.0020095233348201,131.8668670654297,-0.0019203906380378,235.03697204589844,0.0068773576346246,103.7221221923828,0.0010880474570129,270.5533447265625,0.0084987898117356,144.98654174804688,-0.0044961875912347
2021-02-12,137.76691380146497,0.0030907802279321,132.10105895996094,0.0017759722342918,235.51763916015625,0.0020450702290528,104.0339584350586,0.0030064583724713,272.0400085449219,0.0054949009034128,145.44056701660156,0.0031314994004318
2021-02-16,136.4625908258744,-0.0094676068411478,129.97373962402344,-0.0161037265914899,234.27748107910156,-0.0052656696350941,104.81210327148438,0.0074797195851346,265.40667724609375,-0.0243836608236717,144.1221923828125,-0.0090646967406182
2021-02-17,136.3661285372794,-0.0007068771596027,127.6804428100586,-0.0176443089242387,235.2988739013672,0.004359756719088,105.20539093017578,0.0037523114832713,266.04998779296875,0.0024238672272682,144.6372833251953,0.0035739876965974
2021-02-18,135.56504938995886,-0.0058744730521664,126.57777404785156,-0.0086361602289193,234.90379333496097,-0.0016790584666029,104.56927490234376,-0.0060464204562883,262.4599914550781,-0.0134936910453242,144.70713806152344,0.0004829649363025
2021-02-19,134.40511853901864,-0.0085562676822669,126.73389434814452,0.0012333942626763,232.1865997314453,-0.0115672614943302,103.72509002685548,-0.0080729724508146,260.4333190917969,-0.0077218335337335,142.29737854003906,-0.0166526651951325
2021-02-22,130.12395136912613,-0.0318527093047402,122.95735168457033,-0.0297989948387434,225.9620361328125,-0.0268084532261222,102.00944519042967,-0.0165403070364323,238.1666717529297,-0.0854984585555993,142.20953369140625,-0.0006173328668039
2021-02-23,129.2313581703574,-0.0068595611290398,122.82073211669922,-0.0011111134551886,224.76727294921875,-0.0052874509543342,102.30042266845705,0.0028524562356373,232.94667053222656,-0.0219174294299173,140.95321655273438,-0.0088342680413964
2021-02-24,131.50901171384515,0.0176246197187315,122.3230438232422,-0.00405215214793,226.00059509277344,0.0054871072971256,103.47681427001952,0.0114993816337889,247.33999633789065,0.0617880726639226,142.8420867919922,0.0134006891467506
2021-02-25,127.02197867283726,-0.0341195860460983,118.06832885742188,-0.0347826119497844,220.6432647705078,-0.0237049390072023,100.1070556640625,-0.0325653493464125,227.4066619873047,-0.0805908249604526,142.99147033691406,0.0010457950333602
2021-02-26,126.60846180673173,-0.0032554749219474,118.33181762695312,0.0022316634111883,223.9097137451172,0.0148042088572557,100.40300750732422,0.0029563534887577,225.1666717529297,-0.0098501522110203,139.21371459960938,-0.0264194481559186
2021-03-01,130.81365875144508,0.0332141855663062,124.70413970947266,0.0538512989178328,228.30349731445312,0.0196230145438778,102.77415466308594,0.0236162961113366,239.47666931152344,0.0635529114819255,139.9692840576172,0.0054274067765585
2021-03-02,128.64832858920113,-0.0165527834242313,122.09862518310548,-0.0208935688296902,225.34539794921875,-0.0129568727594218,102.51692962646484,-0.0025028183152109,228.81333923339844,-0.044527636486599,139.70571899414062,-0.0018830207302343
2021-03-03,124.9644713103628,-0.0286350963066265,119.1125030517578,-0.0244566400880396,219.2653961181641,-0.026980812061779,99.88160705566406,-0.0257062182841698,217.73333740234375,-0.0484237582833956,137.2457733154297,-0.0176080528157484
2021-03-04,123.03878904061835,-0.0154098380887943,117.22909545898438,-0.015812005830782,218.4656219482422,-0.0036475165898538,100.9999008178711,0.0111961931247641,207.14666748046875,-0.0486221818311275,134.4783935546875,-0.0201636793169722
2021-03-05,124.1524565529402,0.0090513530001843,118.48794555664062,0.0107383759358332,223.1581573486328,0.0214795140697348,104.13526916503906,0.031043281446601,199.3166656494141,-0.037799313531283,137.140380859375,0.0197949070800356
2021-03-08,120.3612024524413,-0.0305370848532686,113.5501480102539,-0.04167341684582,219.10153198242188,-0.0181782526545664,99.68744659423828,-0.0427119707517309,187.6666717529297,-0.0584496728285431,138.282470703125,0.0083278888143172
2021-03-09,127.18418871479425,0.0566875880543726,118.16592407226562,0.040649670149218,225.2586669921875,0.028101743306202,101.31919860839844,0.0163686810115815,224.52667236328125,0.1964120760817838,138.54600524902344,0.0019057697230779
2021-03-10,126.77647558348092,-0.0032056903883515,117.08273315429688,-0.009166694429659,223.9481964111328,-0.0058176255704298,101.11212158203124,-0.0020438083720691,222.68666076660156,-0.0081950691083265,139.8199005126953,0.0091947455387266
2021-03-11,129.7055073778206,0.023103906153401,119.01492309570312,0.0165027744856274,228.4865264892578,0.0202650887609443,104.30758666992188,0.0316031850374949,233.1999969482422,0.0472113423653142,139.8111114501953,-6.285988237564322e-05
2021-03-12,128.5898942549124,-0.0086011237723201,118.10734558105467,-0.0076257455035166,227.1568298339844,-0.0058195845317643,101.79788970947266,-0.0240605409498263,231.2433319091797,-0.008390501992574,140.21527099609375,0.0028907541160805
2021-03-15,129.83095769874214,0.0096513295311489,120.99590301513672,0.0244570515057396,226.2510986328125,-0.0039872505785267,102.01836395263672,0.0021658036703244,235.97999572753903,0.0204834612062227,140.93563842773438,0.0051375818519845
2021-03-16,129.86929857216631,0.0002953137996036,122.5377426147461,0.0127429074967644,229.04542541503903,0.0123505556397829,103.48078155517578,0.014334846647982,225.6266632080078,-0.0438737719594043,141.770263671875,0.0059220311728931
2021-03-17,130.46779589603503,0.0046084588925084,121.7472915649414,-0.0064506741591432,228.39984130859375,-0.0028185854630167,103.3978500366211,-0.0008014195226238,233.93666076660156,0.0368307426101173,141.24319458007812,-0.0037177690027915
2021-03-18,126.26694025109845,-0.0321984104666265,117.61943817138672,-0.033905094236555,222.31021118164065,-0.0266621469264742,100.3747100830078,-0.0292379382409069,217.72000122070312,-0.0693207276395116,140.9796142578125,-0.0018661452896846
