Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-02,195.87841969764497,196.82766203875832,191.88011983803784,193.99913024902344,30842200,0.0,0.0
2020-11-03,195.49490312023417,199.55073031837892,194.75660349250575,197.93031311035156,27512000,0.0,0.0
2020-11-04,205.2078282188854,209.33078060637555,203.6737016368608,207.4802398681641,42311800,0.0,0.0
2020-11-05,212.89756820022316,214.89192662696345,212.04421424829945,214.0960998535156,36080100,0.0,0.0
2020-11-06,213.10851615008812,215.1220552290364,209.0526890327643,214.50840759277344,25231900,0.0,0.0
2020-11-09,215.1987536843843,218.72722378232297,208.90886202770187,209.3978576660156,44395000,0.0,0.0
2020-11-10,205.66802179025424,207.5856723430771,201.08483813944855,202.32171630859375,44045100,0.0,0.0
2020-11-11,203.6449493616537,209.06230763770108,203.46277017398023,207.6336669921875,29440800,0.0,0.0
2020-11-12,208.2664916734297,210.08825425706144,205.6297215689271,206.56936645507812,21593900,0.0,0.0
2020-11-13,207.451473173631,208.46782580105932,205.34206012776832,207.5952911376953,18621100,0.0,0.0
2020-11-16,206.0228159261353,208.77465486518045,205.68723580318888,208.28564453125,24953300,0.0,0.0
2020-11-17,207.20218813788108,208.71711949260344,205.26535660858772,205.6297149658203,24154100,0.0,0.0
2020-11-18,205.38940302717145,206.85063765875665,202.77456828383853,202.9187774658203,28372800,0.56,0.0
2020-11-19,203.20714178040055,204.7933397930536,201.81319330215703,204.20692443847656,24792700,0.0,0.0
2020-11-20,203.99541674603475,205.04326905705005,201.88048130423013,202.25540161132812,22843100,0.0,0.0
2020-11-23,202.793755008,204.0819412748359,200.111634964733,201.9862365722656,25683500,0.0,0.0
2020-11-24,201.4863401287315,205.966167884209,200.7845691949016,205.59124755859375,33979700,0.0,0.0
2020-11-25,206.79292213943785,206.9659555236733,204.24538841273625,205.60086059570312,21012900,0.0,0.0
2020-11-27,206.54295136260353,207.90804610038143,205.76425723558,206.9082489013672,14512200,0.0,0.0
2020-11-30,205.82199075457697,206.45646120377745,202.6880268091678,205.79315185546875,33064800,0.0,0.0
2020-12-01,206.21609009254752,208.91745539556217,205.1009519674669,207.85037231445312,30904500,0.0,0.0
2020-12-02,206.57178639237256,207.13897084282664,204.57220670055943,207.04283142089844,23724500,0.0,0.0
2020-12-03,206.3122630148417,208.0138313758631,205.38937425344153,205.95657348632812,25120900,0.0,0.0
2020-12-04,205.93732826589252,207.0524811628778,204.93753095520975,206.07191467285156,24666000,0.0,0.0
2020-12-07,206.08151676587187,207.2062777061225,204.7548835554524,206.00460815429688,24620000,0.0,0.0
2020-12-08,205.6970537300435,208.56183074451215,204.65880914714117,207.65817260742188,23284100,0.0,0.0
2020-12-09,206.840989365072,206.90827523519087,203.0437163456567,203.61090087890625,32440600,0.0,0.0
2020-12-10,203.5820405728166,204.8413878398677,202.2265538799134,202.38037109375,26733300,0.0,0.0
2020-12-11,201.9285556018802,205.07212727508465,201.02489774661876,205.01443481445312,30979400,0.0,0.0
2020-12-14,204.8606455997479,207.85040024359688,204.6491505701134,205.91810607910156,28798400,0.0,0.0
2020-12-15,206.850597476952,207.0909313980809,204.0338909623543,205.8508148193359,27000600,0.0,0.0
2020-12-16,206.44684711302847,211.5996071900063,206.41800821476036,210.80169677734375,35023300,0.0,0.0
2020-12-17,211.36886214164468,212.34942860017748,209.494260580345,210.9362640380859,32515800,0.0,0.0
2020-12-18,210.13836669921875,211.1958418345156,207.667741583216,210.13836669921875,63354900,0.0,0.0
2020-12-21,209.13856336957843,215.3391750752588,208.87899864949568,213.9836883544922,37181900,0.0,0.0
2020-12-22,214.07983982803108,216.90616900693473,213.2723213965781,215.2815093994141,22612200,0.0,0.0
2020-12-23,214.48358361021448,214.9161816910204,212.26290074910276,212.47439575195312,18699600,0.0,0.0
2020-12-24,212.85888855209976,214.96421548489303,212.64739358458905,214.1374664306641,10550600,0.0,0.0
2020-12-28,215.77176391878393,217.29067586673193,214.39706110640023,216.26205444335935,17933500,0.0,0.0
2020-12-29,217.55988713891716,218.39624453164663,214.93544469810388,215.4833984375,17403200,0.0,0.0
2020-12-30,216.5216158168502,216.90615886299983,212.90699919594755,213.10887145996097,20272300,0.0,0.0
2020-12-31,213.12810390410456,214.37784314318708,211.18620184549383,213.8202667236328,20942100,0.0,0.0
2021-01-04,213.9260239305633,214.377852865714,206.50451143811924,209.27316284179688,37130100,0.0,0.0
2021-01-05,208.85978237905937,210.07107471127767,207.3601010809016,209.47503662109375,23823000,0.0,0.0
2021-01-06,203.96657893813935,208.1195559024271,203.74547585042015,204.04348754882812,35930700,0.0,0.0
2021-01-07,205.76425374048165,210.85933506628487,205.4470259189696,209.8499298095703,27694500,0.0,0.0
2021-01-08,210.2248973348111,212.05144408339615,208.63869919547895,211.12855529785156,22956200,0.0,0.0
2021-01-11,210.0229609750967,210.44595092824397,208.3502319791461,209.0808563232422,23031300,0.0,0.0
2021-01-12,208.12919249318384,208.70599981796764,205.0721518107608,206.6198883056641,23249300,0.0,0.0
2021-01-13,205.7450508153582,208.37910099174917,205.6585194623859,207.975341796875,20087100,0.0,0.0
2021-01-14,207.5620122653457,209.05208566159163,204.51457959588285,204.78375244140625,29480800,0.0,0.0
2021-01-15,205.26439629941865,206.21610922436776,203.8320008708064,204.4280242919922,31746500,0.0,0.0
2021-01-19,205.48550728775663,208.5906175128357,204.40881599037613,208.07150268554688,30480900,0.0,0.0
2021-01-20,209.28276291190497,217.0599646081616,208.88861178460544,215.66603088378903,37777300,0.0,0.0
2021-01-21,216.01211800602644,217.55026091629355,213.82027389362747,216.2716827392578,30709400,0.0,0.0
2021-01-22,218.30010489062968,221.17450381399632,217.0695964111191,217.2137908935547,30172700,0.0,0.0
2021-01-25,220.2612290947195,220.89571417206457,215.55069007064063,220.65538024902344,33152100,0.0,0.0
2021-01-26,222.89529324543827,225.12558441420293,221.1841168940043,223.3471221923828,49169600,0.0,0.0
2021-01-27,228.79792973147283,231.14359152615137,221.24182944854616,223.8951110839844,69870600,0.0,0.0
2021-01-28,226.50028319910243,233.2584713501793,226.00038457564827,229.69190979003903,49111200,0.0,0.0
2021-01-29,226.8656060692636,228.8171162716666,222.40500922536845,222.99142456054688,42503100,0.0,0.0
2021-02-01,225.9715669034434,233.1239068460614,223.4432493228023,230.38409423828125,33314200,0.0,0.0
2021-02-02,231.97029548956272,232.9412392161706,229.4612088540299,230.24949645996097,25916300,0.0,0.0
2021-02-03,230.30716407808396,235.61372573695,230.0091377366535,233.6045379638672,27158100,0.0,0.0
2021-02-04,233.2777395956025,233.83531609798376,231.07627248544023,232.65286254882812,25296100,0.0,0.0
2021-02-05,232.8643338915451,233.8737392729773,231.1243186859083,232.8354949951172,18054800,0.0,0.0
2021-02-08,233.74876347372876,234.258270207897,231.4992415150819,233.09506225585935,22211900,0.0,0.0
2021-02-09,232.51822598316113,235.296485150231,232.0471809492753,234.3447723388672,23565000,0.0,0.0
2021-02-10,235.52728471484377,236.4117119420859,231.57619376001745,233.43157958984375,22186700,0.0,0.0
2021-02-11,235.3157529463643,235.67144246357017,232.78743534550657,235.03697204589844,15751100,0.0,0.0
2021-02-12,234.49861099316243,235.81565088107703,233.3450110833193,235.51763916015625,16561100,0.0,0.0
2021-02-16,235.5560591780429,236.6135341978641,233.5276404900709,234.27748107910156,26728500,0.0,0.0
2021-02-17,232.5238602901919,235.4048649745353,232.15770663695596,235.2988739013672,21653500,0.56,0.0
2021-02-18,232.9863386910963,235.0386897154469,232.08059954957508,234.90379333496097,16925600,0.0,0.0
2021-02-19,234.86526703672257,234.97125810430992,231.4253871453351,232.1865997314453,25262600,0.0,0.0
2021-02-22,228.76596930430472,229.25737436114903,223.9289456662029,225.9620361328125,36446900,0.0,0.0
2021-02-23,221.9344340967485,226.27040833152452,220.3927484877867,224.76727294921875,30228700,0.0,0.0
2021-02-24,221.62607102742007,226.62689654449295,220.65289108022145,226.00059509277344,26339700,0.0,0.0
2021-02-25,223.6206299994084,226.03913460336088,219.573723949118,220.6432647705078,39542200,0.0,0.0
2021-02-26,223.09069051024048,226.79071832129495,221.1732210595006,223.9097137451172,37819200,0.0,0.0
2021-03-01,227.30139726551224,228.8141775442121,224.65163525341808,228.30349731445312,25324000,0.0,0.0
2021-03-02,228.3709438798375,228.6503815688465,224.94070877790583,225.34539794921875,22812500,0.0,0.0
2021-03-03,223.69773120014003,225.0659701891596,218.97632822975632,219.2653961181641,34029500,0.0,0.0
2021-03-04,218.47526685502132,224.01567769555223,216.08565298488423,218.4656219482422,44727800,0.0,0.0
2021-03-05,221.1539718405699,224.76728387858145,218.2055115699692,223.1581573486328,41872800,0.0,0.0
2021-03-08,222.93645508162567,224.8635541851089,218.8510143919048,219.10153198242188,35267400,0.0,0.0
2021-03-09,224.3914780689188,226.80035252533503,223.22557636286808,225.2586669921875,33080500,0.0,0.0
2021-03-10,228.3612553462715,228.3612553462715,223.58204285806625,223.9481964111328,29746800,0.0,0.0
2021-03-11,226.3956255745659,230.45216124830165,225.76930949892613,228.4865264892578,29907600,0.0,0.0
2021-03-12,225.48024815118112,227.2242853666872,224.72868060089712,227.1568298339844,22653700,0.0,0.0
2021-03-15,226.3956399067722,226.6172522170555,223.3604495848346,226.2510986328125,26034900,0.0,0.0
2021-03-16,227.66754157982132,231.30975858381365,227.33993818218457,229.04542541503903,28092200,0.0,0.0
2021-03-17,227.54228256273657,229.8548109365538,224.7287188718051,228.39984130859375,29562100,0.0,0.0
2021-03-18,224.0831392862076,225.65373016609632,221.93442734749215,222.31021118164065,34833000,0.0,0.0
2021-03-19,222.59929674618115,223.9964411275922,220.990170215579,221.95372009277344,46430700,0.0,0.0
2021-03-22,221.87660163832476,228.2649263848475,221.7513354679177,227.3881072998047,30127000,0.0,0.0
2021-03-23,228.8334500612015,232.2636850382515,228.42876090462175,228.920166015625,31638400,0.0,0.0
2021-03-24,229.18029400294895,229.3248205718488,226.74251452349836,226.87741088867188,25620100,0.0,0.0
2021-03-25,226.72329954041305,228.30352082406327,223.12926244882283,223.8711853027344,34061900,0.0,0.0
2021-03-26,223.1099066355434,228.0818259623376,223.1099066355434,227.86019897460935,25479900,0.0,0.0
2021-03-29,227.96624975182988,228.16860168438848,223.42793830588067,226.66546630859375,25227500,0.0,0.0
2021-03-30,225.01778923996932,225.32613224092293,222.67637022471737,223.39903259277344,24792000,0.0,0.0
2021-03-31,224.42034913886343,230.38472373518223,223.919299211662,227.1761016845703,43623500,0.0,0.0
2021-04-01,229.77768848531585,233.9883957926477,229.3729993926236,233.51626586914065,30338000,0.0,0.0
2021-04-05,233.9113219956121,240.84889166046807,233.85351136550528,239.9913330078125,36910600,0.0,0.0
2021-04-06,238.58456726121224,240.30931493909185,237.88118002189185,238.8254547119141,22931900,0.0,0.0
2021-04-07,238.77726121114537,241.7835317265148,238.17986507093792,240.79107666015625,22719800,0.0,0.0
2021-04-08,243.55649738550932,244.87655596262505,242.8145598913345,244.0189971923828,23625200,0.0,0.0
2021-04-09,243.6528418652881,246.65912734571288,243.23852249383873,246.52423095703125,24326800,0.0,0.0
2021-04-12,245.42574406353037,248.27785756922387,245.33901341884757,246.58200073242188,27148700,0.0,0.0
2021-04-13,247.88283047292305,249.74247452603697,247.46848171177655,249.06797790527344,23837500,0.0,0.0
2021-04-14,248.0948201880165,249.39558893106727,245.85937753080964,246.2736968994141,23070900,0.0,0.0
2021-04-15,248.52837283273723,250.4554722774702,248.3356805313863,250.04115295410156,25627500,0.0,0.0
2021-04-16,250.012264271122,251.48649426821015,248.2104308752593,251.2359619140625,24878600,0.0,0.0
2021-04-19,250.7060427389664,251.9490303032931,248.4224342545299,249.3088836669922,23209300,0.0,0.0
2021-04-20,248.42244072352833,250.7156941760375,247.4781512415513,248.84640502929688,19722900,0.0,0.0
2021-04-21,249.5015656083509,251.17813270314747,247.87316423723323,251.0817718505859,24030400,0.0,0.0
2021-04-22,250.7252822460007,252.2380624712788,246.3218673576656,247.79611206054688,25606200,0.0,0.0
2021-04-23,248.48022992608404,251.9779204442921,247.89244925075985,251.6310272216797,21462600,0.0,0.0
2021-04-26,252.12242421733816,252.8739918255724,250.68674453877372,252.01641845703125,19763300,0.0,0.0
2021-04-27,252.0453288051133,253.59665918186172,250.638554413961,252.4211273193359,31014200,0.0,0.0
2021-04-28,246.7458045014703,247.1890585536545,243.72990381278856,245.28121948242188,46903100,0.0,0.0
2021-04-29,246.1484222060443,246.765093449427,239.9238844378295,243.30593872070312,40589000,0.0,0.0
2021-04-30,240.63689674266536,243.8551490698996,240.50200037872744,242.98794555664065,30945100,0.0,0.0
2021-05-03,244.16347117203964,245.07885508566088,241.9665791845499,242.6796112060547,19626600,0.0,0.0
2021-05-04,241.82209157802384,242.0533488201837,236.80199071116783,238.75799560546875,32756100,0.0,0.0
2021-05-05,239.98168947440257,240.4056537010813,236.85979780995348,237.4860992431641,21901300,0.0,0.0
2021-05-06,237.4668315740508,240.75253973117884,235.77098931679225,240.6272735595703,26491100,0.0,0.0
2021-05-07,242.95909968292804,245.0307407748161,242.01482490434623,243.2578125,27032900,0.0,0.0
2021-05-10,241.72574357032727,242.55439702053783,238.1124316716074,238.1702423095703,29299900,0.0,0.0
2021-05-11,235.6360957621472,237.6113757023992,233.7282713620621,237.25485229492188,33641600,0.0,0.0
2021-05-12,233.34287299026997,235.4723246970904,229.39232729849988,230.28842163085935,36684400,0.0,0.0
2021-05-13,232.9863314597455,236.64782343406685,232.62017785153265,234.17149353027344,29624300,0.0,0.0
2021-05-14,236.6285281495661,240.09729811694152,236.54181220846695,239.10484313964844,23901100,0.0,0.0
2021-05-17,237.5632221163097,237.60175764175744,234.64366720205916,236.24314880371097,24970200,0.0,0.0
2021-05-18,237.29340691705676,237.4283032972884,234.04623418149055,234.2196807861328,20168000,0.0,0.0
2021-05-19,231.11954918173777,234.9053843697476,230.43385737322748,234.7991485595703,25739800,0.56,0.0
2021-05-20,235.6103869428777,239.46381831338093,235.51380358455043,238.04412841796875,21800700,0.0,0.0
2021-05-21,239.09681369719175,239.8307970539635,236.3636699376722,236.77894592285156,21863100,0.0,0.0
2021-05-24,239.3092890013529,242.56395952418904,239.03887328396996,242.19696044921875,21411500,0.0,0.0
2021-05-25,243.1531195669874,244.0995747215719,242.23563647676897,243.10482788085935,17704300,0.0,0.0
2021-05-26,242.82473156759428,244.28306083094176,242.1680118293989,242.8826904296875,17771600,0.0,0.0
2021-05-27,242.57367032402175,242.87305817339777,240.7193843573388,240.77732849121097,24426200,0.0,0.0
2021-05-28,242.4094580171836,243.45249649735703,241.01874004361903,241.13462829589844,18270200,0.0,0.0
2021-06-01,242.63159745332717,242.68954158313835,238.50774969185625,238.93267822265625,23213300,0.0,0.0
2021-06-02,239.63770018013471,240.7386828366705,237.42606768789705,238.8361053466797,19406700,0.0,0.0
2021-06-03,236.8272869148477,237.9089499261885,234.6832657769733,237.3005218505859,25307700,0.0,0.0
2021-06-04,239.2803383111711,243.03720136663765,239.0388946321911,242.2066345214844,25281100,0.0,0.0
2021-06-07,241.42437189323203,245.3937067711973,241.2601919513884,245.123291015625,23079200,0.0,0.0
2021-06-08,246.4271193677558,247.24803390188376,243.8678071203043,243.92576599121097,22455000,0.0,0.0
2021-06-09,245.12325345525173,246.7843869772613,244.54379752633864,244.91078186035156,17937600,0.0,0.0
2021-06-10,245.5868500569572,248.6483541882724,244.98807443895856,248.43588256835935,24563600,0.0,0.0
2021-06-11,249.16019829793524,249.6430856341291,247.82742453434344,249.0636444091797,18999700,0.0,0.0
2021-06-14,249.07323641791953,251.05309181694233,248.01087857857783,250.99514770507812,19150500,0.0,0.0
2021-06-15,250.87927818513813,251.09174979380785,248.86081263932795,249.5175323486328,18038900,0.0,0.0
2021-06-16,250.52196031099743,251.66156742450917,245.71240625795707,248.57110595703125,27220000,0.0,0.0
2021-06-17,247.30594774837823,252.79154126464425,247.2480036211231,251.9706268310547,27565500,0.0,0.0
2021-06-18,250.74411584577345,253.32271805483876,249.89422930673348,250.5509490966797,37202200,0.0,0.0
2021-06-21,250.92760895761072,254.50095793901875,249.09264278087616,253.6414337158203,26696100,0.0,0.0
2021-06-22,253.72836207780617,256.69329785095465,253.41930706163052,256.4228820800781,24694100,0.0,0.0
2021-06-23,256.8864295914861,257.6976768866212,255.37982326150552,256.1910705566406,19518700,0.0,0.0
2021-06-24,257.05057958881,258.6827410747314,256.3841927348846,257.56243896484375,21446900,0.0,0.0
2021-06-25,257.11823948352804,258.103319184033,255.6985493272397,255.9496307373047,25611100,0.0,0.0
2021-06-28,257.07960114345985,259.69684264758814,256.80918537336294,259.52301025390625,19590000,0.0,0.0
2021-06-29,259.66785809687894,262.3527107827182,258.8083338762617,262.11126708984375,19937800,0.0,0.0
2021-06-30,261.4255829956221,262.07263560674545,260.3728920002913,261.6283874511719,21656500,0.0,0.0
2021-07-01,260.3825011586097,262.5361893370135,260.3728634533788,262.3044128417969,16725300,0.0,0.0
2021-07-02,263.4826600464124,268.48536590593466,263.17360506966617,268.1473388671875,26458000,0.0,0.0
2021-07-06,268.5143143127748,269.8084487566481,264.9119643981238,268.156982421875,31565600,0.0,0.0
2021-07-07,269.8375057076831,271.08336360212627,267.664512146104,270.349365234375,23260000,0.0,0.0
2021-07-08,267.4230711443829,269.19045576410116,265.4625492233103,267.92529296875,24618600,0.0,0.0
2021-07-09,266.28346868024045,268.53371133109783,265.89716459734757,268.427490234375,23916700,0.0,0.0
2021-07-12,269.605757849808,270.1948664643227,267.1140417957607,267.8287353515625,18931700,0.0,0.0
2021-07-13,268.02177128034975,273.16936668942884,267.8962453327776,271.3633728027344,26120100,0.0,0.0
2021-07-14,272.68650643884115,273.95166900294385,270.94809420573137,272.8410339355469,23113700,0.0,0.0
2021-07-15,272.3483929649397,272.8409473623312,270.2526494551674,271.4115905761719,22604200,0.0,0.0
2021-07-16,272.4160649742224,274.37658635189194,269.895377789731,271.1412353515625,26186800,0.0,0.0
2021-07-19,269.3835373269348,270.7742552906223,265.05688541600085,267.5292663574219,32935600,0.0,0.0
2021-07-20,268.5143352713567,271.3537152113503,266.80492468426036,269.76019287109375,26259700,0.0,0.0
2021-07-21,269.3545452968825,271.88487017645934,267.7996622499302,271.76898193359375,24364300,0.0,0.0
2021-07-22,274.1254718714831,276.61718696207936,273.7198630252672,276.3467712402344,23384100,0.0,0.0
2021-07-23,277.53471213835513,280.06503751333383,276.6944927399731,279.7560119628906,22768100,0.0,0.0
2021-07-26,279.10891909383747,279.7753060682077,276.8297046974641,279.1571960449219,23176100,0.0,0.0
2021-07-27,279.5242284943731,279.6690888379956,273.2660258649899,276.733154296875,33604100,0.0,0.0
2021-07-28,279.09919630124614,280.21949839038996,274.1157957556486,276.42401123046875,33566900,0.0,0.0
2021-07-29,276.44340812832274,278.74195719069525,276.2888806018569,276.69451904296875,18168300,0.0,0.0
2021-07-30,275.4100159116341,276.8490109491029,274.1931302179792,275.1589050292969,20944800,0.0,0.0
2021-08-02,276.559262967125,276.9552341796098,274.02893765754214,275.0719909667969,16267400,0.0,0.0
2021-08-03,275.6514743426838,277.3995244867195,274.2800610691696,277.29327392578125,17879000,0.0,0.0
2021-08-04,276.424079637782,277.7471864708533,274.9078060448436,276.70416259765625,16191300,0.0,0.0
2021-08-05,277.06151454953243,279.71739558705,276.30821128872464,279.61114501953125,13900200,0.0,0.0
2021-08-06,278.6356628397924,279.5917703432516,277.7761092260167,279.5531311035156,16589300,0.0,0.0
2021-08-09,279.83323563184877,281.57161840390836,277.9596302468189,278.4618225097656,16117600,0.0,0.0
2021-08-10,278.91571925292214,279.3503296535524,275.4389539402985,276.6365051269531,18616600,0.0,0.0
2021-08-11,277.3800791249013,278.7804639049736,276.07627768709216,277.1289978027344,13955900,0.0,0.0
2021-08-12,276.81998754199003,280.04567127675176,276.5399046461844,279.8911437988281,14561300,0.0,0.0
2021-08-13,279.5724619986874,282.8753948641659,279.39860015858017,282.8271179199219,18249000,0.0,0.0
2021-08-16,283.1554965204036,284.72971405197063,280.09397764652635,284.5172424316406,22507600,0.0,0.0
2021-08-17,282.3828370065338,283.38722132567307,281.1176452209921,283.0491943359375,20075300,0.0,0.0
2021-08-18,282.58478416986804,285.2747764039946,280.87207162165635,281.31719970703125,21813000,0.56,0.0
2021-08-19,279.34326574016694,287.8389999584008,279.29489637088864,287.1616516113281,29850500,0.0,0.0
2021-08-20,290.0161620223418,295.9380140450742,288.40990321723297,294.50592041015625,40817600,0.0,0.0
2021-08-23,293.4318623806957,295.5122472550652,292.0771952203758,294.7865295410156,22830200,0.0,0.0
2021-08-24,295.1444642112783,295.75407164779244,292.2222523187188,292.8221740722656,18175800,0.0,0.0
2021-08-25,294.44789277116877,294.7285119245155,290.6935374583888,292.2320556640625,20006100,0.0,0.0
2021-08-26,291.24500350131405,292.63838377872025,289.2710727162614,289.4065246582031,17666100,0.0,0.0
2021-08-27,289.3097679469551,291.1289050222775,287.2196974474057,290.0161437988281,22605700,0.0,0.0
2021-08-30,291.37077209084276,294.37041072831073,291.3127170454971,293.76080322265625,16348100,0.0,0.0
2021-08-31,294.56397325018554,294.64137014097446,291.73849949919145,292.106201171875,26285300,0.0,0.0
2021-09-01,293.06407579808854,295.308969030427,291.72875086627477,292.0577392578125,18983800,0.0,0.0
2021-09-02,292.41589443055443,293.538311938404,290.4612756544539,291.3998718261719,16285600,0.0,0.0
2021-09-03,291.2450000815937,292.80288933755895,290.53865379574177,291.3901672363281,14747900,0.0,0.0
2021-09-07,291.26435619148464,291.341753077698,288.5453365467867,290.4612121582031,17180400,0.0,0.0
2021-09-08,290.0742243166977,290.8773389745254,287.8390159882199,290.49029541015625,15046800,0.0,0.0
2021-09-09,291.0805835423222,292.35785397932347,287.38425373048517,287.62615966796875,19927000,0.0,0.0
2021-09-10,288.7582677272122,290.20970322785337,285.81668351097755,286.135986328125,19633400,0.0,0.0
2021-09-13,287.91634797502445,288.8743152780517,284.55869339622853,287.3744812011719,23652900,0.0,0.0
2021-09-14,289.86135925357155,291.63212719803187,288.4486368903836,290.08392333984375,21853400,0.0,0.0
2021-09-15,293.44152890282754,295.4348310648799,292.04814862048624,294.9510192871094,28356300,0.0,0.0
2021-09-16,293.92532118377784,295.4251257835696,291.0224507097095,295.3380432128906,19550800,0.0,0.0
2021-09-17,294.3220227048402,294.64132543399546,289.83223595262746,290.1612243652344,41372500,0.0,0.0
2021-09-20,286.73594257846963,289.0485775936538,280.14642697963484,284.77166748046875,38278700,0.0,0.0
2021-09-21,286.1166313271891,287.90674093489395,284.5490857833115,285.25543212890625,22364100,0.0,0.0
2021-09-22,287.1229752972674,290.4999723745813,284.9748496205517,288.9130554199219,26626300,0.0,0.0
2021-09-23,289.17432362572237,291.1579402272472,287.8970533651699,289.861328125,18604600,0.0,0.0
2021-09-24,288.5744083394524,290.0935550094492,287.3164798916889,289.65814208984375,14999000,0.0,0.0
2021-09-27,286.55203243098015,286.8713351873804,283.45562547355723,284.64581298828125,23571700,0.0,0.0
2021-09-28,280.4172811458642,281.36556281548087,273.595547218021,274.3406066894531,43186200,0.0,0.0
2021-09-29,275.86953729559986,277.4854524231116,273.84720719970346,274.8051452636719,26353700,0.0,0.0
2021-09-30,276.4597220216069,278.5110792660629,272.5021451623447,272.7924499511719,32343600,0.0,0.0
2021-10-01,272.9859370571118,280.591473121402,272.18282254521546,279.7399597167969,30086300,0.0,0.0
2021-10-04,278.0950222865557,278.4336964592234,271.17651931432624,273.94390869140625,31350700,0.0,0.0
2021-10-05,274.8535121725335,280.9979288416882,274.8535121725335,279.4110412597656,24993000,0.0,0.0
2021-10-06,276.52744974351896,284.12330031930634,276.26620202244555,283.6201171875,28002600,0.0,0.0
2021-10-07,285.62310526075913,287.03585686969717,284.4039196983198,285.3038024902344,20430500,0.0,0.0
2021-10-08,286.62944199586633,287.03585686969717,284.2490963906474,285.3038024902344,17685700,0.0,0.0
2021-10-11,283.43630345045904,288.322790569449,283.2717944538559,284.7038879394531,19298600,0.0,0.0
2021-10-12,285.7779593873109,285.87472765623266,282.8847741825881,283.3976135253906,17974100,0.0,0.0
2021-10-13,285.36191594446814,287.65517944527,283.98787726360524,286.7165832519531,23416300,0.0,0.0
2021-10-14,289.52257262171236,293.45112103777825,288.1872476816614,292.9479675292969,27262900,0.0,0.0
2021-10-15,292.5513273292696,294.5930285619211,290.7902452200599,294.36077880859375,25384800,0.0,0.0
2021-10-18,293.74150347823866,298.2312616290106,292.8899899851107,297.341064453125,22729300,0.0,0.0
2021-10-19,298.3667509795345,299.28597570650606,297.27333155744253,298.2506408691406,17682100,0.0,0.0
2021-10-20,299.19889456122667,299.6730502203194,296.1992554003437,297.4571838378906,16537100,0.0,0.0
