Date,AAPL,JPM,JNJ,WMT,PG
2020-11-09 00:00:00-05:00,-0.0199679838845445,0.1353923621510215,0.0269243492553392,-0.0152980302728715,-0.0365843204540166
2020-11-10 00:00:00-05:00,-0.0030091016186197,-0.003250628669085,0.0150602674524435,0.0140726831073614,0.0164503464976342
2020-11-11 00:00:00-05:00,0.0303525177456613,-0.0149329406532905,-0.0032372691486006,0.0166255101994372,0.0129048063471004
2020-11-12 00:00:00-05:00,-0.0023430644192329,-0.0122846506939394,0.0033831619645627,0.0016894755819043,0.0005629560760094
2020-11-13 00:00:00-05:00,0.0004196380078669,0.0062627180124497,0.0107888083468197,0.0155837031432177,0.0149843267345373
2020-11-16 00:00:00-05:00,0.0087201347530656,0.0282260206472899,0.0063376498476634,0.0126213561374928,-0.0128224995295757
2020-11-17 00:00:00-05:00,-0.0075641899798988,-0.0101448998727751,-0.0099434575584043,-0.0201390521986578,-0.0038612873525885
2020-11-18 00:00:00-05:00,-0.0113913821455352,-0.0074070643705655,-0.0132578107500259,-0.0018744924550077,-0.0153652259414772
2020-11-19 00:00:00-05:00,0.0051681926391118,0.0026901202588167,-0.0015603248900568,0.0203233865255916,-0.001217045221693
2020-11-20 00:00:00-05:00,-0.0109575957438341,-0.0085670512529913,-0.0053011840116271,-0.0123589614507603,-0.0016484160240707
2020-11-23 00:00:00-05:00,-0.029742502384027,0.028803322757434,-0.0101824890670444,0.0045927874871181,-0.0038764262543975
2020-11-24 00:00:00-05:00,0.0115942607082164,0.0462372006029854,0.0,0.0028490878407514,-0.0032429777404012
2020-11-25 00:00:00-05:00,0.0074671005399666,-0.0104604487349615,-0.0013205556124463,0.0031051533192247,0.0026751444238419
2020-11-27 00:00:00-05:00,0.004826272413116,-0.0066376278271302,0.0022270890020641,-0.0015150851574824,-0.0005046510113203
2020-11-30 00:00:00-05:00,0.0210995533366777,-0.0275531758608049,0.0047221463182678,0.0078496910848706,0.001875541429563
2020-12-01 00:00:00-05:00,0.0308275309740326,0.0157786972406823,0.0191457667148879,-0.000981709261334,0.0036006814195452
2020-12-02 00:00:00-05:00,0.0029335218321131,0.0192083134252218,0.0046799888016881,-0.013888849817342,-0.0072468660901964
2020-12-03 00:00:00-05:00,-0.0011375196422688,-0.0065554807452896,0.0058051281010693,-0.0081052989526899,-0.0073721237683753
2020-12-04 00:00:00-05:00,-0.0056125539824198,0.0090730249952761,0.0085233104041695,-0.0026121422376694,0.0009463174142534
2020-12-07 00:00:00-05:00,0.0122699370785759,-0.00375999088744,-0.0086510834352424,-0.0053723433442081,0.0015276537557991
2020-12-08 00:00:00-05:00,0.0050908401132638,0.0009845599075375,0.0173189456543672,0.0090472201423967,0.0026875105314616
2020-12-09 00:00:00-05:00,-0.0209036432826615,-0.0077866066312816,0.0102275408443162,-0.0078954661591449,-0.0118796786815786
2020-12-10 00:00:00-05:00,0.0119888722978649,-0.0064439821042791,-0.0055517663543667,-0.0046706889959255,-0.0065978174493898
2020-12-11 00:00:00-05:00,-0.0067348076414563,-0.0059033481105117,0.0045977565647798,-0.0002720110746415,0.007379477832262
2020-12-14 00:00:00-05:00,-0.0051466963904555,-0.010538444752592,-0.0253678887767327,-0.0091837863234004,-0.0048348891944283
2020-12-15 00:00:00-05:00,0.0500904119368961,0.0170751512434008,0.01006250877817,-0.0004803944269882,0.0058889594650537
2020-12-16 00:00:00-05:00,-0.0005473807311573,0.0029089905828543,-0.0059773580490631,-0.0010304391835582,0.00453732458889
2020-12-17 00:00:00-05:00,0.0069635066501219,-0.0082869358059959,0.0263912459741424,0.0046069613110231,0.0071389974404441
2020-12-18 00:00:00-05:00,-0.0158507124117687,-0.0049304188392682,0.0057934962444379,-0.0010267717858307,0.0057141884750615
2020-12-21 00:00:00-05:00,0.0123951921903568,0.0375377746203191,-0.0096433032000845,0.0001371887906205,-0.0109318560164389
2020-12-22 00:00:00-05:00,0.0284644494344974,-0.0152165574460325,-0.0019604376487174,-0.0121257250726862,-0.0070536575833093
2020-12-23 00:00:00-05:00,-0.0069756984247875,0.0279445799190061,-0.0051073790074375,-0.0067960311584931,-0.0015380089097623
2020-12-24 00:00:00-05:00,0.007712265469387,-0.0043976594476411,0.0034884221147191,0.0019546924781894,0.0101219083885675
2020-12-28 00:00:00-05:00,0.0357654796101831,0.0065852906039347,0.0047216774431668,0.011986210789157,0.0069706589429503
2020-12-29 00:00:00-05:00,-0.0133146181722197,-0.0026328155180035,0.0062019824941705,-0.0063353359371981,-0.0018745949356837
2020-12-30 00:00:00-05:00,-0.0085272252108903,0.0027997156994719,0.0123912303541151,-0.0008314436309596,-0.00469597142396
2020-12-31 00:00:00-05:00,-0.0077024591961837,0.0136407645139311,0.0085228322668173,-0.0002081398537034,0.0099438655865233
2021-01-04 00:00:00-05:00,-0.0247191212793947,-0.0094436047831124,-0.005591340534748,0.0165105801577765,-0.009486879285203
2021-01-05 00:00:00-05:00,0.0123638258413192,0.0054411892774266,0.011756791646603,-0.0053230112119594,0.0063851614459899
2021-01-06 00:00:00-05:00,-0.0336615691129338,0.0469558954390465,0.0094101568812012,0.0062433575948857,0.010526378996567
2021-01-07 00:00:00-05:00,0.0341229586519757,0.0328393207484634,0.0033786528492423,-6.817897297128894e-05,-0.009346227213253
2021-01-08 00:00:00-05:00,0.0086314594727849,0.0011039662558778,-0.0020575920908953,-0.0001362005351998,-0.0004322403568042
2021-01-11 00:00:00-05:00,-0.0232488750898166,0.0149243390353281,-0.0041865691045439,0.0045012322242008,-0.0067725286565035
2021-01-12 00:00:00-05:00,-0.0013953901738209,0.0157186692568713,-0.0077808620445943,0.0114059018491912,-0.0058037658206028
2021-01-13 00:00:00-05:00,0.016226554615228,0.0009272199658592,-0.0015175583523898,-0.0102033263831962,0.0015321471806042
2021-01-14 00:00:00-05:00,-0.0151271030553187,0.0058425934781933,0.0174804933522654,-0.0032553050521021,-0.0106365616857712
2021-01-15 00:00:00-05:00,-0.0137306079966355,-0.017921660147516,-0.0021785669955041,-0.0158536868355396,-0.0075110981821382
2021-01-19 00:00:00-05:00,0.0054271464479673,-0.0043277610711373,0.0154712227254911,-0.0086422366710232,-0.0087548162828918
2021-01-20 00:00:00-05:00,0.0328561785722598,-0.0149954433306334,-0.0024574408795381,0.0147849271013378,-0.0125001751273866
2021-01-21 00:00:00-05:00,0.0366578841807796,-0.0083844390114359,-0.0040030041096633,-0.0045358788826082,-0.0009837560503664
2021-01-22 00:00:00-05:00,0.0160741526293948,-0.0077134655486509,0.0112534159261012,0.0102175883180111,-0.0077093344691065
2021-01-25 00:00:00-05:00,0.0276837446450097,-0.0124822850821451,0.0148575279120952,-0.0008884089076797,0.0172308684137618
2021-01-26 00:00:00-05:00,0.0016792695889493,-0.004086978479374,0.0271119277677907,0.0089602986704908,0.0064277219622859
2021-01-27 00:00:00-05:00,-0.0076838403515763,-0.028271860680178,-0.015251342218169,-0.024879487006739,-0.0353895724550887
2021-01-28 00:00:00-05:00,-0.0349848561477338,0.0175972945869653,0.007624733564266,-0.0006258954490304,0.015422947222391
2021-01-29 00:00:00-05:00,-0.0374205947090897,-0.0110674812711444,-0.0356466813744663,-0.0226782380888888,-0.0164927113299881
2021-02-01 00:00:00-05:00,0.0165199782690887,0.0073832047633957,-0.0025747290658232,-0.0086840043382607,0.0059276781725006
2021-02-02 00:00:00-05:00,0.0063367427764575,0.0307821358301672,-0.0089731071014622,0.0107705604330412,-0.0013956960864658
2021-02-03 00:00:00-05:00,-0.00777836232243,0.0114513006397301,-0.0046514365186267,0.0030546220468563,0.0012423821425127
2021-02-04 00:00:00-05:00,0.0257574290810489,0.0230131344029418,0.0092839537898417,0.0094190474937252,0.0006204864574115
2021-02-05 00:00:00-05:00,-0.0030978687861823,-0.0019528189504952,0.0151861763072345,0.0128396567778181,0.0041851407362958
2021-02-08 00:00:00-05:00,0.0010969244953735,0.0156544878091473,0.0028580033658827,0.0046411083654347,-0.0030873230055459
2021-02-09 00:00:00-05:00,-0.0065738785860816,-0.0039960334869149,0.0081856734765635,0.0055161246303991,-0.0038709234094201
2021-02-10 00:00:00-05:00,-0.0045582438695535,0.000573099555448,0.0032478951222081,-0.0116573979657056,-0.0034974089140149
2021-02-11 00:00:00-05:00,-0.0019202747031092,-0.0027925673705341,-0.0044963966593586,-0.0007633029066659,0.0008580513720568
2021-02-12 00:00:00-05:00,0.0017759716177796,0.0142172056827407,0.0031316049728067,0.0031246331755852,-0.0055326826441344
2021-02-16 00:00:00-05:00,-0.0161040675363833,0.02407070345308,-0.0090646967406182,0.0082369625635763,0.0023507893755716
2021-02-17 00:00:00-05:00,-0.0176441915252233,0.0031107537760002,0.0035741994445428,0.0105726514382689,0.0042215237129286
2021-02-18 00:00:00-05:00,-0.0086364579659096,0.0033772289095621,0.0004828593374941,-0.0648097730520259,0.0083293575922083
2021-02-19 00:00:00-05:00,0.0012335753088201,0.0166907686113093,-0.016652874331156,0.0049397193340077,-0.0186056968037049
2021-02-22 00:00:00-05:00,-0.0297990550388546,0.0093906976717215,-0.0006171184695891,-0.0046986887215919,-0.0042478891137862
2021-02-23 00:00:00-05:00,-0.0011110514750161,0.0080317146280908,-0.0088342670934977,-0.0161231013002103,0.0074260585010701
2021-02-24 00:00:00-05:00,-0.0040520279116648,0.0175949308946421,0.0134006876960688,-0.0166822875126563,0.0010978104026622
2021-02-25 00:00:00-05:00,-0.0347826699818026,-0.0135719030737719,0.0010454744533345,-0.0094589298330182,-0.008459841757865
2021-02-26 00:00:00-05:00,0.0022315986485177,-0.0265247595117462,-0.026419026949595,-0.0153847522070129,-0.0240955333949457
2021-03-01 00:00:00-05:00,0.0538511699686679,0.0226270258064034,0.0054270767660524,0.0111606806829711,0.0061523208777087
2021-03-02 00:00:00-05:00,-0.0208935713862261,-0.003256052045734,-0.0018829119202322,-0.0095912311933632,-0.0031378623464689
2021-03-03 00:00:00-05:00,-0.024456580658896,0.0193324750175052,-0.017608162036682,-0.0193681335845313,-0.0059724184809375
2021-03-04 00:00:00-05:00,-0.0158119427915646,-0.0153687312256434,-0.0201635703801573,-0.0004704068127936,-0.0082009200109377
2021-03-05 00:00:00-05:00,0.0107385711790319,0.0023248572745595,0.0197949070800356,0.0124679090995531,0.0313549421258685
2021-03-08 00:00:00-05:00,-0.0416736019646558,0.0132529473617637,0.0083277775503047,-0.0096033869358341,0.0105571286073491
2021-03-09 00:00:00-05:00,0.0406494685802727,-0.0070631658097735,0.0019062113137033,0.0078980069779668,-0.0088758755056579
2021-03-10 00:00:00-05:00,-0.0091665670749828,0.0217348071108085,0.0091946323655904,0.0255256837338329,0.0091932456517107
2021-03-11 00:00:00-05:00,0.0165026452361345,-0.005221262694634,-6.28598686556181e-05,-0.0003787937988422,-0.0033768377774745
2021-03-12 00:00:00-05:00,-0.0076253623428566,0.0118583063373001,0.0028903169307874,0.015061371473771,0.0096920770588786
2021-03-15 00:00:00-04:00,0.0244566591835222,-0.0049951047138319,0.005137909442292,-0.0051450167226031,0.003277495992795
2021-03-16 00:00:00-04:00,0.0127429729622705,-0.0119716258898949,0.0059222470672697,-0.0002995733141557,0.0029559034256176
2021-03-17 00:00:00-04:00,-0.0064505504392088,0.0102927389364657,-0.0037184135845009,-0.0083213781202876,-0.0040329122280792
2021-03-18 00:00:00-04:00,-0.033904968904904,0.0165064760457862,-0.0018659298303648,-0.0130569378410472,0.0021803664408588
2021-03-19 00:00:00-04:00,-0.004480295514898,-0.0159212507903786,-0.0026797661582301,0.0133064548220507,-0.0053614035180791
2021-03-22 00:00:00-04:00,0.0283356049234191,-0.0268789411430158,0.0028741719554441,0.0047823608170929,0.0169518295621746
2021-03-23 00:00:00-04:00,-0.0068886105483896,-0.0100021069395174,-0.0009342098941192,0.0118603725979686,0.0185900285650955
2021-03-24 00:00:00-04:00,-0.0199935446038969,0.0077613069629292,0.0097285290139619,-0.0061966758871856,-0.0003019285387733
2021-03-25 00:00:00-04:00,0.00416358079667,0.0128138164426179,0.0003705154648907,0.0067613404306647,0.0069400798269492
2021-03-26 00:00:00-04:00,0.0051414360077515,0.0166502190329691,0.0182747451585432,0.0083576261351427,0.0147587975671443
2021-03-29 00:00:00-04:00,0.001485010603671,-0.0155394328812606,0.0067305003935858,0.0113963419605243,0.0156516548274627
2021-03-30 00:00:00-04:00,-0.0122745355459296,0.0117894909157059,-0.0062034921146978,-0.0068046860575012,-0.0154104556942031
2021-03-31 00:00:00-04:00,0.0187656078488089,-0.0145651479650129,-0.0039996282352975,0.00066308757213,-0.0001474413444936
2021-04-01 00:00:00-04:00,0.0069587317419859,0.0097222114157558,-0.0092485876554033,-0.0015462985757903,-0.0084917311649621
2021-04-05 00:00:00-04:00,0.0235773663080343,0.0053006550436573,0.0036846469559104,0.0280934260419054,0.0161604176735334
2021-04-06 00:00:00-04:00,0.0024620768258882,-0.0070303490546198,-0.0002444296086299,0.0048051360948853,0.0003664648680969
2021-04-07 00:00:00-04:00,0.0133904053031612,0.0156681016134285,0.0013462860257742,-0.0021411878948638,0.0017583744749276
2021-04-08 00:00:00-04:00,0.0192339043585574,0.0012261811934954,-0.0039119845410209,-0.0006437434329331,0.0038026143262159
2021-04-09 00:00:00-04:00,0.0202517197193081,0.0074783340530104,-0.0105538892161886,0.0005010021786189,-0.0064840711475746
2021-04-12 00:00:00-04:00,-0.0132333091420228,-0.0021119929554371,0.0024186389982838,0.0001430842413479,0.0040331657854313
2021-04-13 00:00:00-04:00,0.0243065587593076,-0.0119267570986478,-0.0133630942851107,-0.003075740468213,-0.0132192571208341
2021-04-14 00:00:00-04:00,-0.0178532462668338,-0.0186900103429153,0.0027592404770209,-0.0003589812479026,0.0036268349655543
2021-04-15 00:00:00-04:00,0.0187078735318615,0.0063485471090591,0.0029387765918336,0.006029380977961,0.0120943720910589
2021-04-16 00:00:00-04:00,-0.0025273967952516,0.007425930781479,0.0115344065686646,0.0032106237626978,7.257255981141242e-05
2021-04-19 00:00:00-04:00,0.0050681841809716,-0.0042403060509994,0.0027737490081518,-0.0064006107214407,-0.0046629616099119
2021-04-20 00:00:00-04:00,-0.0128302016320323,-0.0221417873497189,0.0232956815256188,0.0077301586582412,0.0083449758996845
2021-04-21 00:00:00-04:00,0.0029301619670991,0.0085077859898028,0.0006608055902441,0.0029122280810136,-0.0065335573039561
2021-04-22 00:00:00-04:00,-0.0116854677982014,-0.0210574440680594,-0.0084639649426727,-0.0108356494738476,-0.0099279321878177
2021-04-23 00:00:00-04:00,0.0180387190543369,0.0191356908867037,0.0020583736513872,0.0016466339135292,-0.0051251712773471
2021-04-26 00:00:00-04:00,0.0029776861542774,0.0024634015006979,-0.0084581348766427,-0.0142243667513791,-0.0200090514227943
2021-04-27 00:00:00-04:00,-0.0024492194926394,0.004582818127113,-0.0057274590500064,0.0034080292852194,-0.0006094387742741
2021-04-28 00:00:00-04:00,-0.0060273163566773,0.0064794446003368,-0.0073539131924894,-0.0035410738706328,0.0016770594531863
2021-04-29 00:00:00-04:00,-0.0007489259210659,0.0194441311791944,0.0137051855540393,0.0126189540413388,0.0084474778575671
2021-04-30 00:00:00-04:00,-0.015133246014205,-0.0088922958398043,-0.0089521942840037,0.0020051567400509,0.0068675232751433
2021-05-03 00:00:00-04:00,0.0082154618155279,-0.0029256752663552,0.0152401001519739,0.0157959006997479,0.011842075489783
2021-05-04 00:00:00-04:00,-0.0353854731520076,0.0138235925450278,0.0154953385411984,-0.0098508142287939,-0.0034075217627224
2021-05-05 00:00:00-04:00,0.0019555560012802,0.0131207728832312,-0.0041723497328289,-0.0008528571796837,-0.0080271294915602
2021-05-06 00:00:00-04:00,0.012802235330112,0.0201245650088874,0.0040102951978959,0.0071403667515808,0.0125880701370011
2021-05-07 00:00:00-04:00,0.005327504622578,0.0034229605024065,0.0045308370897028,-0.0060260067866291,7.392205114231665e-05
2021-05-10 00:00:00-04:00,-0.0258045234430839,-0.0001241486740169,0.0105044788599295,0.0044220613205765,0.0186457414539593
2021-05-11 00:00:00-04:00,-0.0074102236043509,-0.0166235920660311,-0.0081637286981386,-0.0090186420054881,-0.0049388821191622
2021-05-12 00:00:00-04:00,-0.0249385836732712,-0.0068751459882692,-0.0040265531185269,-0.0258688253722867,-0.0105849623557465
2021-05-13 00:00:00-04:00,0.0179197458276485,0.0257224515375082,0.0104640489798901,0.0169192262239621,0.0160838427536678
2021-05-14 00:00:00-04:00,0.0198447719985288,0.0155418968781479,0.0015295885664277,0.0092591463695421,0.0021057962167096
2021-05-17 00:00:00-04:00,-0.0092585646484342,0.0040241760636077,0.0009984076494862,-0.0045154882106014,-0.0020286791261914
2021-05-18 00:00:00-04:00,-0.0112458504432559,-0.0140888421568401,0.0003523814698109,0.0217437081166778,-0.0102376553933685
2021-05-19 00:00:00-04:00,-0.0012814216491118,-0.0076377610925232,-0.0021708100634939,7.074805472750967e-05,0.0020541404740945
2021-05-20 00:00:00-04:00,0.0210120959215933,-0.0017380013768004,0.0058210614116209,0.0035231405813063,0.0102489031759009
2021-05-21 00:00:00-04:00,-0.0147670815706947,0.0113784324621371,-0.0006431767877242,-0.0047044987018931,0.0
2021-05-24 00:00:00-04:00,0.0133143048085915,0.0054100301577235,0.0038257836974353,7.057127403564678e-05,-0.0002898673984164
2021-05-25 00:00:00-04:00,-0.0015736974225738,-0.0103338985284647,-0.0027558302052349,0.0040913909634427,0.0034065760397821
2021-05-26 00:00:00-04:00,-0.0003939983339639,-0.0001233644978063,-0.0059383131512821,-0.0011943129237862,-0.0022393262295342
2021-05-27 00:00:00-04:00,-0.0123769531247596,0.015571891358358,-0.0015378056392536,-0.0033763905286735,-0.0227338116421664
2021-05-28 00:00:00-04:00,-0.0053478860925991,-0.0006695334355009,0.0026064249279376,0.0023996695351851,-0.0009629425140847
2021-06-01 00:00:00-04:00,-0.0026483275112134,0.0110205183029878,-0.0219793802573521,-0.0026050506257789,-0.0146089261580235
2021-06-02 00:00:00-04:00,0.0062761621893399,6.03276273194453e-05,0.0040476394557098,-0.0021882435555735,0.0043647390707135
2021-06-03 00:00:00-04:00,-0.0121540618314578,0.0006622279036161,-0.0009626278358653,0.0017686739517595,0.0179081319837923
2021-06-04 00:00:00-04:00,0.0190221964795556,0.0016249996277175,-0.0004217438969801,0.0017654656356742,0.0007358563943911
2021-06-07 00:00:00-04:00,7.941946048339865e-05,-0.0046865310729272,-0.0068083645978769,-0.0066972368213649,0.0034573168426752
2021-06-08 00:00:00-04:00,0.0066718827656035,-0.0039841983619006,-0.0087963854464144,-0.0075940981435099,-0.0115818446396802
2021-06-09 00:00:00-04:00,0.0030773253509632,-0.0124847548867104,0.0134646404367269,-0.0053635274410783,-0.0003710614811138
2021-06-10 00:00:00-04:00,-0.0080233672713435,-0.0155883544140995,0.0089981664687899,0.0057521675247955,0.0074190769974136
2021-06-11 00:00:00-04:00,0.0098326900397858,-0.0006857021994816,-0.0126883374239682,0.0062194388410143,-0.006848650341936
2021-06-14 00:00:00-04:00,0.024577962246935,-0.0169691735446297,0.0024851907180623,-0.0013499500380648,0.0003707549081792
2021-06-15 00:00:00-04:00,-0.0064378113702425,-0.0151680445968734,-0.005321287529888,-0.0039839833225314,-0.0019273241460506
2021-06-16 00:00:00-04:00,0.0039339523695736,0.0070241174709746,-0.0003651709976156,-0.0203572081859805,-0.0138879616755943
2021-06-17 00:00:00-04:00,0.0126007504727334,-0.0288604029610202,0.0048049075076561,0.0041561532463261,0.0091130002838273
2021-06-18 00:00:00-04:00,-0.0100917486611868,-0.0253029517242868,-0.0196102725897989,-0.0185160174151145,-0.0146280105351245
2021-06-21 00:00:00-04:00,0.0141040356746251,0.0169685091558766,0.0114830371029939,0.0090996789815536,0.0078768838588849
2021-06-22 00:00:00-04:00,0.0126986157133128,-0.0014625235155788,-0.001342902669318,0.0046187752498292,0.0003758059482619
2021-06-23 00:00:00-04:00,-0.0020902855142899,0.0060580487931789,-0.006050713453984,-0.0078084828099495,-0.0014272967947902
2021-06-24 00:00:00-04:00,-0.0021688020579334,0.0091984128884157,0.0045505099171399,0.0069874613823006,0.0006773162099562
2021-06-25 00:00:00-04:00,-0.0022488682821933,0.0100973649702067,0.005141525062716,0.0118324549461223,0.0142835029929775
2021-06-28 00:00:00-04:00,0.0125461737541574,0.0018176531027664,-0.0011569801420288,-0.0031039628875905,0.0029647829493395
2021-06-29 00:00:00-04:00,0.0115001981634612,-0.0012311696233057,6.082575914079236e-05,-0.0057928116314206,-0.0067989251569254
2021-06-30 00:00:00-04:00,0.004621127963303,0.0090827374071651,0.0043285733933373,0.0270940163090092,0.0039436048106678
2021-07-01 00:00:00-04:00,0.0022634070596099,0.0099012138787495,0.0074053887433565,-0.0120552641566638,0.0022974123974039
2021-07-02 00:00:00-04:00,0.0195963064886623,-0.0009605000988638,0.0181972959803722,0.005670631481452,0.0048803266819661
2021-07-06 00:00:00-04:00,0.0147187313673708,-0.0167916901512754,-0.0059769695556987,-0.001213494662986,0.0005884435306686
2021-07-07 00:00:00-04:00,0.0179551853486708,0.0011733897026398,0.0085731781367053,-0.001643353477396,0.0075012674030545
2021-07-08 00:00:00-04:00,-0.0091997433664303,-0.0172538780654215,-0.001948175138306,-0.0008590471034325,-0.0001460844598446
2021-07-09 00:00:00-04:00,0.0130548957302933,0.0319995323612216,0.0039627571471374,0.0050862691320343,0.0003648930536472
2021-07-12 00:00:00-04:00,-0.0042036151714395,0.014316128410317,-0.0015905194385126,-0.001781910813713,0.0008029174855301
2021-07-13 00:00:00-04:00,0.0078891913757084,-0.0148737473344428,-0.001239245083019,0.0037842939463677,-0.0012397083123654
2021-07-14 00:00:00-04:00,0.0241003241265085,-0.0034049753519465,0.0067938156240525,0.0069003165135621,0.0073739909449885
2021-07-15 00:00:00-04:00,-0.0044919572301201,0.0021918363230528,-0.0120293663601914,0.0007768667266241,0.0085518056219073
2021-07-16 00:00:00-04:00,-0.0140757900469252,-0.0228355939395844,-0.0016032488573558,-0.0007059043458953,0.0097011275375322
2021-07-19 00:00:00-04:00,-0.0269146657081159,-0.0325191074510765,-0.0072576768965046,-0.0023312069863573,-0.0004979801055409
2021-07-20 00:00:00-04:00,0.0259741782494158,0.0186432811731538,0.0094079102447424,0.0045319037524438,-0.0053407214339697
2021-07-21 00:00:00-04:00,-0.0051319756936882,0.0210406262353703,0.0061741709493754,-0.0049343567225471,-0.0035074165392704
