Date,Close,High,Low,Open,Volume
2015-01-02,77.9693374633789,78.44639986205563,77.22393267851811,78.09854581231718,18177500
2015-01-05,76.71707153320312,78.76444781332209,76.38909157105287,77.50223223835808,26452200
2015-01-06,75.68342590332031,77.11459778082865,74.89826537074238,76.75681049843814,27399300
2015-01-07,75.68342590332031,76.88601125089447,75.35544601325951,76.2896890033786,22045300
2015-01-08,77.70099639892578,77.75069308515504,75.61386448234238,76.26981676120015,23961000
2015-01-09,77.2636947631836,78.13830796776439,76.72700236473179,77.7208754916462,21157000
2015-01-12,76.24993896484375,77.5220952115009,75.74306160378057,77.36307188934407,19190200
2015-01-13,75.98160552978516,77.60162375033958,75.38528310730021,76.75683301993168,25179600
2015-01-14,75.81263732910156,76.72699874286471,75.56416905910181,75.95177895368944,25918600
2015-01-15,73.5963134765625,76.10087060363473,73.08943602153391,75.93191397950878,34134000
2015-01-16,74.71937561035156,74.85851722963726,73.38758179092473,73.58636094893969,21791500
2015-01-20,75.77288055419922,75.84245136562846,74.36158261797765,75.25606989538912,22821600
2015-01-21,76.26980590820312,76.82637990070278,75.38525961426906,75.69336537627827,25096700
2015-01-22,77.17424774169922,77.27363353518231,76.21018962134819,76.69718531727037,19519500
2015-01-23,77.35314178466797,77.71093669151557,76.56798116034403,77.17424433124417,16746500
2015-01-26,77.02516174316406,77.989219819496,76.81644931158442,77.50222414581015,19260800
2015-01-27,75.3156967163086,76.40895552865817,75.16661424584059,76.23999893403085,20110000
2015-01-28,75.77288055419922,77.16430436543375,75.53435314110608,76.42884041851755,53306400
2015-01-29,77.5220947265625,77.5419688503831,73.7553151113411,76.3791392493205,61293500
2015-01-30,75.44490814208984,77.68112254243816,75.28588481172653,77.52209921207485,42649500
2015-02-02,74.53053283691406,75.6734882833554,73.29813246171645,75.6436733071033,41955300
2015-02-03,74.93802642822266,75.11692387322762,73.40746108376884,74.7293140061584,26957700
2015-02-04,75.16661834716797,75.88220817833964,74.55042189016447,74.62992597378923,20277400
2015-02-05,75.14674377441406,75.51447954175676,74.7491930280584,75.24612956534052,15062600
2015-02-06,74.01372528076172,75.2361848535068,73.79507200234568,75.21631072940053,21211000
2015-02-09,73.98392486572266,74.3715348146092,72.99998491917906,73.5963149168361,16194300
2015-02-10,74.72931671142578,74.87839160211882,74.04354188363952,74.3913959330059,15811300
2015-02-11,76.04122924804688,76.27975665712269,74.57029379633848,74.62992375294503,20877400
2015-02-12,75.762939453125,76.39901754406951,75.42501870207069,76.38907669127848,17235000
2015-02-13,75.27593994140625,76.01141143111928,75.03741254123817,75.99152972455984,18621900
2015-02-17,75.13681030273438,76.43878931453511,74.61999958955012,74.83865290066095,25254400
2015-02-18,76.239990234375,76.42882851426297,74.98770824104948,75.4747114278502,22426400
2015-02-19,78.93339538574219,79.35082024465652,76.47852775224908,76.51828358395277,45851200
2015-02-20,79.41045379638672,79.84775275787159,78.71473815047806,79.06259976475698,36931700
2015-02-23,78.35694885253906,79.6986835572241,77.89976815227924,79.47008941576932,24139100
2015-02-24,77.9693374633789,78.99303307068004,77.62148341364045,78.0190341487628,18897100
2015-02-25,79.07254028320312,79.70861845153051,78.01903723865775,78.01903723865775,25593800
2015-02-26,79.9173355102539,80.87145272738182,79.23156067999182,79.390576424855,31111900
2015-02-27,78.48616027832031,80.73231561771048,78.13830620826322,80.18568237715645,30739200
2015-03-02,79.2613754272461,79.37070206893013,78.03890824416538,78.51597064266385,21662500
2015-03-03,79.11229705810547,79.2116828513426,78.03891229278447,79.12223791222418,18635000
2015-03-04,80.40433502197266,80.65280329609331,78.36689214112333,78.81413958413049,28126700
2015-03-05,80.71243286132812,81.48765265957529,80.55341710964534,80.73231456944468,27825700
2015-03-06,79.51978302001953,80.83169511246257,79.34088557183868,80.40432940751107,24488600
2015-03-09,78.95328521728516,79.42040680955873,78.14824281208269,79.19181264940238,18925100
2015-03-10,77.07485961914062,78.77438165908981,77.07485961914062,78.01903600267357,23067100
2015-03-11,77.09473419189453,77.94946564375432,76.78663596482292,77.32332833571044,20215700
2015-03-12,78.44640350341797,78.56567100428576,77.43265628531651,77.62148701671143,16093300
2015-03-13,77.57179260253906,78.89363796243413,77.20405685368588,78.11841821647553,18557300
2015-03-16,77.59166717529297,77.64136385986973,76.88601823366992,77.48234053534368,19305400
2015-03-17,78.87377166748047,79.29119655940809,77.8600168354846,77.87989854423364,22170000
2015-03-18,80.41427612304688,80.74224848307942,78.68493147034802,78.76444313814682,36912400
2015-03-19,82.24299621582031,82.49146448233337,80.50371835022895,80.62298584790912,42099500
2015-03-20,83.28656005859375,84.08165390542938,82.56102943549016,82.87906849075425,44466300
2015-03-23,83.91270446777344,84.43945598707543,82.7896306168588,83.40582707371026,27357300
2015-03-24,84.78730773925781,85.54265338280689,84.00214711733766,84.19098542388734,32576500
2015-03-25,82.41195678710938,84.99602536679328,82.41195678710938,84.97615124088075,37436100
2015-03-26,82.50140380859375,83.25674186530028,81.63673152738413,82.21317971485722,32794800
2015-03-27,82.78961944580078,83.4356307946671,82.3721870456125,82.86912351867818,18372600
2015-03-30,82.69024658203125,83.82326141485674,81.9050934326975,83.29650983606165,24527700
2015-03-31,81.71623992919922,82.98839616618756,81.70629907597764,82.39207387793043,19734300
2015-04-01,81.16960906982422,82.21317879119238,80.3745151902266,81.99452550994194,22058200
2015-04-02,81.06027221679688,82.05414512806765,80.94101232033945,81.74604695202125,19664100
2015-04-06,81.93489074707031,82.3026188960991,80.30493966947772,80.30493966947772,19062900
2015-04-07,81.81562805175781,82.90888687524941,81.7162422646494,82.14360797360014,17467000
2015-04-08,81.77587127685547,82.59084685398052,81.33856471944466,82.12372531904614,18966700
2015-04-09,81.66654968261719,82.29269457989118,81.20936897283056,81.9945296209369,15927300
2015-04-10,81.53734588623047,82.10385322110706,81.40814511955672,81.70630248479989,12529700
2015-04-13,82.50140380859375,83.42570604621453,81.41807824367713,81.42801909729552,26883100
2015-04-14,83.0082778930664,83.17724208271234,81.93490070894808,82.66042382494241,19634200
2015-04-15,82.2032470703125,83.14743110945922,81.76594045922769,83.03810445668802,22390900
2015-04-16,81.8056869506836,82.56103257919078,81.64667120832127,81.96471027569542,13769700
2015-04-17,80.28507232666016,81.6069254439467,79.8775882756875,80.98078808543485,24215000
2015-04-20,82.58091735839844,82.64055490429728,80.74225352595235,81.04041850749516,28796800
2015-04-21,83.10765838623047,83.97232299543921,83.028146730799,83.4853273755568,27171900
2015-04-22,84.1114730834961,84.22079972507743,83.13748174550732,83.80337486593938,45548000
2015-04-23,81.90508270263672,85.06559176136155,81.90508270263672,83.58472302169776,73728100
2015-04-24,81.03046417236328,82.43182873677031,80.9807750721395,82.26286456459165,29660400
2015-04-27,81.40814971923828,82.42189695058265,81.1298588802447,81.36839388509634,25446000
2015-04-28,80.18567657470703,81.3982028877216,79.73843674308995,81.3286320787445,23775300
2015-04-29,79.97696685791016,80.89132825906479,79.03278289534092,79.51978615733285,26430300
2015-04-30,78.28738403320312,80.46396863991473,77.84014415251048,79.51979218838567,28999000
2015-05-01,78.50602722167969,79.27131368844074,77.63142169945924,78.75449547508144,24136400
2015-05-04,78.32714080810547,79.20175403616233,78.14824333715296,78.84395909425731,14692000
2015-05-05,77.08479309082031,78.31720116045467,76.7468798857801,78.068732892284,22311300
2015-05-06,77.62149047851562,78.32713949582528,76.57792823431836,77.49228970046748,28663000
2015-05-07,77.94947052001953,78.45634794356354,77.084798160168,77.52210476735503,19749400
2015-05-08,78.02896881103516,78.74455856094583,77.55190645021172,78.6153502222598,19943600
2015-05-11,77.53203582763672,78.54578296401277,77.45252416680152,77.99915735673181,18874100
2015-05-12,76.98541259765625,77.41277835162398,76.3195194129729,77.39290422516864,21285300
2015-05-13,77.95941162109375,78.04885656412837,77.17425092963862,77.24382174621564,21512300
2015-05-14,80.8714599609375,81.34851482084687,78.1879979390087,78.45634793252671,49438000
2015-05-15,79.92727661132812,81.02053555580628,79.68874917934116,80.91121648574378,27069900
2015-05-18,80.38444519042969,80.88138168845258,79.73843380911929,79.83781959219402,21613700
2015-05-19,80.135986328125,81.18949698353768,80.05648224194205,80.75219038760599,17955400
2015-05-20,80.05648803710938,80.60311373894328,78.97316232312653,79.97697636252059,23056900
2015-05-21,79.98690032958984,80.42419928219837,79.58934962323288,79.69867625704727,13402700
2015-05-22,80.04653930664062,80.8118182469754,79.75831520160159,79.85770099373404,19567900
2015-05-26,78.84394836425781,80.10616376117603,78.59548010967436,79.93720716789514,16321300
2015-05-27,80.05648803710938,80.16581469400629,78.94334734081839,79.11230396233157,14160900
2015-05-28,79.65892791748047,80.57328932021315,79.50984544074912,79.75831370775146,11982000
2015-05-29,78.7048110961914,79.57941667088721,78.39670528728567,79.46014917234469,16134600
2015-06-01,79.7980728149414,79.88751775506078,78.17806237736217,78.81414056037795,18119000
2015-06-02,79.94715118408203,80.85157172356874,79.0725380404513,79.27131720157178,18923300
2015-06-03,81.93489074707031,82.02433567543437,80.75217947659615,80.85156525788369,31775000
2015-06-04,81.54728698730469,82.4417666683979,81.01059462905899,81.63673192235416,20863900
2015-06-05,81.63673400878906,81.95477309039819,81.01059669949134,81.36839161413285,16143100
2015-06-08,80.17573547363281,81.49758842276475,79.63904312776009,81.3186909741405,16915500
2015-06-09,80.17573547363281,80.69255369528038,78.83400840027572,80.10616466487058,16497500
2015-06-10,81.65660858154297,82.09390754138856,80.31487397755208,80.33475568365594,21531200
2015-06-11,81.32862854003906,82.39207233535973,80.86150702181098,81.80568332865347,18656800
2015-06-12,81.03046417236328,81.58703062382463,80.70248426375962,80.87144843593828,11417900
2015-06-15,80.21549224853516,80.43414553083181,79.57941410875374,80.05647650491457,18805100
2015-06-16,80.56334686279297,81.01059428408466,79.95708369676282,80.3248194543605,13693700
2015-06-17,81.28887939453125,81.71624511840679,80.84163196294999,81.25906441562246,18350300
2015-06-18,82.40202331542969,82.68030657343004,81.07022940302075,81.13980021752084,26782600
2015-06-19,82.00447082519531,82.47159239098221,81.61686092648915,82.32250991086832,23353200
2015-06-22,84.2208023071289,84.44939645089347,82.79956350564865,82.89895687933313,29383100
2015-06-23,87.34156799316406,87.43102051790211,84.24068867838264,84.43946027145573,50667900
2015-06-24,88.31555938720703,88.70316926815339,86.91419475405517,87.12291476624127,41370200
2015-06-25,87.44094848632812,88.85224630405709,87.30179929250286,88.71310469288095,27302000
2015-06-26,87.47077941894531,87.79875180074649,86.2980087803473,87.58010607376254,38214600
