Date,Close,High,Low,Open,Volume
2015-01-02,24.26104736328125,24.729270393437197,23.821671579713147,24.718174386973395,212818400
2015-01-05,23.577577590942383,24.110153799834524,23.391176848987335,24.030267283850048,257142000
2015-01-06,23.57979202270508,23.83942229690088,23.218083238966894,23.64192558989593,263188400
2015-01-07,23.91044235229492,24.010299670992403,23.67743968464955,23.7883930134305,160423600
2015-01-08,24.829124450683594,24.886820629369133,24.12124199427357,24.23885389125135,237458000
2015-01-09,24.855758666992188,25.130922376139836,24.456326110960923,25.002216142194985,214798000
2015-01-12,24.24330139160156,24.993345255376365,24.14344407680489,24.986688326791704,198603200
2015-01-13,24.45854759216309,25.03106707024186,24.167850465710284,24.72705439552256,268367600
2015-01-14,24.36534881591797,24.51846324040405,24.07686951776252,24.196699301934174,195826400
2015-01-15,23.704063415527344,24.4230403397773,23.668559239188266,24.409726485276774,240056000
2015-01-16,23.519874572753903,23.87270686480466,23.34456819649144,23.750657586073636,314053200
2015-01-20,24.125682830810547,24.181159473930325,23.633049969024885,23.930403963500748,199599600
2015-01-21,24.30986785888672,24.644945594224467,24.025825998667734,24.17672254912256,194303600
2015-01-22,24.942296981811523,24.95783037285458,24.347587350000268,24.467417092194996,215185600
2015-01-23,25.071008682250977,25.2418760211608,24.74924309298661,24.92011212490945,185859200
2015-01-26,25.09763526916504,25.377238049714297,25.03106430723337,25.23965535290147,222460000
2015-01-27,24.21888542175293,24.96005432265318,24.194475561084744,24.946738775825928,382274800
2015-01-28,25.588043212890625,26.21160175682481,25.588043212890625,26.102866330590285,585908400
2015-01-29,26.38469886779785,26.449051994201383,25.64352983698932,25.81217935125328,337745600
2015-01-30,25.998573303222656,26.62878711906101,25.92978111858312,26.27373696274273,334982000
2015-02-02,26.324779510498047,26.44460927839695,25.758918692823972,26.19607496839598,250956400
2015-02-03,26.3292179107666,26.42685566159745,26.098434848144024,26.295931582818667,207662800
2015-02-04,26.531152725219727,26.74196501238614,26.25376947343209,26.295932269467976,280598800
2015-02-05,26.720518112182617,26.785125203713097,26.566797732344764,26.738339410088408,168984800
2015-02-06,26.49551010131836,26.789582792466167,26.38857380467608,26.738342094145025,174826400
2015-02-09,26.6715030670166,26.698235861064884,26.384113633136508,26.410848126879227,155559200
2015-02-10,27.18390464782715,27.21286744437979,26.76953099407376,26.771757594043475,248034000
2015-02-11,27.821060180664062,27.829971678923545,27.290838781933655,27.35098927056703,294247200
2015-02-12,28.17305374145508,28.40029267386532,27.974777600256637,28.08394046795487,297898000
2015-02-13,28.311180114746097,28.35573590277332,27.99260130123777,28.35573590277332,217088800
2015-02-17,28.478269577026367,28.712191735645906,28.275536812930167,28.402522690545037,252609600
2015-02-18,28.676542282104492,28.6899086782319,28.393607766315956,28.433708654392507,179566800
2015-02-19,28.616392135620117,28.745606306357125,28.589659341463797,28.623075334159196,149449600
2015-02-20,28.850318908691406,28.850318908691406,28.527285129746105,28.654269321738926,195793600
2015-02-23,29.630054473876953,29.630054473876953,28.885962192416436,28.96616397959949,283896400
2015-02-24,29.445144653320312,29.763725201645627,29.222362289234308,29.61668802549548,276912400
2015-02-25,28.692138671875,29.31815995946812,28.549558097335243,29.30924676140305,298846800
2015-02-26,29.055273056030273,29.15552443150277,28.206472864633636,28.6921367455127,365150000
2015-02-27,28.618621826171875,29.088692714889373,28.569609437821136,28.961705145238223,248059200
2015-03-02,28.758974075317383,29.024085627977033,28.582977506411293,28.79462006881881,192386800
2015-03-03,28.819129943847656,28.854775941900105,28.53619535831423,28.730018348106007,151265200
2015-03-04,28.63644790649414,28.86368690399205,28.587438906435388,28.76120890470155,126665200
2015-03-05,28.161924362182617,28.683234369036235,28.017115460380552,28.645361768475727,226068400
2015-03-06,28.20424461364746,28.821350963107623,28.128499431995095,28.60525181591972,291368400
2015-03-09,28.32455062866211,28.865913560085808,27.8611628871626,28.50723210564053,354114000
2015-03-10,27.73863410949707,28.34237414444632,27.58045882651285,28.16192096380277,275426400
2015-03-11,27.23291778564453,27.796556937791426,27.203956687995984,27.79210203803575,275756000
2015-03-12,27.72527503967285,27.82552816132844,27.09702860280623,27.248520735794397,193450800
2015-03-13,27.533674240112305,27.93691151412866,27.30866525427582,27.71412912836957,207309200
2015-03-16,27.836652755737305,27.836652755737305,27.37326677942916,27.598275719474515,143497200
2015-03-17,28.30227279663086,28.36465158895827,27.99260543493792,28.048301028043767,204092400
2015-03-18,28.620849609375,28.774569979250792,28.153007000698736,28.293359273393268,261083600
2015-03-19,28.404756546020508,28.794625753514907,28.382478645531226,28.683234551373648,183238000
