Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-30,82.80091654542893,83.49016299701641,79.52997371419903,80.25199127197266,99878000,0.0,0.0
2020-11-02,80.62095654393035,82.34407276460104,80.15913775613008,80.6596908569336,44228000,0.0,0.0
2020-11-03,80.97947599539556,82.38179892514135,80.05336078632573,81.71936798095703,31432000,0.0,0.0
2020-11-04,84.69486039848417,87.8952907499738,84.56674619709445,86.69457244873047,71342000,0.0,0.0
2020-11-05,87.91612327650903,88.97730839528302,86.4551989047055,87.52134704589844,39758000,0.0,0.0
2020-11-06,86.96716802100939,87.81929242453295,86.23918736839576,87.38379669189453,28622000,0.0,0.0
2020-11-09,89.18390335682369,90.22223606893807,87.27556398943896,87.46773529052734,53440000,0.0,0.0
2020-11-10,85.89607149256915,87.36642960090843,85.2182437695995,86.29084777832031,43022000,0.0,0.0
2020-11-11,86.82119356546892,87.54122598567889,86.55602414438157,86.76309967041016,31838000,0.0,0.0
2020-11-12,86.5033783796767,87.64450998714952,86.30325868083496,86.54409790039062,26474000,0.0,0.0
2020-11-13,86.80133091890704,88.24785142887573,86.20444969646104,88.00601959228516,29744000,0.0,0.0
2020-11-16,87.60279824360163,89.10245712996237,87.46325773434673,88.09391021728516,25468000,0.0,0.0
2020-11-17,87.78751889696511,88.24834505186563,87.37189034826642,87.47964477539062,21314000,0.0,0.0
2020-11-18,87.23036759862198,87.64550364770136,86.33305301374617,86.43584442138672,20108000,0.0,0.0
2020-11-19,86.06787530015252,87.57051186681568,85.90847513549838,87.3261947631836,20106000,0.0,0.0
2020-11-20,87.49652779946634,87.81235033915841,86.15577659553901,86.22430419921875,27694000,0.0,0.0
2020-11-23,86.41499850151588,86.7015202893933,84.92328790810002,85.78633117675781,22530000,0.0,0.0
2020-11-24,85.78334081970468,87.71898790033936,85.44715853732825,87.59087371826172,27984000,0.0,0.0
2020-11-25,87.78504789071293,87.91266199664649,86.81920565967509,87.60230255126953,19600000,0.0,0.0
2020-11-27,87.62265891076838,89.23504284568759,87.62265891076838,88.73896026611328,14790000,0.0,0.0
2020-11-30,88.17435503755391,88.40724583978081,86.7933768344479,87.11913299560547,32418000,0.0,0.0
2020-12-01,87.72793854870284,90.46207946719032,87.5476785104843,89.15310668945312,37350000,0.0,0.0
2020-12-02,89.15309328101881,91.00929403600529,88.64708471431886,90.62345123291016,29424000,0.0,0.0
2020-12-03,90.40348327891172,91.56000407514988,90.2276937545446,90.4680404663086,24728000,0.0,0.0
2020-12-04,90.38758786798329,90.84840643586648,90.05835381182969,90.5633773803711,20544000,0.0,0.0
2020-12-07,90.15568118177276,90.83797937404678,89.53446984443129,90.22917938232422,22288000,0.0,0.0
2020-12-08,89.80659591980766,90.17654191763988,88.95050099478975,89.94612884521484,19936000,0.0,0.0
2020-12-09,89.8979570205451,90.79229370200468,87.49652084591008,88.28408813476562,31728000,0.0,0.0
2020-12-10,87.5263267524468,88.14158252987346,86.08278404964399,87.777099609375,28688000,0.0,0.0
2020-12-11,87.39721969862602,88.25679261155929,87.03670719785953,88.13214874267578,18628000,0.0,0.0
2020-12-14,87.92954487062023,88.87700490171588,86.85743340263497,87.01286315917969,33050000,0.0,0.0
2020-12-15,87.3902646693358,87.59584749491349,86.48700198857918,87.45085144042969,21352000,0.0,0.0
2020-12-16,87.84957798158833,87.84957798158833,86.85395025451213,87.25765991210938,24676000,0.0,0.0
2020-12-17,87.59237404777944,87.73042186459409,85.96460093493897,86.42938995361328,34880000,0.0,0.0
2020-12-18,86.71045239928884,86.81919943152793,85.16262570212646,85.71977996826172,85256000,0.0,0.0
2020-12-21,84.87113629069282,86.25509235125325,84.11981793066384,86.13392639160156,33974000,0.0,0.0
2020-12-22,85.87422216127273,86.03710025089265,84.70478990793866,85.42184448242188,20370000,0.0,0.0
2020-12-23,85.60607168641371,86.60815530253585,85.47050159575537,85.81959533691406,22974000,0.0,0.0
2020-12-24,85.8578235085603,86.52373235094736,85.62691792776171,86.11405944824219,9312000,0.0,0.0
2020-12-28,86.64787370341108,88.73795785846364,86.49443674465653,88.09042358398438,27650000,0.0,0.0
2020-12-29,88.749390051316,88.81096184437173,87.15438813378992,87.28598022460938,19726000,0.0,0.0
2020-12-30,87.6455031107277,87.78255832007542,85.80817679890423,86.21784973144531,21026000,0.0,0.0
2020-12-31,86.2685011129459,87.27307001104465,86.20989955570158,87.03173828125,21070000,0.0,0.0
2021-01-04,87.39721327969764,87.52085695769506,84.77231967368576,85.71531677246094,37324000,0.0,0.0
2021-01-05,85.66367014998892,86.74322235263449,85.25697504611246,86.40654754638672,20360000,0.0,0.0
2021-01-06,84.43068253258387,86.60121349106612,84.22410709911334,85.5539321899414,46588000,0.0,0.0
2021-01-07,85.7465892651924,88.28210281965931,85.7465892651924,88.10929870605469,41936000,0.0,0.0
2021-01-08,88.24934305652008,89.35174039577915,87.45779767164348,89.27576446533203,35484000,0.0,0.0
2021-01-11,88.24238133150995,88.60786440316203,87.00690685691502,87.21298217773438,34796000,0.0,0.0
2021-01-12,86.67022716182484,87.78950631707407,85.23115504466647,86.27644348144531,29528000,0.0,0.0
2021-01-13,85.77440403010542,87.21795421271686,85.77440403010542,86.76408386230469,23432000,0.0,0.0
2021-01-14,86.8445221294171,87.77213007031222,85.71233156118241,85.95317077636719,29212000,0.0,0.0
2021-01-15,85.85881158240142,86.78244143399044,84.99924639520269,85.78929138183594,31444000,0.0,0.0
2021-01-19,86.5530442519548,89.57420707646637,86.04802820751848,88.61234283447266,41660000,0.0,0.0
2021-01-20,90.69298282591129,94.33536450070083,90.35233758264768,93.3595962524414,64152000,0.0,0.0
2021-01-21,94.03393956655104,95.94227110893598,93.32681109981424,93.56218719482422,58634000,0.0,0.0
2021-01-22,93.9251814346911,94.56725260357804,93.18230407695296,93.97980499267578,32744000,0.0,0.0
2021-01-25,94.98189773441028,95.43279024667792,92.32124775133792,94.06521606445312,50586000,0.0,0.0
2021-01-26,93.65355545034816,95.13136173836658,93.16393621934256,94.74403381347656,31462000,0.0,0.0
2021-01-27,93.1033509899852,93.37944659543606,89.24843864993461,90.3240203857422,82512000,0.0,0.0
2021-01-28,90.92290176921252,93.75287816841522,90.92290176921252,92.02529907226562,55278000,0.0,0.0
2021-01-29,91.07284560042376,91.74421749329302,89.46096961827612,90.74212646484376,44530000,0.0,0.0
2021-02-01,91.59774264388165,95.12094344819168,91.59774264388165,94.00514221191406,40252000,0.0,0.0
2021-02-02,95.00126570965044,96.80085020179052,94.66557593964733,95.29871368408205,66332000,0.0,0.0
2021-02-03,102.57305055467792,104.60950398983356,99.9878761837272,102.23885345458984,97882000,0.0,0.0
2021-02-04,102.32524270155008,102.75626795110452,101.05798224734455,101.97814178466795,48596000,0.0,0.0
2021-02-05,102.27261325937808,104.0791536293732,101.79789063853698,103.72608947753906,29866000,0.0,0.0
2021-02-08,104.28077001063603,105.02563265356916,102.46082562034202,103.51206970214844,28828000,0.0,0.0
2021-02-09,103.02939978157666,104.20678043655732,102.79104585481538,103.05870056152344,21892000,0.0,0.0
2021-02-10,103.44353437120024,104.22514605872992,101.90911925986292,103.60939025878906,25102000,0.0,0.0
2021-02-11,103.83385461877602,103.9828210844542,102.73443512383678,103.7221221923828,20480000,0.0,0.0
2021-02-12,103.2761844765235,104.25592298130816,102.9683028144849,104.0339584350586,18990000,0.0,0.0
2021-02-16,103.8710913957422,106.52230792742778,103.8710913957422,104.81210327148438,31004000,0.0,0.0
2021-02-17,103.98182767192168,105.3950844927026,103.7022617169391,105.20539093017578,20294000,0.0,0.0
2021-02-18,104.5290554725159,105.37273908849392,103.94954865023568,104.56927490234376,22546000,0.0,0.0
2021-02-19,104.66759455127232,105.20339641668612,103.45793544183206,103.72509002685548,37938000,0.0,0.0
2021-02-22,101.97667407922022,103.30402152880455,101.69859320491096,102.00944519042967,29466000,0.0,0.0
2021-02-23,100.0097261156716,102.91518589418928,98.82986020333313,102.30042266845705,34658000,0.0,0.0
2021-02-24,100.80673050303888,103.7007716404692,100.6820942142908,103.47681427001952,22608000,0.0,0.0
2021-02-25,102.09236341525845,103.4365925447622,99.63729605423056,100.1070556640625,41548000,0.0,0.0
2021-02-26,100.80225428942666,102.121653103659,99.3651674256296,100.40300750732422,40042000,0.0,0.0
2021-03-01,101.69857291071618,103.10040332291774,101.0242231365166,102.77415466308594,26060000,0.0,0.0
2021-03-02,102.53480408624812,104.01956628120942,102.1291091622479,102.51692962646484,25564000,0.0,0.0
2021-03-03,101.89472276716695,103.0884850858545,99.0170636352466,99.88160705566406,33892000,0.0,0.0
2021-03-04,100.05342577855534,103.0189723022075,99.58465876832166,100.9999008178711,49216000,0.0,0.0
2021-03-05,102.3515738674418,104.58863941816212,100.69450006096892,104.13526916503906,53100000,0.0,0.0
2021-03-08,103.48922828904088,104.96305669048871,99.57273635738918,99.68744659423828,36868000,0.0,0.0
2021-03-09,101.78548791823148,102.4891309814651,101.08282988254588,101.31919860839844,33920000,0.0,0.0
2021-03-10,102.36398540325158,102.36398540325158,100.2748937042112,101.11212158203124,27100000,0.0,0.0
2021-03-11,102.20608351004124,104.84041078332022,102.11818874730774,104.30758666992188,27702000,0.0,0.0
2021-03-12,103.10934768667865,103.1689342706061,100.92491291554464,101.79788970947266,33818000,0.0,0.0
2021-03-15,101.54860438306731,102.04567194316412,100.69499478793516,102.01836395263672,26168000,0.0,0.0
2021-03-16,102.5919079750365,104.9600729874848,102.2592036017492,103.48078155517578,31900000,0.0,0.0
2021-03-17,102.71505934343304,104.23109987836467,101.5059003100196,103.3978500366211,26382000,0.0,0.0
2021-03-18,101.70751288989462,102.72897123956768,100.26744816681612,100.3747100830078,31700000,0.0,0.0
2021-03-19,100.79134100852929,101.15433122246225,99.46051580491086,100.6537857055664,46072000,0.0,0.0
2021-03-22,100.68705266414705,101.71545922515176,100.01021756030984,100.83900451660156,33536000,0.0,0.0
2021-03-23,101.29882012114976,102.4985455672022,100.70541690450406,101.36734771728516,28510000,0.0,0.0
2021-03-24,101.88529017608958,102.67186495267238,100.75508476350409,100.93038177490234,25218000,0.0,0.0
2021-03-25,100.7575689664546,101.58138535114084,99.120854848073,100.9269027709961,35616000,0.0,0.0
2021-03-26,100.89362388193072,101.27101819730068,99.50619002125316,100.54304504394533,27978000,0.0,0.0
2021-03-29,100.4154264492917,101.75866292820696,99.5856468975078,101.58882904052734,26492000,0.0,0.0
2021-03-30,101.94587523975986,102.42705359401144,101.1101400271924,101.6226043701172,27312000,0.0,0.0
2021-03-31,102.01638423893236,103.59847472541622,101.64891595703786,102.41960144042967,42570000,0.0,0.0
2021-04-01,103.89591807192116,106.05601499739916,103.85519855403844,105.75955963134766,39880000,0.0,0.0
2021-04-05,106.62211337456482,110.68608655978105,106.52577769061983,110.18801879882812,48510000,0.0,0.0
2021-04-06,109.78876861526744,110.63692268035108,109.3353983829006,109.70633697509766,35240000,0.0,0.0
2021-04-07,109.89703385350786,111.45627935995104,109.89703385350786,111.18465423583984,24134000,0.0,0.0
2021-04-08,112.42459741103764,112.81143286154771,111.38228678145336,111.75074768066406,28664000,0.0,0.0
2021-04-09,111.5029496208984,112.91967664270406,111.09674705309764,112.75580596923828,26146000,0.0,0.0
2021-04-12,111.93398695282929,112.07153467818615,110.62799202402904,111.46224212646484,25024000,0.0,0.0
2021-04-13,111.77856003931196,112.39828632124949,111.38427625045402,111.94937896728516,25682000,0.0,0.0
2021-04-14,112.5949124498781,112.5949124498781,111.03517461319218,111.32765197753906,21002000,0.0,0.0
2021-04-15,112.32279939947108,114.01363687359006,111.787490029668,113.47981262207033,29174000,0.0,0.0
2021-04-16,113.67794535392196,113.9262328802501,112.76821949375322,113.3556671142578,26282000,0.0,0.0
2021-04-19,112.73148319799424,114.41536491519754,112.73148319799424,113.70377349853516,30290000,0.0,0.0
2021-04-20,114.08762678716784,114.16261011066196,112.08295945388272,113.16996002197266,22288000,0.0,0.0
2021-04-21,112.82433942501434,113.21911569548593,111.47216193615608,113.1371841430664,23204000,0.0,0.0
2021-04-22,112.99068363198704,113.66007037632106,111.24870053743062,111.85452270507812,24146000,0.0,0.0
2021-04-23,112.5735722203721,114.51617525978172,112.28804305693671,114.20879364013672,29066000,0.0,0.0
2021-04-26,114.43671312455784,115.43036333070552,114.07917847687918,114.70536041259766,32038000,0.0,0.0
2021-04-27,115.08772774296833,115.12844726225228,113.52500442771635,113.7643585205078,44386000,0.0,0.0
2021-04-28,118.8055796155355,120.73626363457726,116.85503592861606,117.14404296875,81106000,0.0,0.0
2021-04-29,118.64321489891414,119.38459964546344,117.87947760494473,118.8185043334961,41234000,0.0,0.0
2021-04-30,117.58997485630582,118.27673602019853,116.52432665812992,116.86894989013672,44856000,0.0,0.0
2021-05-03,117.43553178904428,118.2618334205683,115.97510737902364,116.35150909423828,28242000,0.0,0.0
2021-05-04,114.88511909946546,115.4531995650852,112.06109853502392,114.55142211914062,44818000,0.0,0.0
2021-05-05,115.63397073423224,115.9502857994722,114.62343858766027,114.94571685791016,26636000,0.0,0.0
2021-05-06,114.52660004687344,116.06697845458984,113.86665436169554,116.06697845458984,25190000,0.0,0.0
2021-05-07,117.38489608496133,117.75037160345586,116.5044633332304,116.79098510742188,28898000,0.0,0.0
2021-05-10,115.60961446701737,115.75164025711818,113.44454707552998,113.80258178710938,30914000,0.0,0.0
2021-05-11,111.38526620724798,113.2330185640915,110.93089578077006,112.72551727294922,34186000,0.0,0.0
2021-05-12,110.54703906717712,111.62907648996078,108.92969230323943,109.25891876220705,46376000,0.0,0.0
2021-05-13,110.54356450336654,111.20500283196507,109.58020769650676,110.68856811523438,33204000,0.0,0.0
2021-05-14,112.15347012836745,113.453501809493,111.7293930700352,113.138671875,31996000,0.0,0.0
2021-05-17,112.4032439386327,113.70476832857226,112.00300454103484,113.6620635986328,21598000,0.0,0.0
2021-05-18,114.32896998173204,114.59364687764042,112.33472114073646,112.34862518310548,22204000,0.0,0.0
2021-05-19,110.65828287821736,112.97033180771274,110.50980892808556,112.79702758789062,23684000,0.0,0.0
2021-05-20,113.76534289383756,114.8081459150487,113.39390422424415,114.55738067626952,32352000,0.0,0.0
2021-05-21,115.07678919793108,115.1502873919722,113.68091452755536,113.92076110839844,40632000,0.0,0.0
2021-05-24,114.95166574781727,117.46731220686212,114.80616961581153,117.2433624267578,31832000,0.0,0.0
2021-05-25,117.78760640059416,118.38349497580484,116.94343028761784,117.33423614501952,22440000,0.0,0.0
2021-05-26,117.51548046613216,118.63128926079746,117.51250265235856,118.20026397705078,21572000,0.0,0.0
2021-05-27,118.63426373987288,118.63426373987288,117.00599824507955,117.32479858398438,35224000,0.0,0.0
2021-05-28,117.90778553815656,117.98971709570142,116.83667419938844,117.0353012084961,21482000,0.0,0.0
2021-06-01,117.90877200932526,118.4684115722514,116.90767344728998,118.24346160888672,23354000,0.0,0.0
2021-06-02,118.63922746306862,118.86219221155922,116.81232738781806,117.71759033203124,21158000,0.0,0.0
2021-06-03,116.4830936329894,117.04372575118856,115.67814441762556,116.57495880126952,18696000,0.0,0.0
2021-06-04,117.65205261546024,119.1298591193466,117.3113997849338,118.85872650146484,24458000,0.0,0.0
2021-06-07,118.6536353921515,119.40197591277536,118.23452893652797,119.29222869873048,24120000,0.0,0.0
2021-06-08,119.7744050682998,120.14732888330803,118.91880264907648,119.10054779052734,24240000,0.0,0.0
2021-06-09,119.74560035067243,119.81759827762734,119.02407534579427,119.57229614257812,17942000,0.0,0.0
2021-06-10,119.52164750239044,120.9656901710694,119.36572523374554,120.9224853515625,25904000,0.0,0.0
2021-06-11,121.16432243775948,121.2497318987664,120.11952650453333,120.67768096923828,21958000,0.0,0.0
2021-06-14,120.77997160978902,121.6072658902099,120.07185807853914,121.60677337646484,22098000,0.0,0.0
2021-06-15,121.6112350467546,121.93450591139118,120.22678650087968,120.58779907226562,21562000,0.0,0.0
2021-06-16,120.73925165647536,121.051103781599,118.65165259558208,119.94522857666016,26472000,0.0,0.0
2021-06-17,119.87074371139391,121.68323972485656,119.6745944329456,120.90957641601562,25842000,0.0,0.0
2021-06-18,120.5356547671998,120.77003827045988,119.19291832944006,119.28826141357422,46116000,0.0,0.0
2021-06-21,119.67509414601388,121.16431929234544,119.07721278021708,120.97810363769533,27414000,0.0,0.0
2021-06-22,120.91603228443776,121.56158140548996,120.23473424319909,121.4925537109375,22390000,0.0,0.0
2021-06-23,121.2571722246555,122.2523075521988,120.99995125396924,121.29044342041016,19148000,0.0,0.0
2021-06-24,121.85951566334282,122.2125798006143,121.46226168040718,121.660888671875,21362000,0.0,0.0
2021-06-25,121.16431840853278,121.79298566675084,120.73230051757878,121.6693344116211,34594000,0.0,0.0
2021-06-28,121.83817341747176,121.94395021731748,120.5738981910064,121.6966552734375,28526000,0.0,0.0
2021-06-29,121.83022049740784,122.1783216062728,120.8574301606362,121.43494415283205,23108000,0.0,0.0
2021-06-30,121.15885387013644,121.41956032796028,120.5232383872112,121.25320434570312,24474000,0.0,0.0
2021-07-01,120.89119713899788,121.74729205960752,120.699025863627,121.60577392578124,18110000,0.0,0.0
2021-07-02,122.3064434757173,124.545001749682,122.21656350765056,124.39950561523438,25982000,0.0,0.0
2021-07-06,124.78782786126658,125.56199126890598,123.72912789938306,125.32562255859376,26404000,0.0,0.0
2021-07-07,126.2909644778478,126.41212285812816,125.28887328905228,125.60767364501952,24060000,0.0,0.0
2021-07-08,123.17643727760102,124.73518256604956,123.17246685935096,124.18746185302734,23790000,0.0,0.0
2021-07-09,124.16860255332142,124.87323817975565,123.69834285244087,124.65872192382812,18632000,0.0,0.0
2021-07-12,125.31369794743844,126.19909364851404,124.75058049262388,126.1057357788086,17668000,0.0,0.0
2021-07-13,126.1682971474208,127.18031431277676,125.80679208640692,126.46922302246094,19240000,0.0,0.0
2021-07-14,127.08150096063406,128.4406342101762,127.03829614280257,127.35858917236328,23742000,0.0,0.0
2021-07-15,127.76777629667596,127.8184218627249,125.66328784581316,126.1350326538086,24218000,0.0,0.0
2021-07-16,126.78852695996612,126.93600829936068,125.28936823394764,126.10027313232422,20424000,0.0,0.0
2021-07-19,125.2258144750259,125.34052471906628,122.65901459193284,123.72467041015624,27968000,0.0,0.0
2021-07-20,124.66765836432434,126.17278040531404,123.49872621377295,125.3449935913086,26312000,0.0,0.0
2021-07-21,125.269507352411,126.7219910057635,125.16026022646466,126.6753158569336,20746000,0.0,0.0
2021-07-22,126.96828831799552,127.60291119714805,126.62565030718687,127.54182434082033,14302000,0.0,0.0
2021-07-23,129.5370668627534,132.4852389018451,128.9113925732457,132.10386657714844,41506000,0.0,0.0
2021-07-26,132.4152397187816,133.3175098118285,131.39526640914235,133.1168975830078,30572000,0.0,0.0
2021-07-27,133.33089933666326,133.47838066984616,129.21280286257922,130.99649047851562,54710000,0.0,0.0
2021-07-28,135.3782980058052,137.34970192584692,134.35088391570483,135.1617889404297,95130000,0.0,0.0
2021-07-29,135.2173886380075,135.7248899473717,134.61455182333674,134.84744262695312,31716000,0.0,0.0
2021-07-30,134.11002362301198,134.3776782948477,133.3353677791156,133.8036346435547,25576000,0.0,0.0
2021-08-02,134.19146975087898,134.40946389978131,132.877534075771,133.93077087402344,21634000,0.0,0.0
2021-08-03,134.20933862806302,134.80224938250032,132.40628376383424,134.70095825195312,20762000,0.0,0.0
2021-08-04,134.42238532887288,134.72033341925697,133.5657902518696,134.19992065429688,19676000,0.0,0.0
2021-08-05,134.75110364771078,135.41602748559603,133.92231670480348,135.3181915283203,17870000,0.0,0.0
2021-08-06,135.1101493986969,135.5376968094334,134.28384768963306,134.8087158203125,20488000,0.0,0.0
2021-08-09,135.01131691269555,136.24431365244018,134.41243537983704,135.97515869140625,17760000,0.0,0.0
2021-08-10,136.4012120754409,136.82877457623906,135.43041455067907,135.86988830566406,19414000,0.0,0.0
2021-08-11,136.24183441816174,136.73939453465712,135.33806411914702,135.34552001953125,15352000,0.0,0.0
2021-08-12,135.04408266615167,136.35951864766164,134.49786220697922,136.25424194335938,16506000,0.0,0.0
2021-08-13,136.30988078584028,136.91223275629477,136.09437189553552,136.7841033935547,15948000,0.0,0.0
2021-08-16,136.58297984358083,137.41475225696215,134.3722294840913,137.3621063232422,22384000,0.0,0.0
2021-08-17,136.80643247596538,137.31840428534073,135.14985876148344,135.7253875732422,21716000,0.0,0.0
2021-08-18,135.56499013268993,136.16535676998893,134.39456539418998,134.5211944580078,19258000,0.0,0.0
2021-08-19,133.51464330667287,135.418504459747,133.33041285553048,134.7506103515625,21782000,0.0,0.0
2021-08-20,135.06841620237648,136.6117723361515,134.32355361302515,136.48812866210938,31194000,0.0,0.0
2021-08-23,137.02441648321607,139.90951622851577,136.6648966422779,139.0822296142578,28454000,0.0,0.0
2021-08-24,139.64832759063572,141.1067743975744,139.3772025716941,140.29388427734375,19268000,0.0,0.0
2021-08-25,140.65490418405014,141.2155364091785,140.40761680333262,141.1057891845703,15848000,0.0,0.0
2021-08-26,140.7790078855854,141.4419312456617,140.3886946140772,140.4716339111328,20610000,0.0,0.0
2021-08-27,140.6821843193361,143.5225940785764,140.527747182565,143.017578125,28780000,0.0,0.0
2021-08-30,143.41086610714518,144.97061910433263,143.1754900221093,143.60006713867188,24434000,0.0,0.0
2021-08-31,144.15277422389678,144.17709682612852,143.29270882385984,143.7063446044922,22448000,0.0,0.0
2021-09-01,144.00678617898814,145.2521944096591,143.89108332628106,144.22080993652344,21936000,0.0,0.0
2021-09-02,144.22129900817762,144.5227174187225,142.20420518629905,142.30551147460938,32342000,0.0,0.0
2021-09-03,142.10041556217422,143.16754877804087,141.425065626574,142.75489807128906,19850000,0.0,0.0
2021-09-07,142.84924647049465,143.5747418670663,142.63522275228055,143.2921905517578,20124000,0.0,0.0
2021-09-08,143.11293622697437,143.41086913513237,142.02046504950178,142.70672607421875,18344000,0.0,0.0
2021-09-09,142.85521776816285,143.32199956321935,142.1967647782529,142.55776977539062,15314000,0.0,0.0
2021-09-10,143.22465834616918,143.72720419740523,139.7739707968701,139.91102600097656,36840000,0.0,0.0
2021-09-13,140.9771566588483,141.97080687143628,140.2824546953372,141.3575439453125,22094000,0.0,0.0
2021-09-14,142.01599943041023,142.38098998687326,140.779032265316,141.56808471679688,19674000,0.0,0.0
2021-09-15,141.7935378517558,143.4610378207638,140.3792960231764,143.440185546875,27408000,0.0,0.0
2021-09-16,142.9644492148849,143.31155770924323,141.426063761718,142.62628173828125,26190000,0.0,0.0
2021-09-17,142.05076140011982,142.46738254367386,139.50779941139257,139.83554077148438,53384000,0.0,0.0
2021-09-20,137.21512586800517,138.04788331383995,135.38823315495145,137.76930236816406,46518000,0.0,0.0
2021-09-21,138.79222650353563,139.05244043758358,137.33080952468467,138.0806427001953,25332000,0.0,0.0
2021-09-22,138.3497879973125,139.92193727417347,137.60244009203043,139.32257080078125,25056000,0.0,0.0
2021-09-23,140.02176781696548,140.72591094990884,139.4397832505702,140.2487030029297,20952000,0.0,0.0
2021-09-24,139.57583007870917,141.35556254003694,139.28036730337084,141.2408447265625,22984000,0.0,0.0
2021-09-27,139.83999766291203,140.96623246327235,139.1080465762654,140.1056671142578,21882000,0.0,0.0
2021-09-28,137.70525910486538,138.1437327975199,134.432830554872,134.8996124267578,45772000,0.0,0.0
2021-09-29,136.04171680115297,136.2115507067214,132.94806347569877,133.43321228027344,30848000,0.0,0.0
2021-09-30,133.3418297784705,134.6140457457326,132.64115703529495,132.7603302001953,37996000,0.0,0.0
2021-10-01,133.52654572208218,135.9726870836677,133.15461451676552,135.60769653320312,35360000,0.0,0.0
2021-10-04,135.02919100762176,135.02919100762176,130.152335016585,132.74395751953125,51202000,0.0,0.0
2021-10-05,133.12282944603132,136.28452488914058,133.12282944603132,135.09124755859375,32404000,0.0,0.0
2021-10-06,133.82699091338657,136.80644154596658,133.62836390206846,136.62271118164062,24364000,0.0,0.0
2021-10-07,137.9406050375221,139.08273677030002,137.7012585252887,138.27133178710938,25110000,0.0,0.0
2021-10-08,138.6209046044281,139.3697375825888,138.26387006026113,138.82798767089844,26526000,0.0,0.0
2021-10-11,138.33786478117594,139.7481360399976,137.90781698690293,137.9624481201172,17954000,0.0,0.0
2021-10-12,138.5245718836767,138.5513949378648,134.8300522945647,135.51434326171875,36332000,0.0,0.0
2021-10-13,136.46131258241758,137.0547234459563,135.58386525595154,136.63958740234375,19654000,0.0,0.0
2021-10-14,138.51861318495054,140.36934326581917,137.87405672252987,140.1841278076172,31894000,0.0,0.0
2021-10-15,140.64447543325574,140.74726684594384,139.79086571869038,140.399658203125,30274000,0.0,0.0
2021-10-18,140.1101505005765,141.81786982944135,140.10319469147404,141.79998779296875,20396000,0.0,0.0
2021-10-19,142.4053106642603,142.6784360414776,141.6232140325782,142.25584411621094,20164000,0.0,0.0
