Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Earnings_Window
2023-11-29 00:00:00-05:00,189.2973512852548,190.47736342450784,187.3835612736981,187.7801971435547,43014200,0.0,0.0,-0.0054096329046628,False
2023-11-30 00:00:00-05:00,188.2462390361622,188.7222202024886,186.61009727764167,188.35531616210935,48794400,0.0,0.0,0.0030627245433927,False
2023-12-01 00:00:00-05:00,188.73214223180457,189.9518118916644,187.6413709062789,189.6345062255859,45704800,0.0,0.0,0.0067913669204622,False
2023-12-04 00:00:00-05:00,188.3850921347099,188.45451173950855,185.87633298186688,187.83970642089844,43389500,0.0,0.0,-0.0094645212013916,False
2023-12-05 00:00:00-05:00,188.61313058416235,192.7679414338868,188.58336852388663,191.79617309570312,66628400,0.0,0.0,0.021062994348699,False
2023-12-06 00:00:00-05:00,192.8175368647406,193.1249319103576,190.4971854261922,190.70542907714844,41089700,0.0,0.0,-0.0056869957358869,False
2023-12-07 00:00:00-05:00,192.0044269286476,193.3629205543118,191.96475426663108,192.63905334472656,47477700,0.0,0.0,0.0101393247005878,False
2023-12-08 00:00:00-05:00,192.56962283922067,194.3446036620394,192.04407357743747,194.06695556640625,53406400,0.0,0.0,0.0074123195524868,False
2023-12-11 00:00:00-05:00,191.48879255742057,191.8656072016425,189.81297812056516,191.5581970214844,60943700,0.0,0.0,-0.0129272834604932,False
2023-12-12 00:00:00-05:00,191.45905774250065,193.08528901898003,190.1104746012234,193.07537841796875,52696900,0.0,0.0,0.0079202112990979,False
2023-12-13 00:00:00-05:00,193.45216455954895,196.3377379763236,193.214189106248,196.2980804443359,70404200,0.0,0.0,0.0166914189306452,False
2023-12-14 00:00:00-05:00,196.3575670696298,197.94412551234103,194.51318172109632,196.44680786132812,66831600,0.0,0.0,0.0007576610869324,False
2023-12-15 00:00:00-05:00,195.87167377464695,196.734365015635,195.34612449787411,195.91134643554688,128538400,0.0,0.0,-0.0027257323832883,False
2023-12-18 00:00:00-05:00,194.4437708037096,194.9792458391617,192.75804576345095,194.24545288085935,55751900,0.0,0.0,-0.0085033030755855,False
2023-12-19 00:00:00-05:00,194.51318587990949,195.29654695271063,194.24544836840315,195.28663635253903,40714100,0.0,0.0,0.0053601433456376,False
2023-12-20 00:00:00-05:00,195.24698053858313,196.0204310779547,193.19436645507812,193.19436645507812,52242800,0.0,0.0,-0.0107138406218636,False
2023-12-21 00:00:00-05:00,194.4537006027836,195.42546903656068,191.87552215973167,193.0456085205078,46482500,0.0,0.0,-0.0007699910577098,False
2023-12-22 00:00:00-05:00,193.54142324239356,193.76950324713707,191.34998504370557,191.9747009277344,37149600,0.0,0.0,-0.0055474330702511,False
2023-12-26 00:00:00-05:00,191.9846022868164,192.2622504150879,191.21115176796184,191.42930603027344,28919300,0.0,0.0,-0.0028409727678974,False
2023-12-27 00:00:00-05:00,190.8739947779816,191.87551008122907,189.48573911500236,191.5284423828125,48087700,0.0,0.0,0.0005178744811591,False
2023-12-28 00:00:00-05:00,192.51014548202977,193.0257841884141,191.5482876644632,191.9548492431641,34049900,0.0,0.0,0.0022263370131694,False
2023-12-29 00:00:00-05:00,192.27214410156537,192.76794644853248,190.1203637314106,190.9136505126953,42672100,0.0,0.0,-0.0054241856070527,False
2024-01-02 00:00:00-05:00,185.5788148528252,186.85799339797137,182.34618895522584,184.0814971923828,82488700,0.0,0.0,-0.0357866150585087,True
2024-01-03 00:00:00-05:00,182.67343910134508,184.3195067154423,181.8900628291485,182.70318603515625,58414500,0.0,0.0,-0.0074875051444529,True
2024-01-04 00:00:00-05:00,180.62078794157884,181.552898769594,179.36146088139282,180.3828125,71983600,0.0,0.0,-0.0127002357512788,True
2024-01-05 00:00:00-05:00,180.46216340525032,181.22568820887324,178.6574354024576,179.65895080566406,62379700,0.0,0.0,-0.0040129194367447,True
2024-01-08 00:00:00-05:00,180.56131218264795,184.04185467153417,179.97626898919978,184.0021820068359,59144500,0.0,0.0,0.0241748667778312,True
2024-01-09 00:00:00-05:00,182.37593441619447,183.5956039593173,181.1959224035276,183.585693359375,42841800,0.0,0.0,-0.0022634984157169,True
2024-01-10 00:00:00-05:00,182.8023278606972,184.8351053395885,182.3759299825551,184.6268768310547,46792900,0.0,0.0,0.0056713758715476,True
2024-01-11 00:00:00-05:00,184.97394287034564,185.4796709750172,182.07845882443647,184.03192138671875,49128400,0.0,0.0,-0.0032224747260408,True
2024-01-12 00:00:00-05:00,184.49797017252533,185.17226924419936,183.63527891547233,184.3591461181641,40477800,0.0,0.0,0.0017780868067867,True
2024-01-16 00:00:00-05:00,180.63073389939075,182.7130948998251,179.41104910197012,182.08839416503903,65603000,0.0,0.0,-0.0123170019005706,False
2024-01-17 00:00:00-05:00,179.748165576659,181.39421767211144,178.78630792829466,181.1463165283203,47317400,0.0,0.0,-0.005173737958636,False
2024-01-18 00:00:00-05:00,184.52771753168437,187.55211493445296,184.26990575318283,187.04640197753903,78005800,0.0,0.0,0.0325708276176641,False
2024-01-19 00:00:00-05:00,187.74052319933503,190.33852272040096,187.23481023986653,189.95179748535156,68903000,0.0,0.0,0.0155330200265566,False
2024-01-22 00:00:00-05:00,190.68558968364889,193.69015075906108,190.64591702187175,192.26223754882812,60133900,0.0,0.0,0.0121632966576941,False
2024-01-23 00:00:00-05:00,193.38275184285897,194.10661903356933,192.20273983497617,193.54139709472656,42355600,0.0,0.0,0.0066532022211256,False
2024-01-24 00:00:00-05:00,193.77940103141137,194.73134826169684,192.7084660713482,192.86712646484375,53631300,0.0,0.0,-0.0034838574072749,False
2024-01-25 00:00:00-05:00,193.5810897970112,194.62227786062397,191.48880306885755,192.53990173339844,54822100,0.0,0.0,-0.0016966330003623,False
2024-01-26 00:00:00-05:00,192.63907090018267,193.12494757400916,190.3286298745028,190.8045959472656,44594000,0.0,0.0,-0.0090127073427908,False
2024-01-29 00:00:00-05:00,190.39803999060732,190.58644733122568,187.9884474907554,190.12039184570312,47145600,0.0,0.0,-0.0035858889989819,False
2024-01-30 00:00:00-05:00,189.33699683048337,190.18977744614463,185.89612743839433,186.4613342285156,55859400,0.0,0.0,-0.0192460029230168,False
2024-01-31 00:00:00-05:00,185.46974943852436,185.5292584344751,182.8023453182215,182.85191345214844,55467800,0.0,0.0,-0.0193574758611546,False
2024-02-01 00:00:00-05:00,182.4453590429028,185.38050055962896,182.2767880551107,185.291259765625,64885400,0.0,0.0,0.0133405566691808,False
2024-02-02 00:00:00-05:00,178.35004600309975,185.75733532165063,177.74516644928605,184.28976440429688,102551700,0.0,0.0,-0.0054049789644418,False
2024-02-05 00:00:00-05:00,186.57042555488337,187.6611968198497,184.27982102914152,186.1043701171875,69668800,0.0,0.0,0.0098464812669125,False
2024-02-06 00:00:00-05:00,185.2912518041467,187.72068025311023,185.2020110139772,187.7107696533203,43490800,0.0,0.0,0.0086317131355984,False
2024-02-07 00:00:00-05:00,189.03950895453545,189.4460704904296,187.02655273524672,187.81983947753903,53439000,0.0,0.0,0.0005810525651788,False
2024-02-08 00:00:00-05:00,187.8000228857875,187.94875754592417,185.77715585449096,186.739013671875,40962000,0.0,0.0,-0.0057545880598695,False
2024-02-09 00:00:00-05:00,187.30492339729363,188.63538073939827,186.6595639436563,187.5035095214844,45155200,0.24,0.0,0.0040939267835733,False
2024-02-12 00:00:00-05:00,187.0765772861258,187.3247948043087,185.45819421957455,185.8156280517578,41781900,0.0,0.0,-0.00900186601325,False
2024-02-13 00:00:00-05:00,184.4454786725173,184.88234393093236,182.20158259974824,183.72067260742188,56529500,0.0,0.0,-0.0112743770063968,False
2024-02-14 00:00:00-05:00,183.9986922104331,184.2071864451767,181.13922150541595,182.83702087402344,54630500,0.0,0.0,-0.0048097566858283,False
2024-02-15 00:00:00-05:00,182.2413002337134,183.17460050228615,180.05698915939104,182.5490875244141,65434500,0.0,0.0,-0.0015748088009361,False
2024-02-16 00:00:00-05:00,182.1122335213933,183.5320456548448,180.37471083115267,181.01014709472656,49752500,0.0,0.0,-0.0084302827834277,False
2024-02-20 00:00:00-05:00,180.49384354523508,181.12927978468983,178.7166127841021,180.26548767089844,53665600,0.0,0.0,-0.0041139098320185,False
2024-02-21 00:00:00-05:00,180.64276986037865,181.5859933284812,179.3718974749363,181.0200653076172,41371400,0.0,0.0,0.0041859240305406,False
2024-02-22 00:00:00-05:00,182.1717814956972,183.6412399886709,181.1590650140456,183.0554351806641,52292200,0.0,0.0,0.0112438909442886,False
2024-02-23 00:00:00-05:00,183.6908798817894,183.72066477086588,180.9307023940782,181.21864318847656,45119700,0.0,0.0,-0.0100340751443664,False
2024-02-26 00:00:00-05:00,180.94064867140935,181.45693020455124,179.36197373162466,179.86834716796875,40867400,0.0,0.0,-0.0074511981590296,False
2024-02-27 00:00:00-05:00,179.8087756065873,182.60866132395924,178.27974721589908,181.3278656005859,54318900,0.0,0.0,0.0081143706249451,False
2024-02-28 00:00:00-05:00,181.2087201561828,181.81437153541265,178.84569957246276,180.12649536132812,48953900,0.0,0.0,-0.0066254033006933,False
2024-02-29 00:00:00-05:00,179.97756989489093,181.26830407372196,178.2499704416867,179.46127319335938,136682600,0.0,0.0,-0.0036930833891722,False
2024-03-01 00:00:00-05:00,178.26982726346276,179.24283570733874,176.11530099131116,178.37904357910156,73563100,0.0,0.0,-0.0060304353970105,False
2024-03-04 00:00:00-05:00,174.8940486462885,175.63870116419773,172.55087478393426,173.85154724121094,81510100,0.0,0.0,-0.0253813242130257,False
2024-03-05 00:00:00-05:00,169.5424796657224,170.8133520831047,168.41060844555398,168.90704345703125,95132400,0.0,0.0,-0.0284409535758656,False
2024-03-06 00:00:00-05:00,169.84035496658896,170.01907946057096,167.47731930724007,167.9141845703125,68587700,0.0,0.0,-0.0058781378585395,False
2024-03-07 00:00:00-05:00,167.9439531253601,169.51268953107953,167.28867044448495,167.79502868652344,71765100,0.0,0.0,-0.0007096236931619,False
2024-03-08 00:00:00-05:00,167.7950495135339,172.46153602621885,167.7354797306053,169.51271057128906,76267000,0.0,0.0,0.010236786502028,False
2024-03-11 00:00:00-04:00,171.70695829072324,173.13669366515666,170.8233045037464,171.518310546875,60139500,0.0,0.0,0.0118315610010995,False
2024-03-12 00:00:00-04:00,171.91542637381357,172.7891567808166,169.79068527950514,171.99485778808594,59825400,0.0,0.0,0.0027784044729188,False
2024-03-13 00:00:00-04:00,171.53815729817867,171.95516088785195,169.54247886546352,169.90985107421875,52488700,0.0,0.0,-0.0121224944785042,False
2024-03-14 00:00:00-04:00,171.67717059661035,173.06718266017282,170.82330171470906,171.7665252685547,72913500,0.0,0.0,0.010927407578769,False
2024-03-15 00:00:00-04:00,169.94956266563446,171.38922119140625,169.0758321837892,171.38922119140625,121752700,0.0,0.0,-0.0021966100586743,False
2024-03-18 00:00:00-04:00,174.31819990832292,176.44294118443133,172.282813299669,172.48138427734375,75604200,0.0,0.0,0.0063724140779994,False
2024-03-19 00:00:00-04:00,173.09697026746844,175.350789645184,171.7963128554373,174.82456970214844,55215200,0.0,0.0,0.0135851496938181,False
2024-03-20 00:00:00-04:00,174.46712406809783,177.39608764648438,173.84161109695287,177.39608764648438,53423100,0.0,0.0,0.01470913355438,False
2024-03-21 00:00:00-04:00,175.78764197696165,176.22450721449738,169.6219124199128,170.14813232421875,106181300,0.0,0.0,-0.0408574699612844,False
2024-03-22 00:00:00-04:00,170.53535433298114,171.8161651814705,168.84747827799018,171.05165100097656,71160100,0.0,0.0,0.0053101886245576,False
2024-03-25 00:00:00-04:00,169.3538335652694,170.71406054011143,168.24180892635405,169.6318359375,54288300,0.0,0.0,-0.0083005048777252,False
2024-03-26 00:00:00-04:00,168.78791039294236,170.19778406175462,168.37090678526505,168.49998474121094,57388400,0.0,0.0,-0.0066723984329574,False
2024-03-27 00:00:00-04:00,169.19496313782787,172.3622205398845,168.8970991381061,172.07427978515625,60273300,0.0,0.0,0.0212124354161507,False
2024-03-28 00:00:00-04:00,170.5254338962422,171.00200728609337,169.29426955996547,170.25735473632812,65672700,0.0,0.0,-0.0105589577425322,False
2024-04-01 00:00:00-04:00,169.9694362083208,170.02900599080004,168.2716216576847,168.8177032470703,46240500,0.0,0.0,-0.0084557374422229,True
2024-04-02 00:00:00-04:00,167.87447897129715,168.13261974429108,167.0305333230549,167.6361846923828,49329500,0.0,0.0,-0.0069987834922639,True
2024-04-03 00:00:00-04:00,167.5865303145986,169.46305411699578,167.37803608655156,168.44039916992188,47691700,0.0,0.0,0.0047973799869927,True
2024-04-04 00:00:00-04:00,169.07585346888487,170.6942366833166,167.61634826660156,167.61634826660156,53704400,0.0,0.0,-0.0048922402664756,True
2024-04-05 00:00:00-04:00,168.3808491510603,169.1751483201577,167.74541284578166,168.3709259033203,42104800,0.0,0.0,0.0045018140803221,True
2024-04-08 00:00:00-04:00,167.82481355698678,167.99359963764888,167.04045292920483,167.2489471435547,37425500,0.0,0.0,-0.0066637321957229,True
2024-04-09 00:00:00-04:00,167.49719608690285,168.86736178126412,167.14970061441764,168.4602813720703,42373800,0.0,0.0,0.0072427016684051,True
2024-04-10 00:00:00-04:00,167.59645660291815,167.8843822327512,165.91850390321875,166.58372497558594,49709300,0.0,0.0,-0.0111394589941334,True
2024-04-11 00:00:00-04:00,167.13973556457643,174.20898041040104,166.96102623293754,173.79196166992188,91070300,0.0,0.0,0.0432709539625937,True
2024-04-12 00:00:00-04:00,173.0175330436537,177.0883063929916,172.96790166012116,175.2912139892578,101670900,0.0,0.0,0.0086267069255103,True
2024-04-15 00:00:00-04:00,174.1097015871075,175.37065085788137,171.27009249111015,171.458740234375,73531800,0.0,0.0,-0.0218634674702958,True
2024-04-16 00:00:00-04:00,170.52544539032877,172.52110890421707,167.0702615685236,168.17234802246094,73711200,0.0,0.0,-0.0191672480937498,False
2024-04-17 00:00:00-04:00,168.40070660473845,169.43328489386477,166.80218505859375,166.80218505859375,50901200,0.0,0.0,-0.0081473736912098,False
2024-04-18 00:00:00-04:00,166.83197648115515,167.4376279018478,165.3625328448833,165.84902954101562,43122900,0.0,0.0,-0.0057142867597526,False
2024-04-19 00:00:00-04:00,165.02494208062998,165.21357466916862,162.9101239696921,163.8235626220703,68149400,0.0,0.0,-0.0122127149284548,False
2024-04-22 00:00:00-04:00,164.33986695337822,166.06745127090076,163.5952143613438,164.65757751464844,48116400,0.0,0.0,0.005090933680292,False
2024-04-23 00:00:00-04:00,164.17108536017497,165.85896158515186,163.744143317683,165.71002197265625,49537800,0.0,0.0,0.0063917159106399,False
2024-04-24 00:00:00-04:00,165.35256706337344,168.09289802448964,165.02493328758231,167.8148956298828,48251800,0.0,0.0,0.0127021506132796,False
2024-04-25 00:00:00-04:00,168.32124662085997,169.3935480180457,166.95108119945704,168.67868041992188,50558300,0.0,0.0,0.005147247428763,False
2024-04-26 00:00:00-04:00,168.66876193087458,170.1183436596222,167.97374080476908,168.0928955078125,44838400,0.0,0.0,-0.0034727857169091,False
2024-04-29 00:00:00-04:00,172.13389200399433,174.77493022282954,171.8658279731322,172.26296997070312,68169400,0.0,0.0,0.0248081541476974,False
2024-04-30 00:00:00-04:00,172.09416491333778,173.74233280675443,168.78790588015656,169.1155548095703,65934800,0.0,0.0,-0.0182709909254907,False
2024-05-01 00:00:00-04:00,168.37089789825708,171.47858587357683,167.90424778215495,168.0928955078125,50383100,0.0,0.0,-0.0060471037268532,False
2024-05-02 00:00:00-04:00,171.27998331024975,172.18349856746104,169.67153889850545,171.79627990722656,94214900,0.0,0.0,0.0220317723020122,False
2024-05-03 00:00:00-04:00,185.3191838346203,185.66669440285864,181.3576421366733,182.072509765625,163224100,0.0,0.0,0.0598163700864058,False
2024-05-06 00:00:00-04:00,181.0498649554619,182.88666551151155,179.1336178251023,180.4144287109375,78569700,0.0,0.0,-0.0091067073048088,False
2024-05-07 00:00:00-04:00,182.14201921219637,183.5816778461448,180.02721617336002,181.09950256347656,77305800,0.0,0.0,0.0037972231901513,False
2024-05-08 00:00:00-04:00,181.5463043299869,181.7647369645701,180.15627709627628,181.4370880126953,45057100,0.0,0.0,0.0018640882191292,False
2024-05-09 00:00:00-04:00,181.25836496086745,183.34339825305352,180.811576441112,183.25404357910156,48983000,0.0,0.0,0.0100142456336111,False
2024-05-10 00:00:00-04:00,183.83067066594327,184.01957427538,181.0767011963408,181.9913787841797,50759500,0.25,0.0,-0.006890242475751,False
2024-05-13 00:00:00-04:00,184.36755931231187,186.01796278299403,183.5522942832241,185.20269775390625,72044800,0.0,0.0,0.0176454455764896,False
2024-05-14 00:00:00-04:00,186.4255779791011,187.2110177098357,185.2126323262415,186.34603881835935,52393600,0.0,0.0,0.0061734579372725,False
2024-05-15 00:00:00-04:00,186.8232728469217,189.54741702859607,186.2863873072406,188.622802734375,70400000,0.0,0.0,0.012217935677371,False
2024-05-16 00:00:00-04:00,189.36845732702145,189.99481870677727,188.5631442219314,188.7420959472656,52845200,0.0,0.0,0.0006324432208688,False
2024-05-17 00:00:00-04:00,188.4140082479681,189.706493039357,188.08591490450095,188.7719268798828,41282900,0.0,0.0,0.0001580512946381,False
2024-05-20 00:00:00-04:00,188.23504809883084,190.8100656899344,187.91689147556073,189.9351501464844,44361300,0.0,0.0,0.0061620564340678,False
2024-05-21 00:00:00-04:00,189.98487181213304,191.6153866469515,189.815856788038,191.2375946044922,42309400,0.0,0.0,0.0068573113349652,False
2024-05-22 00:00:00-04:00,191.158046649762,191.7048688616991,189.1696132758398,189.79595947265625,34648500,0.0,0.0,-0.0075384504538318,False
2024-05-23 00:00:00-04:00,189.87550428926585,189.89539287135,185.55067067436465,185.7992248535156,51005900,0.0,0.0,-0.0210580595616759,False
2024-05-24 00:00:00-04:00,187.7280219308774,189.47783802324832,186.95251887628444,188.8813018798828,36327000,0.0,0.0,0.016588212511635,False
2024-05-28 00:00:00-04:00,190.40243380522855,191.88382214222983,188.00638309980087,188.8912353515625,52280100,0.0,0.0,5.2591080116570765e-05,False
2024-05-29 00:00:00-04:00,188.5134387924459,191.13817040866115,188.41401104911336,189.1894989013672,53068000,0.0,0.0,0.0015790227071657,False
2024-05-30 00:00:00-04:00,189.6567669388692,191.06855279301288,189.52752908744432,190.18370056152344,49889100,0.0,0.0,0.0052550573151768,False
2024-05-31 00:00:00-04:00,190.3328400080532,191.4563096895504,188.81168973037515,191.13815307617188,75158300,0.0,0.0,0.005018582096312,False
2024-06-03 00:00:00-04:00,191.7843976924141,193.86232215027837,191.40660565779223,192.90786743164065,50080500,0.0,0.0,0.0092588231443435,False
2024-06-04 00:00:00-04:00,193.51434462038463,194.19041988861153,191.91365507081835,193.2260284423828,47471400,0.0,0.0,0.0016492899692384,False
2024-06-05 00:00:00-04:00,194.269945311189,195.76127042413225,193.74301165159252,194.7372283935547,54156800,0.0,0.0,0.0078208922646385,False
2024-06-06 00:00:00-04:00,194.55829468881035,195.36360789712964,193.047080853253,193.35528564453125,41181800,0.0,0.0,-0.0070964486884377,False
2024-06-07 00:00:00-04:00,193.5242766218339,195.80104138427976,193.0172315608974,195.75132751464844,53103900,0.0,0.0,0.0123919129602803,False
2024-06-10 00:00:00-04:00,195.7612815959928,196.1589774177998,191.03875180216343,192.00314331054688,97010200,0.0,0.0,-0.0191476821725312,False
2024-06-11 00:00:00-04:00,192.53005531977516,205.9619324668351,192.51018190883104,205.9519805908203,172373300,0.0,0.0,0.0726490048015127,False
2024-06-12 00:00:00-04:00,206.1707061367958,218.92650784161864,205.7034230879499,211.83775329589844,198134300,0.0,0.0,0.028578373891785,False
2024-06-13 00:00:00-04:00,213.49810017257707,215.49647028335949,210.37626033331,213.00099182128903,97862700,0.0,0.0,0.0054911766542662,False
2024-06-14 00:00:00-04:00,212.61325905037393,213.92561727783075,210.07800329190465,211.26112365722656,70122700,0.0,0.0,-0.0081683571009953,False
2024-06-17 00:00:00-04:00,212.1360430521221,217.6837748595555,211.4898081720374,215.41696166992188,93728300,0.0,0.0,0.019671570143867,False
2024-06-18 00:00:00-04:00,216.33160783720555,217.36560169939585,211.76815683093403,213.0506896972656,79943300,0.0,0.0,-0.0109846130699866,False
2024-06-20 00:00:00-04:00,212.6927670816265,213.00098699569836,207.6421596970407,208.46734619140625,86172500,0.0,0.0,-0.0215129249868755,False
2024-06-21 00:00:00-04:00,209.17326157128963,210.66458669732776,205.91223184266303,206.2900390625,241805100,0.0,0.0,-0.0104443557645096,False
2024-06-24 00:00:00-04:00,206.51869484312465,211.46988977828624,205.39522511371305,206.9362640380859,80727000,0.0,0.0,0.0031326038742478,False
2024-06-25 00:00:00-04:00,207.94044013256496,210.1575545458077,207.40356972919952,207.8609161376953,55549700,0.0,0.0,0.0044682941576601,False
2024-06-26 00:00:00-04:00,210.2768291728298,213.6173978459433,209.42180221570723,212.01670837402344,66213200,0.0,0.0,0.0199931392276515,False
2024-06-27 00:00:00-04:00,213.44838535845383,214.49231592564604,211.12192192565487,212.86180114746097,49772700,0.0,0.0,0.0039859725203668,False
2024-06-28 00:00:00-04:00,214.52215724323335,214.82042530908265,209.08379028418835,209.4019317626953,82542700,0.0,0.0,-0.0162540642149728,False
