Date,Futures_Price,ETF_Price,Futures_Return,ETF_Return
2024-12-05 00:00:00-05:00,6088.75,599.3731079101562,-0.0015987537919160966,-0.0016456364354296982
2024-12-06 00:00:00-05:00,6099.0,600.50927734375,0.001683432560049214,0.0018955962798452575
2024-12-09 00:00:00-05:00,6065.75,597.4168701171875,-0.005451713395638658,-0.005149641051743981
2024-12-10 00:00:00-05:00,6046.25,595.5594482421875,-0.003214771462720978,-0.0031090884236926186
2024-12-11 00:00:00-05:00,6092.75,600.1635131835938,0.007690717386809931,0.007730655529007757
2024-12-12 00:00:00-05:00,6060.75,597.071044921875,-0.00525214394156992,-0.005152709542962097
2024-12-13 00:00:00-05:00,6055.5,596.9525756835938,-0.0008662294270510573,-0.00019841732284431313
2024-12-16 00:00:00-05:00,6080.5,599.5015258789062,0.00412847824291962,0.0042699375111894255
2024-12-17 00:00:00-05:00,6053.75,597.031494140625,-0.004399309267330009,-0.004120142537852645
2024-12-18 00:00:00-05:00,5872.25,579.2379150390625,-0.029981416477390055,-0.029803417870232773
2024-12-19 00:00:00-05:00,5868.75,579.0599975585938,-0.0005960236706543665,-0.0003071578635468475
2024-12-20 00:00:00-05:00,5840.259765625,586.01513671875,-0.004854566027689078,0.012011085534280097
2024-12-23 00:00:00-05:00,6036.0,589.5243530273438,0.033515672629341076,0.005988269054350237
2024-12-24 00:00:00-05:00,6098.0,596.076904296875,0.010271703114645536,0.011114979789863533
2024-12-26 00:00:00-05:00,6095.25,596.11669921875,-0.000450967530337798,6.676138865335801e-05
2024-12-27 00:00:00-05:00,6027.0,589.8416137695312,-0.011197243755383335,-0.010526605708987335
2024-12-30 00:00:00-05:00,5958.75,583.110595703125,-0.011324041811846652,-0.011411568647030523
2024-12-31 00:00:00-05:00,5935.75,580.9891967773438,-0.003859869939165095,-0.0036380730197900224
2025-01-02 00:00:00-05:00,5916.5,579.5616455078125,-0.0032430611127489684,-0.002457104671566457
2025-01-03 00:00:00-05:00,5989.5,586.8081665039062,0.012338375728893736,0.012503451621171946
2025-01-06 00:00:00-05:00,6020.5,590.1885375976562,0.005175724183988706,0.005760606765051746
2025-01-07 00:00:00-05:00,5954.25,583.5169677734375,-0.011004069429449426,-0.011304133169673491
2025-01-08 00:00:00-05:00,5959.25,584.3694458007812,0.0008397363227945487,0.0014609310001671982
2025-01-10 00:00:00-05:00,5866.25,575.4476928710938,-0.015605990686747506,-0.015267315897157685
2025-01-13 00:00:00-05:00,5874.5,576.3399047851562,0.001406349882804081,0.0015504657071625516
2025-01-14 00:00:00-05:00,5882.25,577.1329345703125,0.0013192612137202797,0.0013759758409437328
