Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Month,Daily_Return
2021-01-11 00:00:00-05:00,52.58000183105469,52.70000076293945,51.5,52.25,394822,0.0,0.0,1,0.0001913920599532215
2021-01-12 00:00:00-05:00,52.18000030517578,53.45000076293945,52.06999969482422,53.209999084472656,400200,0.0,0.0,1,0.018373188219572345
2021-01-13 00:00:00-05:00,53.310001373291016,53.93000030517578,52.58000183105469,52.90999984741211,429898,0.0,0.0,1,-0.005638023721524332
2021-01-14 00:00:00-05:00,52.84000015258789,53.75,52.2400016784668,53.56999969482422,390087,0.0,0.0,1,0.01247400962607248
2021-01-15 00:00:00-05:00,53.79999923706055,53.83000183105469,51.83000183105469,52.36000061035156,165668,0.0,0.0,1,-0.022587252032214677
2021-01-19 00:00:00-05:00,52.0,53.130001068115234,51.7599983215332,52.97999954223633,125964,0.0,0.0,1,0.011841079538914112
2021-01-20 00:00:00-05:00,53.130001068115234,53.790000915527344,53.04999923706055,53.2400016784668,400301,0.0,0.0,1,0.0049075526326343155
2021-01-21 00:00:00-05:00,52.93000030517578,53.40999984741211,52.75,53.130001068115234,352397,0.0,0.0,1,-0.002066127101495785
2021-01-22 00:00:00-05:00,53.099998474121094,53.15999984741211,51.439998626708984,52.27000045776367,437484,0.0,0.0,1,-0.01618672300136037
2021-01-25 00:00:00-05:00,52.16999816894531,52.95000076293945,51.81999969482422,52.77000045776367,349076,0.0,0.0,1,0.009565716388390433
2021-01-26 00:00:00-05:00,52.90999984741211,53.25,52.290000915527344,52.61000061035156,314538,0.0,0.0,1,-0.003032022854352112
2021-01-27 00:00:00-05:00,52.7599983215332,53.29999923706055,51.849998474121094,52.849998474121094,442376,0.0,0.0,1,0.004561829708899623
2021-01-28 00:00:00-05:00,52.650001525878906,53.58000183105469,52.040000915527344,52.34000015258789,411406,0.0,0.0,1,-0.00964992121585273
2021-01-29 00:00:00-05:00,52.150001525878906,53.25,51.93000030517578,52.20000076293945,410914,0.0,0.0,1,-0.0026748068253782398
2021-02-01 00:00:00-05:00,51.9900016784668,53.7400016784668,51.63999938964844,53.54999923706055,416067,0.0,0.0,2,0.025862039356128852
2021-02-02 00:00:00-05:00,53.47999954223633,55.2599983215332,53.45000076293945,54.7599983215332,463718,0.0,0.0,2,0.022595688173889794
2021-02-03 00:00:00-05:00,55.04999923706055,56.33000183105469,54.810001373291016,55.689998626708984,448693,0.0,0.0,2,0.01698320550915855
2021-02-04 00:00:00-05:00,55.959999084472656,56.58000183105469,55.29999923706055,56.22999954223633,381404,0.0,0.0,2,0.009696551065604853
2021-02-05 00:00:00-05:00,56.459999084472656,57.290000915527344,56.43000030517578,56.849998474121094,400833,0.0,0.0,2,0.011026123722783554
2021-02-08 00:00:00-05:00,57.060001373291016,58.13999938964844,57.0,57.970001220703125,399724,0.0,0.0,2,0.019701016299795926
2021-02-09 00:00:00-05:00,58.11000061035156,58.619998931884766,57.27000045776367,58.36000061035156,514698,0.0,0.0,2,0.006727607062894991
2021-02-10 00:00:00-05:00,58.45000076293945,58.90999984741211,58.08000183105469,58.68000030517578,457535,0.0,0.0,2,0.005483202389950925
2021-02-11 00:00:00-05:00,58.400001525878906,58.709999084472656,57.84000015258789,58.2400016784668,380445,0.0,0.0,2,-0.007498272399807271
2021-02-12 00:00:00-05:00,57.939998626708984,59.81999969482422,57.40999984741211,59.470001220703125,480822,0.0,0.0,2,0.02111949702589211
2021-02-16 00:00:00-05:00,59.97999954223633,60.95000076293945,59.33000183105469,60.04999923706055,602332,0.0,0.0,2,0.00975278299061988
2021-02-17 00:00:00-05:00,60.2400016784668,61.72999954223633,59.43000030517578,61.13999938964844,335419,0.0,0.0,2,0.018151543154644845
2021-02-18 00:00:00-05:00,61.68000030517578,62.2599983215332,59.790000915527344,60.52000045776367,132035,0.0,0.0,2,-0.010140643409782824
2021-02-19 00:00:00-05:00,60.20000076293945,60.290000915527344,58.59000015258789,59.2400016784668,102427,0.0,0.0,2,-0.021150012716708022
2021-02-22 00:00:00-05:00,58.880001068115234,61.84000015258789,58.81999969482422,61.4900016784668,505773,0.0,0.0,2,0.037981092779372005
2021-02-23 00:00:00-05:00,62.15999984741211,63.0,60.66999816894531,61.66999816894531,570677,0.0,0.0,2,0.0029272480983124627
2021-02-24 00:00:00-05:00,61.290000915527344,63.5099983215332,60.970001220703125,63.220001220703125,489933,0.0,0.0,2,0.025133826784161206
2021-02-25 00:00:00-05:00,63.38999938964844,63.810001373291016,62.650001525878906,63.529998779296875,510357,0.0,0.0,2,0.004903472834673517
2021-02-26 00:00:00-05:00,63.459999084472656,63.56999969482422,61.34000015258789,61.5,472723,0.0,0.0,2,-0.03195338923819424
2021-03-01 00:00:00-05:00,61.95000076293945,62.91999816894531,59.959999084472656,60.63999938964844,456679,0.0,0.0,3,-0.013983749761814046
2021-03-02 00:00:00-05:00,60.22999954223633,61.209999084472656,59.380001068115234,59.75,464133,0.0,0.0,3,-0.014676771085198381
2021-03-03 00:00:00-05:00,59.54999923706055,61.9900016784668,59.2400016784668,61.279998779296875,465311,0.0,0.0,3,0.02560667413049167
2021-03-04 00:00:00-05:00,61.08000183105469,64.86000061035156,60.52000045776367,63.83000183105469,694628,0.0,0.0,3,0.04161232216961652
2021-03-05 00:00:00-05:00,64.16000366210938,66.41999816894531,63.81999969482422,66.08999633789062,573168,0.0,0.0,3,0.035406461569869485
2021-03-08 00:00:00-05:00,66.68000030517578,67.9800033569336,64.56999969482422,65.05000305175781,533376,0.0,0.0,3,-0.01573601670085989
2021-03-09 00:00:00-05:00,64.7300033569336,65.9800033569336,63.630001068115234,64.01000213623047,554564,0.0,0.0,3,-0.01598771509203245
2021-03-10 00:00:00-05:00,63.84000015258789,64.95999908447266,63.130001068115234,64.44000244140625,498488,0.0,0.0,3,0.006717704902752919
2021-03-11 00:00:00-05:00,64.69999694824219,66.20999908447266,64.54000091552734,66.0199966430664,441063,0.0,0.0,3,0.024518841430783755
2021-03-12 00:00:00-05:00,65.95999908447266,66.23999786376953,65.41000366210938,65.61000061035156,321714,0.0,0.0,3,-0.006210179545016681
2021-03-15 00:00:00-04:00,65.55999755859375,66.4000015258789,64.12999725341797,65.38999938964844,378009,0.0,0.0,3,-0.0033531659603187602
2021-03-16 00:00:00-04:00,65.33000183105469,65.43000030517578,63.79999923706055,64.80000305175781,317537,0.0,0.0,3,-0.009022730438869253
2021-03-17 00:00:00-04:00,64.75,65.33999633789062,63.599998474121094,64.5999984741211,254724,0.0,0.0,3,-0.0030864902502700797
2021-03-18 00:00:00-04:00,64.41999816894531,64.81999969482422,58.20000076293945,60.0,143597,0.0,0.0,3,-0.07120740840208939
2021-03-19 00:00:00-04:00,59.560001373291016,61.720001220703125,58.939998626708984,61.41999816894531,84171,0.0,0.0,3,0.023666636149088482
2021-03-22 00:00:00-04:00,61.54999923706055,61.900001525878906,60.38999938964844,61.54999923706055,404370,0.0,0.0,3,0.002116591859179895
2021-03-23 00:00:00-04:00,61.279998779296875,61.349998474121094,57.25,57.7599983215332,712317,0.0,0.0,3,-0.061575970146321324
2021-03-24 00:00:00-04:00,57.400001525878906,61.34000015258789,57.290000915527344,61.18000030517578,566291,0.0,0.0,3,0.05921056237925115
2021-03-25 00:00:00-04:00,60.79999923706055,60.86000061035156,57.439998626708984,58.560001373291016,580105,0.0,0.0,3,-0.042824434763252484
2021-03-26 00:00:00-04:00,58.47999954223633,61.36000061035156,58.31999969482422,60.970001220703125,471996,0.0,0.0,3,0.041154368013920584
2021-03-29 00:00:00-04:00,60.93000030517578,61.77000045776367,59.40999984741211,61.560001373291016,449360,0.0,0.0,3,0.009676892582832108
2021-03-30 00:00:00-04:00,61.959999084472656,62.27000045776367,59.939998626708984,60.54999923706055,388188,0.0,0.0,3,-0.01640679197042183
2021-03-31 00:00:00-04:00,60.45000076293945,61.16999816894531,58.849998474121094,59.15999984741211,414162,0.0,0.0,3,-0.022956224726055297
2021-04-01 00:00:00-04:00,59.4900016784668,61.75,58.86000061035156,61.45000076293945,605567,0.0,0.0,4,0.0387086024583132
2021-04-05 00:00:00-04:00,61.5,61.5,57.630001068115234,58.650001525878906,438864,0.0,0.0,4,-0.04556548742549782
2021-04-06 00:00:00-04:00,58.79999923706055,60.900001525878906,58.619998931884766,59.33000183105469,457348,0.0,0.0,4,0.011594207800246004
2021-04-07 00:00:00-04:00,59.2599983215332,60.040000915527344,58.119998931884766,59.77000045776367,475537,0.0,0.0,4,0.007416123599016666
2021-04-08 00:00:00-04:00,59.52000045776367,59.93000030517578,58.81999969482422,59.599998474121094,419913,0.0,0.0,4,-0.0028442694050623274
2021-04-09 00:00:00-04:00,59.7599983215332,59.95000076293945,59.099998474121094,59.31999969482422,351436,0.0,0.0,4,-0.004697966215862492
2021-04-12 00:00:00-04:00,59.349998474121094,60.77000045776367,58.72999954223633,59.70000076293945,410218,0.0,0.0,4,0.0064059519566785905
2021-04-13 00:00:00-04:00,59.63999938964844,60.59000015258789,59.63999938964844,60.18000030517578,349733,0.0,0.0,4,0.008040193234541748
2021-04-14 00:00:00-04:00,60.439998626708984,63.439998626708984,60.380001068115234,63.150001525878906,419813,0.0,0.0,4,0.04935196420143062
2021-04-15 00:00:00-04:00,62.83000183105469,63.56999969482422,62.529998779296875,63.459999084472656,243370,0.0,0.0,4,0.004908908172657878
2021-04-16 00:00:00-04:00,63.31999969482422,63.880001068115234,62.83000183105469,63.130001068115234,87795,0.0,0.0,4,-0.005200094880527084
2021-04-19 00:00:00-04:00,62.97999954223633,63.630001068115234,62.630001068115234,63.380001068115234,74384,0.0,0.0,4,0.003960082302711498
2021-04-20 00:00:00-04:00,63.470001220703125,64.25,61.5,62.439998626708984,476046,0.0,0.0,4,-0.014831215297645972
2021-04-21 00:00:00-04:00,62.38999938964844,62.560001373291016,60.86000061035156,61.349998474121094,431486,0.0,0.0,4,-0.01745676131584084
2021-04-22 00:00:00-04:00,61.11000061035156,61.869998931884766,60.61000061035156,61.43000030517578,344700,0.0,0.0,4,0.0013040233585079886
2021-04-23 00:00:00-04:00,61.650001525878906,62.43000030517578,61.25,62.13999938964844,345407,0.0,0.0,4,0.011557855786187288
2021-04-26 00:00:00-04:00,62.060001373291016,62.310001373291016,60.65999984741211,61.90999984741211,366865,0.0,0.0,4,-0.00370131227060555
2021-04-27 00:00:00-04:00,61.970001220703125,63.29999923706055,61.90999984741211,62.939998626708984,361536,0.0,0.0,4,0.016637034111379068
2021-04-28 00:00:00-04:00,63.040000915527344,64.52999877929688,62.66999816894531,63.86000061035156,387683,0.0,0.0,4,0.014617127481985293
2021-04-29 00:00:00-04:00,63.70000076293945,65.47000122070312,63.650001525878906,65.01000213623047,384489,0.0,0.0,4,0.01800816653441273
2021-04-30 00:00:00-04:00,64.87999725341797,64.94999694824219,63.08000183105469,63.58000183105469,400515,0.0,0.0,4,-0.02199661987672563
2021-05-03 00:00:00-04:00,63.63999938964844,64.68000030517578,62.90999984741211,64.48999786376953,285969,0.0,0.0,5,0.014312614131922974
2021-05-04 00:00:00-04:00,64.52999877929688,66.19000244140625,64.29000091552734,65.69000244140625,370208,0.0,0.0,5,0.01860760765059477
2021-05-05 00:00:00-04:00,66.44999694824219,66.76000213623047,64.91999816894531,65.62999725341797,460066,0.0,0.0,5,-0.0009134599750061367
2021-05-06 00:00:00-04:00,65.2699966430664,65.9800033569336,64.5,64.70999908447266,389214,0.0,0.0,5,-0.014017952269492095
2021-05-07 00:00:00-04:00,64.9000015258789,65.23999786376953,63.900001525878906,64.9000015258789,431417,0.0,0.0,5,0.0029362145587148447
2021-05-10 00:00:00-04:00,65.56999969482422,65.75,63.95000076293945,64.91999816894531,448337,0.0,0.0,5,0.0003081146779084776
2021-05-11 00:00:00-04:00,64.9000015258789,65.5,63.68000030517578,65.27999877929688,514949,0.0,0.0,5,0.00554529606446863
2021-05-12 00:00:00-04:00,65.45999908447266,66.62999725341797,64.97000122070312,66.08000183105469,508519,0.0,0.0,5,0.012254948938686727
2021-05-13 00:00:00-04:00,65.75,65.80999755859375,63.09000015258789,63.81999969482422,547691,0.0,0.0,5,-0.0342009999032471
2021-05-14 00:00:00-04:00,63.83000183105469,65.62000274658203,63.33000183105469,65.37000274658203,383749,0.0,0.0,5,0.024287105283134602
2021-05-17 00:00:00-04:00,65.5,66.43000030517578,64.83000183105469,66.2699966430664,268476,0.0,0.0,5,0.013767689439655673
2021-05-18 00:00:00-04:00,66.33000183105469,67.01000213623047,64.11000061035156,65.48999786376953,167348,0.0,0.0,5,-0.011770013864614959
2021-05-19 00:00:00-04:00,65.27999877929688,65.3499984741211,61.95000076293945,63.36000061035156,101902,0.0,0.0,5,-0.032524008595155696
2021-05-20 00:00:00-04:00,63.38999938964844,63.959999084472656,61.88999938964844,62.04999923706055,524168,0.0,0.0,5,-0.02067552652575244
2021-05-21 00:00:00-04:00,61.88999938964844,64.06999969482422,61.560001373291016,63.58000183105469,530831,0.0,0.0,5,0.024657576354655486
2021-05-24 00:00:00-04:00,63.869998931884766,66.13999938964844,63.630001068115234,66.05000305175781,466647,0.0,0.0,5,0.03884871263870715
2021-05-25 00:00:00-04:00,66.0199966430664,66.51000213623047,65.41000366210938,66.06999969482422,497394,0.0,0.0,5,0.0003027500702874608
2021-05-26 00:00:00-04:00,66.04000091552734,66.43000030517578,65.25,66.20999908447266,376207,0.0,0.0,5,0.0021189555062068877
2021-05-27 00:00:00-04:00,66.16000366210938,66.91999816894531,65.47000122070312,66.8499984741211,337542,0.0,0.0,5,0.009666204478147034
2021-05-28 00:00:00-04:00,66.94999694824219,67.5199966430664,66.16999816894531,66.31999969482422,390461,0.0,0.0,5,-0.007928179377626243
2021-06-01 00:00:00-04:00,66.68000030517578,68.87000274658203,66.41000366210938,67.72000122070312,570985,0.0,0.0,6,0.02110979391316503
2021-06-02 00:00:00-04:00,67.98999786376953,69.0,67.77999877929688,68.83000183105469,332995,0.0,0.0,6,0.016391030572105336
2021-06-03 00:00:00-04:00,68.76000213623047,69.4000015258789,68.19000244140625,68.80999755859375,351367,0.0,0.0,6,-0.0002906330368847021
2021-06-04 00:00:00-04:00,68.91000366210938,69.76000213623047,68.33000183105469,69.62000274658203,326250,0.0,0.0,6,0.011771620647109238
2021-06-07 00:00:00-04:00,69.5199966430664,70.0,68.93000030517578,69.2300033569336,365621,0.0,0.0,6,-0.005601829564242378
2021-06-08 00:00:00-04:00,69.29000091552734,70.2699966430664,68.47000122070312,70.05000305175781,441302,0.0,0.0,6,0.01184457106836323
2021-06-09 00:00:00-04:00,70.01000213623047,70.62000274658203,69.45999908447266,69.95999908447266,410820,0.0,0.0,6,-0.001284853152949239
2021-06-10 00:00:00-04:00,69.76000213623047,70.6500015258789,68.68000030517578,70.29000091552734,492464,0.0,0.0,6,0.004717007366684234
2021-06-11 00:00:00-04:00,70.0999984741211,71.23999786376953,69.68000030517578,70.91000366210938,563575,0.0,0.0,6,0.008820639330011204
2021-06-14 00:00:00-04:00,70.6500015258789,71.77999877929688,70.6500015258789,70.87999725341797,319639,0.0,0.0,6,-0.0004231618550520899
2021-06-15 00:00:00-04:00,71.16000366210938,72.48999786376953,70.80999755859375,72.12000274658203,336035,0.0,0.0,6,0.017494434836540007
2021-06-16 00:00:00-04:00,72.44999694824219,72.98999786376953,71.61000061035156,72.1500015258789,426775,0.0,0.0,6,0.0004159564358627854
2021-06-17 00:00:00-04:00,71.6500015258789,72.30000305175781,69.7699966430664,71.04000091552734,373780,0.0,0.0,6,-0.01538462351873171
2021-06-18 00:00:00-04:00,71.0999984741211,72.16999816894531,70.16000366210938,71.63999938964844,139584,0.0,0.0,6,0.008445924357947998
2021-06-21 00:00:00-04:00,71.5199966430664,73.95999908447266,71.1500015258789,73.66000366210938,123662,0.0,0.0,6,0.02819659812494102
2021-06-22 00:00:00-04:00,73.41000366210938,73.94999694824219,72.94000244140625,73.05999755859375,498555,0.0,0.0,6,-0.008145615988127686
2021-06-23 00:00:00-04:00,72.91000366210938,74.25,72.81999969482422,73.08000183105469,429207,0.0,0.0,6,0.00027380609265548195
2021-06-24 00:00:00-04:00,73.27999877929688,73.61000061035156,72.31999969482422,73.30000305175781,334833,0.0,0.0,6,0.0030104161903514726
2021-06-25 00:00:00-04:00,73.31999969482422,74.18000030517578,72.8499984741211,74.05000305175781,364721,0.0,0.0,6,0.010231923175643143
2021-06-28 00:00:00-04:00,73.98999786376953,74.44999694824219,72.62000274658203,72.91000366210938,354701,0.0,0.0,6,-0.01539499449921189
2021-06-29 00:00:00-04:00,72.77999877929688,73.80999755859375,71.97000122070312,72.9800033569336,321448,0.0,0.0,6,0.0009600835455807477
2021-06-30 00:00:00-04:00,73.47000122070312,74.13999938964844,72.81999969482422,73.47000122070312,383626,0.0,0.0,6,0.006714138684990489
2021-07-01 00:00:00-04:00,73.5,76.22000122070312,73.38999938964844,75.2300033569336,615678,0.0,0.0,7,0.023955384605798935
2021-07-02 00:00:00-04:00,75.0199966430664,75.62000274658203,74.41000366210938,75.16000366210938,377531,0.0,0.0,7,-0.0009304757636671157
2021-07-06 00:00:00-04:00,75.3499984741211,76.9800033569336,72.94000244140625,73.37000274658203,714044,0.0,0.0,7,-0.023815870520370153
2021-07-07 00:00:00-04:00,73.8499984741211,74.86000061035156,71.06999969482422,72.19999694824219,607971,0.0,0.0,7,-0.015946650600259793
