Date,QQQ,TQQQ
2024-02-29,0.008569447525992091,0.024092226986893728
2024-03-01,0.015056915654992009,0.0458913180059255
2024-03-04,-0.003568116673639543,-0.01188024803742116
2024-03-05,-0.017949647906775446,-0.05354271485248385
2024-03-06,0.006283686266267852,0.0184619626355933
2024-03-07,0.015178170570107952,0.04457021403533967
2024-03-08,-0.014434969723621682,-0.04378287719504481
2024-03-11,-0.003712783723048396,-0.011655098259327978
2024-03-12,0.014334974203358941,0.04245280821735831
2024-03-13,-0.007686020305651575,-0.02327079928535991
2024-03-14,-0.0025212593235709457,-0.008107248721584193
2024-03-15,-0.011886909214843921,-0.03653039402290148
2024-03-18,0.009537557394502683,0.028220205276470844
2024-03-19,0.0024914547491587946,0.0069036157953292765
2024-03-20,0.011856608095495602,0.03549541370017906
