Date,XLK,XLF,XLV,XLE,XLI,XLY,XLP,XLU,XLB
2020-10-21 00:00:00-04:00,114.62281799316406,22.668821334838867,98.15571594238281,24.369665145874023,74.53897857666016,145.6543426513672,57.63325119018555,54.990692138671875,59.500633239746094
2020-10-22 00:00:00-04:00,114.0840072631836,23.118892669677734,99.63983917236328,25.375024795532227,75.15245819091797,145.95263671875,57.606773376464844,55.76800537109375,59.828155517578125
2020-10-23 00:00:00-04:00,113.95894622802734,23.19237518310547,100.01087951660156,25.250389099121094,75.44990539550781,147.23265075683594,57.71269226074219,55.9234733581543,60.046512603759766
2020-10-26 00:00:00-04:00,111.48619079589844,22.668821334838867,98.8978042602539,24.344738006591797,73.5629653930664,144.40325927734375,56.97132110595703,55.90620040893555,58.54534912109375
2020-10-27 00:00:00-04:00,112.04421997070312,22.2554874420166,98.22066497802734,24.029003143310547,71.95488739013672,144.33587646484375,56.82126998901367,55.86302185058594,57.990379333496094
2020-10-28 00:00:00-04:00,107.2911148071289,21.686017990112305,95.10401153564453,23.023637771606445,69.59387969970703,139.77426147460938,55.16199493408203,54.239288330078125,56.35274124145508
2020-10-29 00:00:00-04:00,109.08075714111328,21.851350784301758,94.32485961914062,23.729888916015625,70.60706329345703,140.65965270996094,55.144344329833984,54.386112213134766,57.51727294921875
2020-10-30 00:00:00-04:00,106.66571807861328,21.915639877319336,94.29704284667969,23.86282730102539,70.5234146118164,137.5896759033203,54.95017623901367,53.87655258178711,57.48088836669922
2020-11-02 00:00:00-05:00,106.93513488769531,22.328969955444336,95.99447631835938,24.677085876464844,72.4289321899414,138.5712890625,55.82394790649414,55.059791564941406,59.39146041870117
2020-11-03 00:00:00-05:00,108.82096862792969,22.824968338012695,97.39512634277344,24.53584098815918,74.5668716430664,141.62200927734375,56.74184036254883,55.854373931884766,60.3194580078125
2020-11-04 00:00:00-05:00,113.05449676513672,22.5585994720459,101.71761322021484,24.569072723388672,73.79534912109375,144.6342010498047,56.76831817626953,55.01660919189453,59.29136657714844
2020-11-05 00:00:00-05:00,116.56641387939453,23.109704971313477,101.92166900634766,24.569072723388672,75.5335693359375,147.45396423339844,57.18313980102539,55.50889587402344,61.7114372253418
2020-11-06 00:00:00-05:00,116.98015594482422,22.926002502441406,101.95877838134766,24.03731346130371,75.60792541503906,147.0112762451172,57.447906494140625,55.38798904418945,61.8661003112793
2020-11-09 00:00:00-05:00,116.1334228515625,24.808950424194336,102.9141845703125,27.468833923339844,78.18270874023438,146.53009033203125,57.31551742553711,56.415767669677734,63.258087158203125
2020-11-10 00:00:00-05:00,113.96856689453125,24.937543869018555,103.21100616455078,28.357873916625977,79.55843353271484,146.0104217529297,58.44525146484375,57.22764205932617,64.00414276123047
2020-11-11 00:00:00-05:00,116.6722412109375,24.836505889892578,103.08113098144531,28.067073822021484,78.88916015625,147.2903594970703,58.94832992553711,57.44356155395508,63.048851013183594
2020-11-12 00:00:00-05:00,115.63309478759766,24.423175811767578,102.70083618164062,27.161409378051758,77.9875259399414,145.3175048828125,58.78944778442383,56.5194206237793,61.720542907714844
2020-11-13 00:00:00-05:00,116.614501953125,24.827320098876953,103.99945831298828,28.150157928466797,79.71646118164062,147.67532348632812,59.601436614990234,57.080810546875,62.78498077392578
2020-11-16 00:00:00-05:00,117.74024200439453,25.378419876098633,103.82321166992188,30.003019332885742,81.6591796875,149.60968017578125,60.14864730834961,57.65947341918945,64.0223388671875
2020-11-17 00:00:00-05:00,117.08599853515625,25.341684341430664,103.14607238769531,30.310440063476562,81.44538879394531,148.9744873046875,59.72499465942383,56.528053283691406,63.785762786865234
2020-11-18 00:00:00-05:00,115.83516693115234,25.102876663208008,101.22599029541016,29.42971420288086,81.08285522460938,147.95440673828125,58.90419387817383,55.42253494262695,63.258087158203125
2020-11-19 00:00:00-05:00,116.76847076416016,25.185537338256836,101.15179443359375,29.91162109375,81.28736114501953,148.685791015625,59.063053131103516,54.869773864746094,63.521915435791016
2020-11-20 00:00:00-05:00,115.56574249267578,24.9650936126709,100.91989135742188,29.75374984741211,80.55304718017578,147.90626525878906,58.69237518310547,54.878414154052734,63.467323303222656
2020-11-23 00:00:00-05:00,115.5368881225586,25.43353843688965,100.6601791381836,31.855876922607422,81.90084838867188,149.5326690673828,58.710018157958984,54.88705062866211,63.99501419067383
2020-11-24 00:00:00-05:00,117.14372253417969,26.324491500854492,100.95700073242188,33.49271011352539,83.33232879638672,151.75575256347656,59.107181549072266,55.474361419677734,65.58715057373047
2020-11-25 00:00:00-05:00,117.39386749267578,26.232635498046875,100.58597564697266,32.71168518066406,82.70024108886719,151.93862915039062,59.0718879699707,55.621185302734375,64.90481567382812
2020-11-27 00:00:00-05:00,118.01929473876953,26.14997100830078,101.5135498046875,32.32948303222656,82.5608139038086,152.2658233642578,59.063053131103516,55.06842803955078,65.24142456054688
2020-11-30 00:00:00-05:00,118.8082504272461,25.608055114746094,101.79181671142578,30.543092727661133,81.82647705078125,151.3419189453125,59.054237365722656,54.273834228515625,64.58638763427734
2020-12-01 00:00:00-05:00,120.32847595214844,26.003019332885742,102.64517974853516,30.684335708618164,81.62200927734375,152.4678955078125,59.574954986572266,54.65385818481445,65.2960205078125
2020-12-02 00:00:00-05:00,120.14566040039062,26.287750244140625,103.4150619506836,31.681396484375,81.73352813720703,151.5150909423828,59.08070755004883,55.01660919189453,64.45902252197266
2020-12-03 00:00:00-05:00,120.06871032714844,26.296939849853516,103.28520202636719,32.01374435424805,81.94732666015625,151.93862915039062,59.23074722290039,54.446571350097656,64.01321411132812
2020-12-04 00:00:00-05:00,121.27139282226562,26.6184139251709,104.3890151977539,33.75858688354492,82.92333221435547,152.08294677734375,59.6896858215332,53.90245819091797,65.30513000488281
2020-12-07 00:00:00-05:00,121.61778259277344,26.43471336364746,103.7490005493164,32.96925354003906,82.52363586425781,151.73651123046875,59.46021270751953,54.204742431640625,64.87751007080078
2020-12-08 00:00:00-05:00,122.01225280761719,26.425527572631836,104.53742980957031,33.459476470947266,82.92333221435547,151.4189453125,59.78676986694336,54.0406379699707,65.24142456054688
2020-12-09 00:00:00-05:00,119.67420959472656,26.361234664916992,104.17568969726562,33.53425598144531,83.10923767089844,151.27455139160156,59.5484733581543,53.94563293457031,65.27783203125
2020-12-10 00:00:00-05:00,119.84739685058594,26.40715789794922,103.99945831298828,34.56453323364258,82.31913757324219,151.13983154296875,59.2837028503418,53.669246673583984,64.87751007080078
2020-12-11 00:00:00-05:00,119.59722900390625,26.140789031982422,103.59130859375,34.16572189331055,82.51433563232422,150.41806030273438,59.41609191894531,53.755638122558594,64.50452423095703
2020-12-14 00:00:00-05:00,120.03022003173828,25.837682723999023,102.81214904785156,32.96925354003906,81.44538879394531,150.63941955566406,59.18663024902344,53.479251861572266,63.685691833496094
2020-12-15 00:00:00-05:00,122.0315170288086,26.278568267822266,103.92523956298828,33.617332458496094,82.57940673828125,152.66998291015625,59.32782745361328,54.53294372558594,64.84111785888672
2020-12-16 00:00:00-05:00,122.85897064208984,26.324491500854492,103.6191177368164,33.45116424560547,82.06816101074219,153.6708526611328,59.442569732666016,53.90245819091797,64.65917205810547
2020-12-17 00:00:00-05:00,123.83073425292969,26.39797019958496,104.73220825195312,33.29328918457031,82.5700912475586,154.71981811523438,59.822086334228516,54.265201568603516,65.40520477294922
2020-12-18 00:00:00-05:00,123.3978042602539,26.168344497680664,104.81571960449219,32.736610412597656,82.57940673828125,153.9691925048828,59.95447540283203,53.79881286621094,65.69633483886719
2020-12-21 00:00:00-05:00,123.52124786376953,26.521095275878906,103.7669677734375,32.10511779785156,82.08097839355469,152.2298583984375,59.308349609375,53.147315979003906,65.34799194335938
2020-12-22 00:00:00-05:00,124.59169006347656,26.262535095214844,103.45027923583984,31.566234588623047,81.69828033447266,151.57424926757812,58.89006042480469,53.04279708862305,64.94567108154297
2020-12-23 00:00:00-05:00,123.64659881591797,26.69654655456543,103.5247802734375,32.26509475708008,82.12763977050781,151.90203857421875,59.085853576660156,52.93828582763672,65.0370864868164
2020-12-24 00:00:00-05:00,124.46634674072266,26.733491897583008,103.82284545898438,32.09668731689453,82.1369857788086,152.22023010253906,59.379554748535156,53.31280517578125,65.44857025146484
2020-12-28 00:00:00-05:00,125.87438201904297,26.862768173217773,104.08362579345703,31.894611358642578,82.23966217041016,153.9556884765625,59.85123062133789,53.5479736328125,65.19256591796875
2020-12-29 00:00:00-05:00,125.27643585205078,26.770423889160156,104.57726287841797,31.684114456176758,81.7449722290039,154.00389099121094,59.673240661621094,53.53926086425781,65.0370864868164
2020-12-30 00:00:00-05:00,125.20893859863281,26.890474319458008,104.55865478515625,32.18090057373047,82.26765441894531,154.92945861816406,59.61094284057617,53.80926513671875,65.93317413330078
2020-12-31 00:00:00-05:00,125.39216613769531,27.222911834716797,105.65768432617188,31.911462783813477,82.65035247802734,155.01626586914062,60.02922821044922,54.610572814941406,66.18916320800781
2021-01-04 00:00:00-05:00,123.34764099121094,26.853534698486328,105.20128631591797,31.961978912353516,80.65291595458984,153.7050018310547,59.379554748535156,53.23440933227539,65.55827331542969
2021-01-05 00:00:00-05:00,124.14810180664062,26.973581314086914,105.96504974365234,33.39335632324219,81.44627380371094,154.85235595703125,59.379554748535156,53.2257080078125,67.03036499023438
2021-01-06 00:00:00-05:00,122.00711822509766,28.164813995361328,107.41802215576172,34.412174224853516,83.38770294189453,156.4335479736328,59.42403793334961,54.54960250854492,69.77338409423828
2021-01-07 00:00:00-05:00,125.29573059082031,28.571128845214844,108.81513214111328,34.91736602783203,83.8450698852539,159.45138549804688,59.24604797363281,53.83539962768555,70.29457092285156
2021-01-08 00:00:00-05:00,126.10582733154297,28.552656173706055,109.3366928100586,34.87526321411133,83.63971710205078,162.7391357421875,59.53974533081055,54.28830337524414,69.9562759399414
2021-01-11 00:00:00-05:00,125.06430053710938,28.645002365112305,109.84896850585938,35.42255783081055,83.6117172241211,159.7020721435547,59.0324592590332,53.78314208984375,69.9562759399414
2021-01-12 00:00:00-05:00,124.46634674072266,28.94050407409668,108.65677642822266,36.660282135009766,84.4424057006836,162.141357421875,58.836666107177734,53.495704650878906,70.84317016601562
2021-01-13 00:00:00-05:00,125.25717163085938,28.922029495239258,108.95484161376953,36.3740119934082,83.71439361572266,162.13168334960938,58.92565155029297,54.540889739990234,70.12084197998047
2021-01-14 00:00:00-05:00,124.1577377319336,29.051313400268555,108.61021423339844,37.45174789428711,84.00374603271484,161.10003662109375,58.614158630371094,54.33186340332031,69.88311004638672
2021-01-15 00:00:00-05:00,122.88471984863281,28.571128845214844,108.94552612304688,35.995113372802734,82.91168975830078,159.85629272460938,58.40946578979492,54.86316680908203,68.88648223876953
2021-01-19 00:00:00-05:00,124.48564147949219,28.645002365112305,109.76513671875,36.7192268371582,83.1823501586914,160.76263427734375,58.1513671875,54.654117584228516,69.12420654296875
2021-01-20 00:00:00-05:00,126.95452880859375,28.52495765686035,110.37057495117188,36.85393524169922,83.69572448730469,163.79966735839844,58.25815963745117,54.97637176513672,69.35279846191406
2021-01-21 00:00:00-05:00,128.593994140625,28.22022247314453,109.84896850585938,35.607791900634766,83.04235076904297,164.56134033203125,58.06237030029297,54.654117584228516,68.33787536621094
2021-01-22 00:00:00-05:00,128.10218811035156,28.01706314086914,109.52300262451172,35.42255783081055,82.6130142211914,164.0021514892578,57.911075592041016,54.73250198364258,68.00872802734375
2021-01-25 00:00:00-05:00,129.17266845703125,27.81390953063965,110.24015808105469,35.060508728027344,82.05298614501953,164.60955810546875,58.48956298828125,55.82993698120117,67.65210723876953
2021-01-26 00:00:00-05:00,129.2594451904297,27.592281341552734,109.83036041259766,34.31113052368164,81.29695129394531,164.50352478027344,59.01465606689453,55.27250289916992,66.71949768066406
2021-01-27 00:00:00-05:00,126.81951141357422,26.779661178588867,106.4959487915039,33.84803009033203,79.68220520019531,159.43206787109375,58.01787185668945,53.78314208984375,64.75364685058594
2021-01-28 00:00:00-05:00,127.34027099609375,27.278316497802734,108.05138397216797,34.2437629699707,80.86759185791016,159.93341064453125,58.24037170410156,54.42765808105469,65.86914825439453
2021-01-29 00:00:00-05:00,124.3409652709961,26.733491897583008,107.13859558105469,33.10708999633789,79.1221694946289,156.20217895507812,57.03889465332031,54.13152313232422,64.58907318115234
2021-02-01 00:00:00-05:00,127.45600128173828,27.084388732910156,107.54842376708984,33.342838287353516,79.94352722167969,160.2611846923828,57.09229278564453,54.392826080322266,65.34799194335938
2021-02-02 00:00:00-05:00,129.1823272705078,27.740034103393555,107.85578918457031,33.70490264892578,81.64230346679688,163.66470336914062,57.47498321533203,54.8370246887207,66.20746612548828
2021-02-03 00:00:00-05:00,128.73867797851562,27.897014617919922,107.09202575683594,35.14470291137695,81.69828033447266,162.74876403808594,57.563987731933594,54.66282653808594,66.3354721069336
2021-02-04 00:00:00-05:00,130.79283142089844,28.515718460083008,107.53910064697266,35.532012939453125,82.57566833496094,164.48426818847656,57.98228073120117,55.08960723876953,66.09774017333984
2021-02-05 00:00:00-05:00,130.50357055664062,28.52495765686035,107.73470306396484,35.83513259887695,83.06101989746094,166.05581665039062,58.52515411376953,55.3857421875,67.23152160644531
2021-02-08 00:00:00-05:00,131.8729705810547,28.894330978393555,107.86509704589844,37.33388137817383,83.77040100097656,167.00067138671875,58.74766540527344,54.958953857421875,67.78926849365234
2021-02-09 00:00:00-05:00,131.71868896484375,28.903564453125,108.02344512939453,36.938140869140625,83.98507690429688,166.0750732421875,58.694252014160156,55.037349700927734,67.2863998413086
2021-02-10 00:00:00-05:00,131.52581787109375,28.903564453125,108.21903991699219,37.645408630371094,83.85440826416016,164.43603515625,58.631954193115234,55.25510025024414,67.21322631835938
2021-02-11 00:00:00-05:00,132.97242736816406,28.81121826171875,108.42393493652344,37.06443405151367,83.67706298828125,163.98287963867188,58.37386703491211,54.94154357910156,67.27723693847656
2021-02-12 00:00:00-05:00,133.65713500976562,29.10671615600586,109.23424530029297,37.61174011230469,84.28376007080078,164.21429443359375,58.462867736816406,54.540889739990234,67.97212219238281
2021-02-16 00:00:00-05:00,133.22320556640625,29.605379104614258,108.1538314819336,38.55475997924805,84.19974517822266,163.5007781982422,58.35606384277344,53.931209564208984,67.84412384033203
2021-02-17 00:00:00-05:00,132.0465545654297,29.753128051757812,108.54500579833984,39.12731170654297,83.9664077758789,164.4456787109375,58.569664001464844,53.97475051879883,67.80754852294922
2021-02-18 00:00:00-05:00,131.4004364013672,29.57767105102539,107.86509704589844,38.243221282958984,83.54637908935547,164.493896484375,58.53407287597656,54.297019958496094,67.38694763183594
2021-02-19 00:00:00-05:00,131.20753479003906,29.92857551574707,106.56114196777344,38.883140563964844,84.91844177246094,163.53933715820312,57.79537582397461,53.48699951171875,68.6213150024414
2021-02-22 00:00:00-05:00,128.31436157226562,30.205608367919922,106.30964660644531,40.230316162109375,85.1891098022461,160.0876922607422,57.848777770996094,52.44182586669922,68.88648223876953
2021-02-23 00:00:00-05:00,127.9574966430664,30.390291213989258,106.13269805908203,40.895503997802734,85.45046997070312,159.0367431640625,57.928871154785156,52.8773193359375,69.12420654296875
2021-02-24 00:00:00-05:00,129.91526794433594,30.98129653930664,106.86849212646484,42.34371566772461,87.06517791748047,160.7047576904297,57.89327621459961,52.258914947509766,69.7276840209961
2021-02-25 00:00:00-05:00,125.37290954589844,30.418001174926758,105.79740142822266,41.52699279785156,85.45978546142578,154.7270050048828,57.26137924194336,51.7885856628418,68.11843872070312
2021-02-26 00:00:00-05:00,126.038330078125,29.83623695373535,104.8846206665039,40.5418586730957,84.57308959960938,155.37295532226562,56.335811614990234,50.83050537109375,67.24981689453125
2021-03-01 00:00:00-05:00,130.09844970703125,30.768909454345703,106.25379180908203,41.5943603515625,86.73851013183594,159.0175018310547,56.9054069519043,51.95407485961914,68.95048522949219
2021-03-02 00:00:00-05:00,128.03463745117188,30.658090591430664,105.9464111328125,41.36701202392578,86.48651123046875,157.18557739257812,56.8075065612793,51.79729461669922,69.33451843261719
2021-03-03 00:00:00-05:00,124.81351470947266,30.898178100585938,104.60520935058594,41.97324752807617,86.57984924316406,153.49285888671875,56.54050827026367,51.18761444091797,68.64874267578125
2021-03-04 00:00:00-05:00,122.05530548095703,30.547279357910156,103.19879913330078,42.975223541259766,85.19847106933594,150.2437286376953,56.335811614990234,51.14406204223633,67.31382751464844
2021-03-05 00:00:00-05:00,124.36023712158203,31.12904930114746,105.26649475097656,44.58341979980469,87.21454620361328,151.19822692871094,57.581783294677734,51.98019790649414,68.8590316772461
2021-03-08 00:00:00-05:00,121.35132598876953,31.526119232177734,105.00569915771484,44.66761779785156,88.12923431396484,151.38140869140625,57.83097839355469,52.71182632446289,69.78251647949219
2021-03-09 00:00:00-05:00,125.47898864746094,31.23986053466797,105.62042236328125,43.88456726074219,87.76522064208984,157.0988311767578,57.77758026123047,53.40861129760742,70.2122802734375
2021-03-10 00:00:00-05:00,124.97746276855469,31.877033233642578,105.86260986328125,44.99599838256836,89.06261444091797,157.89907836914062,58.53407287597656,53.77442932128906,71.37349700927734
2021-03-11 00:00:00-05:00,127.6489028930664,31.784683227539062,106.50526428222656,45.012840270996094,89.12797546386719,160.31907653808594,58.39167022705078,53.63507080078125,71.75750732421875
2021-03-12 00:00:00-05:00,126.73272705078125,32.10788345336914,106.73810577392578,45.10544967651367,90.32267761230469,160.79150390625,58.87226104736328,54.35799026489258,71.94951629638672
2021-03-15 00:00:00-04:00,128.08285522460938,31.923198699951172,107.4738998413086,44.591835021972656,91.0787124633789,162.95126342773438,59.1303596496582,55.054771423339844,72.03181457519531
2021-03-16 00:00:00-04:00,129.04727172851562,31.59076499938965,107.4087142944336,43.320438385009766,89.78131866455078,161.26397705078125,59.2015495300293,55.124446868896484,71.4375
2021-03-17 00:00:00-04:00,128.94122314453125,31.803152084350586,107.01753997802734,43.657230377197266,90.81737518310547,163.52967834472656,59.112552642822266,54.22732925415039,72.0775375366211
2021-03-18 00:00:00-04:00,125.3632583618164,31.969371795654297,106.79399108886719,41.69539260864258,90.73336029052734,159.5284881591797,58.87226104736328,54.027008056640625,71.67521667480469
2021-03-19 00:00:00-04:00,124.98713684082031,31.600006103515625,107.1758804321289,41.70380783081055,90.04267120361328,160.48301696777344,59.07695388793945,54.17508316040039,71.3186264038086
2021-03-22 00:00:00-04:00,127.44478607177734,31.192811965942383,108.10862731933594,41.30387496948242,89.99211120605469,161.53944396972656,59.70062255859375,54.09698486328125,71.36268615722656
2021-03-23 00:00:00-04:00,126.65230560302734,30.75687599182129,107.01512145996094,40.69972610473633,88.41919708251953,160.02334594726562,59.95116424560547,54.904273986816406,69.87519836425781
2021-03-24 00:00:00-04:00,125.11568450927734,30.86817169189453,106.89361572265625,41.7208251953125,89.06521606445312,157.65740966796875,59.7185173034668,54.92182159423828,70.3802261352539
2021-03-25 00:00:00-04:00,125.03836059570312,31.387596130371094,107.34223937988281,41.87399673461914,90.48832702636719,159.03836059570312,60.30012893676758,55.50973129272461,71.39942169189453
2021-03-26 00:00:00-04:00,128.2179412841797,31.879180908203125,109.37036895751953,42.91211700439453,92.05187225341797,160.3612823486328,61.36494827270508,55.694007873535156,73.17156982421875
2021-03-29 00:00:00-04:00,127.55110168457031,31.600929260253906,109.88440704345703,42.401573181152344,92.07056427001953,159.4825439453125,61.98234558105469,56.29070281982422,72.92362213134766
2021-03-30 00:00:00-04:00,126.34306335449219,31.823532104492188,108.8936996459961,42.03567886352539,92.47317504882812,161.04696655273438,61.32020950317383,55.78175735473633,72.71245574951172
2021-03-31 00:00:00-04:00,128.35324096679688,31.582368850708008,109.10867309570312,41.74635696411133,92.17357635498047,162.30233764648438,61.12334060668945,56.194175720214844,72.35436248779297
2021-04-01 00:00:00-04:00,130.93362426757812,31.971940994262695,108.78156280517578,42.81001281738281,92.4825210571289,163.6060028076172,60.828067779541016,56.14152526855469,72.98790740966797
2021-04-05 00:00:00-04:00,133.6396942138672,32.22236633300781,109.53861236572266,41.78889846801758,93.62474822998047,167.3238983154297,61.60653305053711,56.75577163696289,73.88775634765625
2021-04-06 00:00:00-04:00,133.06948852539062,32.15744400024414,109.1180191040039,41.678287506103516,93.40006256103516,168.04818725585938,61.86602783203125,57.054100036621094,74.05304718017578
2021-04-07 00:00:00-04:00,133.7749786376953,32.31512451171875,108.87501525878906,41.822940826416016,92.96937561035156,167.54598999023438,61.71391296386719,56.98391342163086,72.7767333984375
2021-04-08 00:00:00-04:00,135.70791625976562,32.324398040771484,109.04325103759766,41.278343200683594,93.19408416748047,168.3378448486328,61.77655029296875,56.94003677368164,72.8685531616211
2021-04-09 00:00:00-04:00,137.0125732421875,32.602657318115234,110.23959350585938,41.00605010986328,94.10224914550781,169.9408721923828,61.66917037963867,56.87861251831055,73.50212860107422
2021-04-12 00:00:00-04:00,136.3553924560547,32.74178695678711,110.35172271728516,40.68270492553711,94.44865417480469,171.03211975097656,62.000244140625,56.9312629699707,73.75920867919922
2021-04-13 00:00:00-04:00,137.6407470703125,32.435699462890625,110.80970764160156,40.72524642944336,93.98988342285156,172.83798217773438,61.66917037963867,57.606929779052734,73.58475494384766
2021-04-14 00:00:00-04:00,136.18145751953125,32.63047790527344,110.80036926269531,41.85698318481445,94.1115951538086,171.13833618164062,61.6154899597168,57.86140441894531,74.11731719970703
2021-04-15 00:00:00-04:00,138.5202178955078,32.602657318115234,112.6976547241211,41.51660919189453,94.4861068725586,172.36476135253906,62.107635498046875,58.50194549560547,74.9896240234375
2021-04-16 00:00:00-04:00,138.49124145507812,32.834537506103516,113.53882598876953,41.18474578857422,94.69206237792969,173.69741821289062,62.46553421020508,58.975799560546875,75.89862060546875
2021-04-19 00:00:00-04:00,137.34117126464844,32.74178695678711,113.56685638427734,41.1422004699707,94.2988510131836,171.74673461914062,62.22395324707031,58.67745590209961,75.54969024658203
2021-04-20 00:00:00-04:00,136.12347412109375,32.129608154296875,114.00614166259766,40.05301284790039,93.25963592529297,169.58358764648438,62.56395721435547,59.423316955566406,74.8243179321289
2021-04-21 00:00:00-04:00,137.4958038330078,32.574832916259766,115.35199737548828,40.563568115234375,94.53291320800781,171.84329223632812,62.877140045166016,58.923160552978516,76.18325805664062
