Date,AAPL,GOOGL,MSFT,AMZN,TSLA,JPM,JNJ,V,WMT,PG,SPY
2020-10-14 00:00:00-04:00,117.8836669921875,77.70596313476562,211.7661590576172,168.1855010986328,153.76666259765625,88.44853973388672,128.41342163085938,195.0915374755859,44.75568389892578,127.28416442871094,325.2607116699219
2020-10-15 00:00:00-04:00,117.4167709350586,77.30984497070312,210.61561584472656,166.9324951171875,149.6266632080078,89.77235412597656,127.62433624267578,192.53468322753903,44.93913650512695,127.09857940673828,324.8587341308594
2020-10-16 00:00:00-04:00,115.77286529541016,77.91769409179688,210.61561584472656,163.635498046875,146.55667114257812,89.5870132446289,128.41342163085938,193.21975708007812,44.99510192871094,127.5934066772461,324.6624755859375
2020-10-19 00:00:00-04:00,112.81582641601562,76.04145050048828,205.39959716796875,160.36050415039062,143.61000061035156,88.07786560058594,125.1358871459961,190.0453643798828,44.44786834716797,125.4019546508789,319.7264709472656
2020-10-20 00:00:00-04:00,114.3040771484375,77.09165954589844,205.81185913085935,160.85049438476562,140.64666748046875,88.58092498779297,125.33531188964844,190.7496795654297,44.74324417114258,125.9056167602539,321.00726318359375
2020-10-21 00:00:00-04:00,113.68152618408205,78.82674407958984,205.9556884765625,159.2469940185547,140.8800048828125,87.6983871459961,124.79768371582033,191.45408630371097,44.898704528808594,126.58605194091795,320.3995361328125
2020-10-22 00:00:00-04:00,112.5920867919922,79.85408782958984,206.0419921875,158.82000732421875,141.92999267578125,90.7960968017578,125.79484558105467,191.0295257568359,44.6344108581543,125.68949127197266,322.15704345703125
2020-10-23 00:00:00-04:00,111.90144348144533,81.1622543334961,207.3268280029297,160.22000122070312,140.2100067138672,91.61686706542967,125.93359375,191.04884338378903,44.72769546508789,126.51583862304688,323.2508850097656
2020-10-26 00:00:00-04:00,111.91119384765624,78.74225616455078,201.43003845214844,160.3520050048828,140.0933380126953,89.34871673583984,124.8324203491211,186.28250122070312,44.20222473144531,125.55619049072266,317.2771911621094
2020-10-27 00:00:00-04:00,113.41889190673828,79.46741485595703,204.46951293945312,164.31649780273438,141.55999755859375,87.66307067871094,124.12140655517578,183.3782958984375,44.4229850769043,126.4980926513672,316.1834411621094
2020-10-28 00:00:00-04:00,108.1662139892578,75.08966064453125,194.33474731445312,158.13900756835938,135.33999633789062,85.20075225830078,119.96809387207033,174.5113983154297,43.54304504394531,122.32179260253906,305.3765869140625
2020-10-29 00:00:00-04:00,112.173828125,77.37992858886719,196.29071044921875,160.55050659179688,136.94332885742188,85.75677490234375,118.95364379882812,178.3707733154297,43.50572967529297,122.24179077148438,308.48028564453125
2020-10-30 00:00:00-04:00,105.89006805419922,80.32377624511719,194.1333770751953,151.8074951171875,129.34666442871094,86.52460479736328,118.88427734375,175.3218536376953,43.14194107055664,121.82415771484376,305.26446533203125
2020-11-02 00:00:00-05:00,105.80252838134766,80.7318344116211,193.9991149902344,150.2239990234375,133.50332641601562,88.47501373291016,120.25425720214844,178.2453155517578,43.65498352050781,123.06817626953124,308.6859436035156
2020-11-03 00:00:00-05:00,107.42694854736328,81.7924575805664,197.9302978515625,152.42050170898438,141.3000030517578,91.26385498046876,120.0895004272461,181.7187957763672,44.39501190185547,125.485107421875,314.1361389160156
2020-11-04 00:00:00-05:00,111.8139190673828,86.77210998535156,207.4802398681641,162.05799865722656,140.32666015625,88.47501373291016,120.86988067626952,187.15086364746097,44.14002990722656,124.96974182128906,321.15679931640625
2020-11-05 00:00:00-05:00,115.78260040283205,87.5996322631836,214.0961151123047,166.10000610351562,146.02999877929688,92.09344482421876,121.18202209472656,190.6918487548828,44.60953903198242,126.51583862304688,327.42022705078125
2020-11-06 00:00:00-05:00,115.65106201171876,87.46196746826172,214.5083923339844,165.56849670410156,143.31666564941406,90.86670684814452,123.34103393554688,191.4926300048828,45.32468795776367,127.27113342285156,327.34552001953125
2020-11-09 00:00:00-05:00,113.34174346923828,87.54595184326172,209.3979034423828,157.18699645996094,140.4199981689453,103.16936492919922,126.6619110107422,205.2030792236328,44.631309509277344,122.61500549316406,331.4587707519531
2020-11-10 00:00:00-05:00,113.0006866455078,86.3680191040039,202.32176208496097,151.75100708007812,136.7866668701172,102.83399963378906,128.56947326660156,205.8109436035156,45.25939178466797,124.63206481933594,330.9726867675781
2020-11-11 00:00:00-05:00,116.4305419921875,86.84069061279297,207.63365173339844,156.8695068359375,139.0433349609375,101.2983856201172,128.15325927734375,205.22238159179688,46.0118522644043,126.24041748046876,333.4313659667969
2020-11-12 00:00:00-05:00,116.1577377319336,86.62150573730469,206.5693817138672,155.51400756835938,137.25332641601562,100.05397033691406,128.58682250976562,201.24122619628903,46.0895881652832,126.31148529052734,330.1968078613281
2020-11-13 00:00:00-05:00,116.20648193359376,88.08472442626953,207.59524536132812,156.4405059814453,136.1666717529297,100.68058013916016,129.97412109375,203.38641357421875,46.80783462524414,128.2041778564453,334.7681579589844
2020-11-16 00:00:00-05:00,117.21981811523438,88.17269897460938,208.28565979003903,156.55299377441406,136.02999877929688,103.52239227294922,130.7978515625,205.5316162109375,47.39861297607422,126.5602798461914,338.9469299316406
2020-11-17 00:00:00-05:00,116.33314514160156,87.5578842163086,205.6297149658203,156.7830047607422,147.20333862304688,102.47216796875,129.4972686767578,203.6086883544922,46.44404983520508,126.07159423828124,337.12396240234375
2020-11-18 00:00:00-05:00,115.00794982910156,86.51315307617188,202.9187164306641,155.2729949951172,162.2133331298828,101.71315002441406,127.7804183959961,200.82571411132812,46.356990814208984,124.1344757080078,333.0667419433594
2020-11-19 00:00:00-05:00,115.60233306884766,87.40430450439453,204.20692443847656,155.8509979248047,166.42333984375,101.9867706298828,127.58103942871094,200.5745086669922,47.29912185668945,123.9833984375,334.46893310546875
2020-11-20 00:00:00-05:00,114.33560943603516,86.30142211914062,202.25540161132812,154.97000122070312,163.20333862304688,101.11304473876952,126.90470886230467,197.0088653564453,46.71455383300781,123.77902221679688,332.1784973144531
2020-11-23 00:00:00-05:00,110.93498229980467,85.86304473876953,201.9862518310547,154.91949462890625,173.9499969482422,104.0254364013672,125.6125030517578,201.1446228027344,46.92910385131836,123.29920196533205,334.1698303222656
2020-11-24 00:00:00-05:00,112.22119140625,87.6692123413086,205.5912322998047,155.9029998779297,185.1266632080078,108.83528137207033,125.6125030517578,202.6133728027344,47.06280899047851,122.89934539794922,339.5545349121094
2020-11-25 00:00:00-05:00,113.05915832519533,87.68064880371094,205.6008758544922,159.2534942626953,191.3333282470703,107.69681549072266,125.44662475585938,203.7826232910156,47.208946228027344,123.22811889648438,339.0311279296875
2020-11-27 00:00:00-05:00,113.60481262207033,88.81832122802734,206.9082794189453,159.76699829101562,195.2533264160156,106.98196411132812,125.72600555419922,203.888916015625,47.137420654296875,123.16593170166016,339.9752502441406
2020-11-30 00:00:00-05:00,116.00182342529295,87.19705200195312,205.79310607910156,158.40199279785156,189.1999969482422,104.03427124023438,126.3197021484375,203.26080322265625,47.5074348449707,123.39693450927734,338.4700927734375
2020-12-01 00:00:00-05:00,119.57787322998048,89.23283386230469,207.85040283203125,161.00399780273438,194.9199981689453,105.67579650878906,128.73818969726562,204.0821533203125,47.46079635620117,123.84124755859376,342.172119140625
2020-12-02 00:00:00-05:00,119.92865753173828,90.70451354980467,207.0428771972656,160.17649841308594,189.6066741943359,107.70565032958984,129.34068298339844,203.0965118408203,46.80162048339844,122.94378662109376,342.8919982910156
2020-12-03 00:00:00-05:00,119.792236328125,90.5489501953125,205.95655822753903,159.3365020751953,197.7933349609375,106.99958801269533,130.09152221679688,201.038330078125,46.42227935791016,122.03742980957033,342.7984619140625
2020-12-04 00:00:00-05:00,119.1198959350586,90.64437866210938,206.07188415527344,158.12899780273438,199.67999267578125,107.97039794921876,131.20033264160156,205.51226806640625,46.30101776123047,122.15291595458984,345.7525634765625
2020-12-07 00:00:00-05:00,120.58148956298828,90.30988311767578,206.00460815429688,157.89999389648438,213.9199981689453,107.5644302368164,130.0653076171875,205.4833221435547,46.05227279663086,122.33952331542967,345.04205322265625
2020-12-08 00:00:00-05:00,121.19535064697266,90.02658081054688,207.65814208984375,158.864501953125,216.6266632080078,107.67033386230467,132.31790161132812,205.59925842285156,46.46891784667969,122.6683120727539,346.0517578125
2020-12-09 00:00:00-05:00,118.66192626953124,88.36305236816406,203.6109161376953,155.2100067138672,201.4933319091797,106.83194732666016,133.6711883544922,202.51678466796875,46.10202407836914,121.21105194091795,342.94805908203125
2020-12-10 00:00:00-05:00,120.08454895019533,87.85560607910156,202.38038635253903,155.07449340820312,209.02333068847656,106.14352416992188,132.9290771484375,200.61314392089844,45.886695861816406,120.41132354736328,342.83587646484375
2020-12-11 00:00:00-05:00,119.27580261230467,88.21096801757812,205.0144500732422,155.8209991455078,203.3300018310547,105.51692199707033,133.54025268554688,199.2893218994141,45.87421417236328,121.29989624023438,342.43389892578125
2020-12-14 00:00:00-05:00,118.66192626953124,87.0906982421875,205.9180908203125,157.84849548339844,213.27667236328125,104.40493774414062,130.15261840820312,200.26528930664065,45.45291519165039,120.7134246826172,340.90069580078125
2020-12-15 00:00:00-05:00,124.60575103759766,87.52906036376953,205.8508148193359,158.25599670410156,211.0833282470703,106.18766784667967,131.4622802734375,201.33786010742188,45.43107986450195,121.42430114746094,345.5095520019531
2020-12-16 00:00:00-05:00,124.53754425048828,87.3357162475586,210.80169677734375,162.04800415039062,207.58999633789065,106.49656677246094,130.67648315429688,201.2509002685547,45.3842658996582,121.9752426147461,346.0517578125
2020-12-17 00:00:00-05:00,125.4047622680664,86.5066909790039,210.93624877929688,161.8040008544922,218.63333129882812,105.6140365600586,134.1251983642578,204.06283569335935,45.59334945678711,122.84602355957033,347.9867858886719
2020-12-18 00:00:00-05:00,123.41700744628906,85.79644775390625,210.13833618164065,160.08250427246094,231.6666717529297,105.09331512451172,134.90225219726562,204.18844604492188,45.54653549194336,123.54798889160156,346.59735107421875
2020-12-21 00:00:00-05:00,124.94678497314452,86.2109603881836,213.98370361328125,160.3090057373047,216.6199951171875,109.0382843017578,133.60134887695312,201.96597290039065,45.55278396606445,122.19738006591795,345.35809326171875
2020-12-22 00:00:00-05:00,128.50332641601562,85.49824523925781,215.281494140625,160.3260040283203,213.44667053222656,107.37909698486328,133.3394317626953,198.90283203125,45.00042343139648,121.33544158935548,344.77606201171875
2020-12-23 00:00:00-05:00,127.60692596435548,85.89634704589844,212.4743804931641,159.2635040283203,215.32666015625,110.3797607421875,132.65841674804688,198.3809814453125,44.69459915161133,121.1488265991211,345.0858459472656
2020-12-24 00:00:00-05:00,128.591064453125,86.19107818603516,214.1375274658203,158.63450622558594,220.58999633789065,109.89434814453124,133.12118530273438,201.66639709472656,44.78196334838867,122.37508392333984,346.42840576171875
2020-12-28 00:00:00-05:00,133.190185546875,88.16921997070312,216.26206970214844,164.197998046875,221.22999572753903,110.61803436279295,133.74974060058594,205.4639892578125,45.318729400634766,123.22811889648438,349.40447998046875
2020-12-29 00:00:00-05:00,131.41680908203125,87.36404418945312,215.4833984375,166.10000610351562,221.9966735839844,110.32679748535156,134.57925415039062,207.1453094482422,45.031620025634766,122.9971160888672,348.7379150390625
2020-12-30 00:00:00-05:00,130.2961883544922,86.29496002197266,213.10887145996097,164.29249572753906,231.5933380126953,110.63568115234376,136.24685668945312,211.00083923339844,44.994178771972656,122.41952514648438,349.2354736328125
2020-12-31 00:00:00-05:00,129.29258728027344,87.10958099365234,213.82029724121097,162.84649658203125,235.22332763671875,112.14483642578124,137.40806579589844,211.35836791992188,44.98481369018555,123.63684844970705,351.00994873046875
2021-01-04 00:00:00-05:00,126.09658813476562,85.79198455810547,209.273193359375,159.3314971923828,243.2566680908203,111.08578491210938,136.6397705078125,210.4210662841797,45.7275390625,122.46392059326172,346.2312316894531
2021-01-05 00:00:00-05:00,127.65562438964844,86.48382568359375,209.47503662109375,160.92550659179688,245.0366668701172,111.69022369384766,138.2462158203125,207.28062438964844,45.484130859375,123.2458724975586,348.61578369140625
2021-01-06 00:00:00-05:00,123.35853576660156,85.63044738769531,204.04348754882812,156.91900634765625,251.9933319091797,116.93473815917967,139.54713439941406,205.45431518554688,45.768104553222656,124.54320526123048,350.7000732421875
2021-01-07 00:00:00-05:00,127.5678939819336,88.1881103515625,209.8499755859375,158.10800170898438,272.0133361816406,120.77479553222656,140.01861572265625,206.60418701171875,45.764984130859375,123.3791961669922,355.9106750488281
2021-01-08 00:00:00-05:00,128.6689910888672,89.35560607910156,211.1284942626953,159.13499450683594,293.3399963378906,120.90812683105467,139.7305145263672,208.18894958496097,45.758750915527344,123.32586669921876,357.9385070800781
2021-01-11 00:00:00-05:00,125.67758178710938,87.29098510742188,209.08091735839844,155.7104949951172,270.39666748046875,122.7126007080078,139.14552307128906,205.71517944335935,45.9647216796875,122.49063873291016,355.52557373046875
2021-01-12 00:00:00-05:00,125.50221252441406,86.35360717773438,206.619873046875,156.04150390625,283.14666748046875,124.6414794921875,138.06285095214844,201.82101440429688,46.488990783691406,121.77973175048828,355.6007385253906
2021-01-13 00:00:00-05:00,127.53868103027344,86.8416748046875,207.975341796875,158.29449462890625,284.8033447265625,124.75704956054688,137.85333251953125,202.2944793701172,46.0146484375,121.96631622314452,356.55841064453125
2021-01-14 00:00:00-05:00,125.60939025878906,86.03004455566406,204.7837371826172,156.37350463867188,281.6666564941406,125.48595428466795,140.26307678222656,195.0569305419922,45.8648567199707,120.66901397705078,355.30975341796875
2021-01-15 00:00:00-05:00,123.88469696044922,85.86602783203125,204.42803955078125,155.21249389648438,275.38665771484375,123.2370376586914,139.95750427246094,194.7960205078125,45.13772964477539,119.76265716552734,352.71856689453125
2021-01-19 00:00:00-05:00,124.55703735351562,88.69158172607422,208.0715179443359,156.03799438476562,281.51666259765625,122.70369720458984,142.12281799316406,194.8636779785156,44.74763870239258,118.7141571044922,355.488037109375
2021-01-20 00:00:00-05:00,128.64950561523438,93.4430923461914,215.66603088378903,163.16900634765625,283.48333740234375,120.86370086669922,141.7735595703125,199.06704711914065,45.40922927856445,117.23020935058594,360.4075622558594
2021-01-21 00:00:00-05:00,133.3655242919922,93.6458740234375,216.27166748046875,165.34950256347656,281.663330078125,119.85032653808594,141.20603942871094,198.22640991210935,45.2032585144043,117.11488342285156,360.7361145019531
2021-01-22 00:00:00-05:00,135.50926208496094,94.0638656616211,217.2137756347656,164.6114959716797,282.21331787109375,118.92586517333984,142.7950897216797,195.21156311035156,45.66512680053711,116.21200561523438,359.45928955078125
2021-01-25 00:00:00-05:00,139.2606658935547,94.14934539794922,220.6553649902344,164.6999969482422,293.6000061035156,117.44139862060548,144.9166717529297,194.20655822753903,45.62455749511719,118.21443939208984,360.8770446777344
2021-01-26 00:00:00-05:00,139.49452209472656,94.82878112792967,223.34713745117188,166.30650329589844,294.36334228515625,116.96141815185548,148.84564208984375,195.2018890380859,46.03336715698242,118.97428894042967,360.3136596679687
2021-01-27 00:00:00-05:00,138.42266845703125,90.40480041503906,223.8951110839844,161.62899780273438,288.0533447265625,113.65470123291016,146.57554626464844,188.39913940429688,44.88808059692383,114.76383972167967,351.50738525390625
2021-01-28 00:00:00-05:00,133.57997131347656,92.10760498046876,229.69190979003903,161.88099670410156,278.4766540527344,115.65471649169922,147.69314575195312,191.5395965576172,44.8599853515625,116.5338363647461,354.5304870605469
2021-01-29 00:00:00-05:00,128.58132934570312,90.82329559326172,222.99142456054688,160.30999755859375,264.510009765625,114.3747100830078,142.42837524414062,186.7371063232422,43.8426399230957,114.61187744140624,347.4329833984375
2021-02-01 00:00:00-05:00,130.7054901123047,94.0892105102539,230.3840789794922,167.1439971923828,279.9366760253906,115.21916198730467,142.06166076660156,191.6748962402344,43.461910247802734,115.291259765625,353.2160949707031
2021-02-02 00:00:00-05:00,131.5337371826172,95.38394165039062,230.24949645996097,169.0,290.92999267578125,118.76585388183594,140.78692626953125,195.7816619873047,43.93001937866211,115.1303482055664,358.2107238769531
2021-02-03 00:00:00-05:00,130.5106201171875,102.33029174804688,233.60455322265625,165.62649536132812,284.89666748046875,120.1258773803711,140.13206481933594,194.57379150390625,44.064208984375,115.27338409423828,358.49237060546875
2021-02-04 00:00:00-05:00,133.8722381591797,102.0693588256836,232.65283203125,166.5500030517578,283.3299865722656,122.89035034179688,141.43304443359375,202.1978759765625,44.479251861572266,115.34490966796876,362.5668640136719
2021-02-05 00:00:00-05:00,133.45751953125,103.81886291503906,232.8354949951172,167.6074981689453,284.07666015625,122.6503677368164,143.58087158203125,201.7340545654297,45.050350189208984,115.82764434814452,363.993896484375
2021-02-08 00:00:00-05:00,133.60391235351562,103.60464477539062,233.09506225585935,166.14700317382812,287.8066711425781,124.57039642333984,143.99122619628906,199.91741943359375,45.25943374633789,115.47004699707033,366.6226501464844
2021-02-09 00:00:00-05:00,132.72561645507812,103.1508560180664,234.34478759765625,165.25,283.1533203125,124.0726089477539,145.16989135742188,199.5598907470703,45.509090423583984,115.0230712890625,366.3785095214844
2021-02-10 00:00:00-05:00,132.12062072753906,103.70205688476562,233.43148803710935,164.32899475097656,268.2733459472656,124.14371490478516,145.64138793945312,199.48260498046875,44.978572845458984,114.62078857421876,366.2189331054687
2021-02-11 00:00:00-05:00,131.86691284179688,103.81488037109376,235.03697204589844,163.10650634765625,270.5533447265625,123.79703521728516,144.9865264892578,203.8763885498047,44.94424057006836,114.7191390991211,366.8103637695313
2021-02-12 00:00:00-05:00,132.10110473632812,104.12702178955078,235.5176239013672,163.885498046875,272.0400085449219,125.5570831298828,145.44056701660156,203.19894409179688,45.08467483520508,114.08443450927734,368.622314453125
2021-02-16 00:00:00-05:00,129.97373962402344,104.90584564208984,234.27752685546875,163.44749450683594,265.40667724609375,128.57933044433594,144.1221923828125,201.2052459716797,45.45603561401367,114.35262298583984,368.3030700683594
2021-02-17 00:00:00-05:00,127.68045806884766,105.29949188232422,235.29884338378903,165.4320068359375,266.04998779296875,128.97930908203125,144.63731384277344,200.8278045654297,45.93662643432617,114.83536529541016,368.38763427734375
2021-02-18 00:00:00-05:00,126.57775115966795,104.6627960205078,234.90377807617188,166.4114990234375,262.4599914550781,129.41490173339844,144.7071533203125,202.60853576660156,42.9594841003418,115.7918701171875,366.8197326660156
2021-02-19 00:00:00-05:00,126.73389434814452,103.81786346435548,232.1865692138672,162.4949951171875,260.4333190917969,131.57493591308594,142.29736328125,198.1373291015625,43.17169189453125,113.63748168945312,366.17193603515625
2021-02-22 00:00:00-05:00,122.95734405517578,102.10067749023438,225.96205139160156,159.03700256347656,238.1666717529297,132.81051635742188,142.2095489501953,201.61175537109375,42.968841552734375,113.1547622680664,363.35546875
2021-02-23 00:00:00-05:00,122.82073211669922,102.39191436767578,224.7672882080078,159.72500610351562,232.94667053222656,133.87721252441406,140.95323181152344,205.27967834472656,42.27605056762695,113.99505615234376,363.79681396484375
2021-02-24 00:00:00-05:00,122.32305908203124,103.56935119628906,226.00062561035156,157.97650146484375,247.33999633789065,136.23277282714844,142.84210205078125,212.3639678955078,41.5707893371582,114.12020111083984,367.8055725097656
2021-02-25 00:00:00-05:00,118.0683364868164,100.1965789794922,220.6432952880859,152.85800170898438,227.4066619873047,134.3838348388672,142.99143981933594,206.8668975830078,41.17757415771485,113.1547622680664,358.9429931640625
2021-02-26 00:00:00-05:00,118.33181762695312,100.49281311035156,223.9097137451172,154.64649963378906,225.1666717529297,130.8193359375,139.2137451171875,205.55067443847656,40.5440673828125,110.42823791503906,357.0934753417969
2021-03-01 00:00:00-05:00,124.7041244506836,102.86608123779295,228.3034820556641,157.3070068359375,239.47666931152344,133.77938842773438,139.96926879882812,209.6541290283203,40.99656677246094,111.10762786865234,365.7494812011719
2021-03-02 00:00:00-05:00,122.0986099243164,102.60862731933594,225.34536743164065,154.72650146484375,228.81333923339844,133.3437957763672,139.70571899414062,208.8218231201172,40.60335922241211,110.7589874267578,362.8954772949219
2021-03-03 00:00:00-05:00,119.11249542236328,99.97093200683594,219.265380859375,150.25,217.73333740234375,135.92166137695312,137.24575805664062,207.9314727783203,39.81694793701172,110.09748840332033,358.088623046875
2021-03-04 00:00:00-05:00,117.22909545898438,101.09024047851562,218.4656219482422,148.8784942626953,207.14666748046875,133.8327178955078,134.4783935546875,204.6893310546875,39.7982177734375,109.19458770751952,353.6573486328125
2021-03-05 00:00:00-05:00,118.48796844482422,104.22840118408205,223.1581268310547,150.0229949951172,199.3166656494141,134.14385986328125,137.140380859375,208.47344970703125,40.29441833496094,112.61837768554688,360.1634826660156
2021-03-08 00:00:00-05:00,113.5501480102539,99.776611328125,219.10159301757812,147.59750366210938,187.6666717529297,135.92166137695312,138.28245544433594,213.17691040039065,39.90745544433594,113.80730438232422,358.370361328125
2021-03-09 00:00:00-05:00,118.16590118408205,101.4098129272461,225.2586669921875,153.1425018310547,224.52667236328125,134.9616241455078,138.54605102539062,213.2639923095703,40.2226448059082,112.7971649169922,363.4869689941406
2021-03-10 00:00:00-05:00,117.08272552490234,101.20256042480467,223.9482421875,152.8820037841797,222.68666076660156,137.89498901367188,139.81993103027344,215.98353576660156,41.24935531616211,113.83413696289062,365.7494812011719
2021-03-11 00:00:00-05:00,119.01490020751952,104.40087127685548,228.4865570068359,155.67950439453125,233.1999969482422,137.1750030517578,139.81114196777344,218.86753845214844,41.23373031616211,113.44973754882812,369.4578857421875
2021-03-12 00:00:00-05:00,118.10736846923828,101.88893127441406,227.15689086914065,154.47450256347656,231.2433319091797,138.80166625976562,140.21524047851562,217.1352081298828,41.854766845703125,114.54930114746094,369.95556640625
2021-03-15 00:00:00-04:00,120.99588012695312,102.10961151123048,226.25111389160156,154.08399963378906,235.97999572753903,138.10833740234375,140.93565368652344,216.0803375244141,41.63942337036133,114.92473602294922,372.1617126464844
2021-03-16 00:00:00-04:00,122.53772735595705,103.5733413696289,229.04542541503903,154.59300231933594,225.6266632080078,136.4549560546875,141.7703094482422,217.4642639160156,41.626949310302734,115.26444244384766,371.6922912597656
2021-03-17 00:00:00-04:00,121.7472915649414,103.49032592773438,228.3998107910156,156.7864990234375,233.93666076660156,137.8594512939453,141.24314880371094,215.83837890625,41.280555725097656,114.79959106445312,372.9597473144531
2021-03-18 00:00:00-04:00,117.61945343017578,100.4644775390625,222.31019592285156,151.39950561523438,217.72000122070312,140.13502502441406,140.97959899902344,213.55438232421875,40.74155807495117,115.04989624023438,367.5333862304687
